x	y	RR	N_pairs	N_x	N_y	N_total	date	country	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed	RR_lower	RR_upper	nRR_fixed_lower	nRR_fixed_upper
6-11y	18-25y	0.533131503950158	138	1104	7923	33792	2020-12-06	Canada	2.43982438694602	88	1.941155427757278	3606	0.2433845972815852	0.49399020615166817	0.4495788946450517	0.6234323404008759	0.4081059936390116	0.578764569561804
6-11y	26-45y	1.0763293774930531	347	1104	9868	33792	2020-12-06	Canada	2.43982438694602	88	1.0792349672342945	3110	0.6117142504086919	0.9973077320236506	0.9592870943433561	1.2221889597033395	0.8848526039097978	1.1261362309525424
6-11y	46-65y	1.0942079464889003	263	1104	7357	33792	2020-12-06	Canada	2.43982438694602	88	1.238665548991566	1984	0.594922354305697	1.0138736973033562	0.9661085296503897	1.2185708882717015	0.8848666451205511	1.1232856029325577
6-11y	6-11y	2.43982438694602	88	1104	1104	33792	2020-12-06	Canada	2.43982438694602	88	2.43982438694602	88	1	2.2606980509521897	1.9415128740746894	3.029318561990107	1.7895890776785928	2.7544177301857093
6-11y	65-80y	1.0980701684420733	88	1104	2453	33792	2020-12-06	Canada	2.43982438694602	88	1.7072315420654327	304	0.5295661246140096	1.017452363738776	0.9944038354124316	1.2512222783785476	0.9002817721178491	1.1615995175295573
6-11y	81y+	0.824412380796761	86	1104	3193	33792	2020-12-06	Canada	2.43982438694602	88	2.717877807594498	820	0.31968204045181603	0.7638859060594048	0.6217846211741661	0.9486142341866598	0.5754082002258131	0.8782421919382296
65-80y	0-5y	0.854702717661377	34	2453	548	33792	2020-12-06	Canada	1.7072315420654327	304	1.350315014119026	12	0.5590774838293672	0.791952395548936	0.567230470813751	1.086969580798814	0.5252321008688889	0.9899959311329183
65-80y	12-17y	1.2179188657610025	119	2453	1346	33792	2020-12-06	Canada	1.7072315420654327	304	1.9771051312678145	106	0.661133318556983	1.128502043333628	1.0700007596936654	1.4059448676383492	0.969887016756279	1.3303359526974152
65-80y	18-25y	0.5059641260750706	291	2453	7923	33792	2020-12-06	Canada	1.7072315420654327	304	1.941155427757278	3606	0.2773631910540769	0.4688173951328518	0.4535049743633504	0.6040110384443268	0.41641127288615276	0.5601352725127261
65-80y	26-45y	0.9074037796260828	650	2453	9868	33792	2020-12-06	Canada	1.7072315420654327	304	1.0792349672342945	3110	0.6512935121220059	0.8407842658688537	0.8431680002515456	0.9804862626958666	0.77029908050379	0.9085307337701187
65-80y	46-65y	1.1759131755846397	628	2453	7357	33792	2020-12-06	Canada	1.7072315420654327	304	1.238665548991566	1984	0.7983396155652657	1.089580315024538	1.1138876532842228	1.2484383210663021	1.0158460173249007	1.1396151091935098
65-80y	6-11y	1.0980701684420733	88	2453	1104	33792	2020-12-06	Canada	1.7072315420654327	304	2.43982438694602	88	0.5295661246140096	1.017452363738776	0.9944038354124316	1.2512222783785476	0.9002817721178491	1.1615995175295573
65-80y	65-80y	1.7072315420654327	304	2453	2453	33792	2020-12-06	Canada	1.7072315420654327	304	1.7072315420654327	304	1	1.5818905001201693	1.5425786569641387	1.9077576542517325	1.4226107083961912	1.7787716989383369
65-80y	81y+	1.4625717002988472	339	2453	3193	33792	2020-12-06	Canada	1.7072315420654327	304	2.717877807594498	820	0.6610330207596998	1.355193025339896	1.2904051799972835	1.588542645985862	1.2152971554294556	1.4813967698923869
81y+	0-5y	1.062178099446554	55	3193	548	33792	2020-12-06	Canada	2.717877807594498	820	1.350315014119026	12	0.5221867035295364	0.9841954085017728	0.9546316693093753	1.4130338475796473	0.8792614828490057	1.3060271330803417
81y+	12-17y	0.7862669965735782	100	3193	1346	33792	2020-12-06	Canada	2.717877807594498	820	1.9771051312678145	106	0.3349392348437825	0.7285410688540868	0.5996808069637469	0.9854887323639907	0.5610077306001813	0.9317295929742482
81y+	18-25y	0.3285946448471961	246	3193	7923	33792	2020-12-06	Canada	2.717877807594498	820	1.941155427757278	3606	0.141057008288281	0.3044699762548191	0.28030939786550274	0.41623456031139566	0.2596626308622565	0.3864105400597578
81y+	26-45y	0.7550201018619597	704	3193	9868	33792	2020-12-06	Canada	2.717877807594498	820	1.0792349672342945	3110	0.39768115757162503	0.6995882498107107	0.6884660336253521	0.8101112771582895	0.6263173740879939	0.7624875238881086
81y+	46-65y	1.212667704827499	843	3193	7357	33792	2020-12-06	Canada	2.717877807594498	820	1.238665548991566	1984	0.6129935125360837	1.1236364106466512	1.1356819351220104	1.2990959499594785	1.0328306031751953	1.213891888779743
81y+	6-11y	0.824412380796761	86	3193	1104	33792	2020-12-06	Canada	2.717877807594498	820	2.43982438694602	88	0.31968204045181603	0.7638859060594048	0.6217846211741661	0.9486142341866598	0.5754082002258131	0.8782421919382296
81y+	65-80y	1.4625717002988472	339	3193	2453	33792	2020-12-06	Canada	2.717877807594498	820	1.7072315420654327	304	0.6610330207596998	1.355193025339896	1.2904051799972835	1.588542645985862	1.2152971554294556	1.4813967698923869
81y+	81y+	2.717877807594498	820	3193	3193	33792	2020-12-06	Canada	2.717877807594498	820	2.717877807594498	820	1	2.518337424295543	2.4176773426652387	3.156314985014807	2.247547599372947	2.906116523638793
0-5y	0-5y	1.46953288517734	70	1781	1781	66590	2021-01-03	Canada	1.46953288517734	70	1.46953288517734	70	1	1.360371917818886	1.1162723516465314	2.060359963630001	1.0326082505776797	1.8985838384004723
0-5y	12-17y	1.033395072724424	94	1781	3401	66590	2021-01-03	Canada	1.46953288517734	70	1.473790462894624	256	0.702196089601473	0.9566316284082768	0.9836467710415491	1.29294452443103	0.9065650672359937	1.189897934200016
0-5y	18-25y	0.7736767069568165	147	1781	7104	66590	2021-01-03	Canada	1.46953288517734	70	1.4329562816088892	1086	0.5331125544309729	0.7162058612166633	0.6906755018364665	0.8518530544645908	0.6352376078705017	0.7839040521004197
0-5y	26-45y	1.129039894706252	587	1781	19439	66590	2021-01-03	Canada	1.46953288517734	70	1.0802434730742414	6130	0.8855991554337347	1.0451716884649551	1.0309007252781406	1.1910447218264073	0.9403889952219495	1.100115968546906
0-5y	46-65y	0.9593178193527157	474	1781	18474	66590	2021-01-03	Canada	1.46953288517734	70	1.0520515512211135	5392	0.7608849463894193	0.8880570383106448	0.8992823027908667	1.01849913901686	0.834843151537269	0.933733780278635
0-5y	6-11y	1.4888226631304389	106	1781	2662	66590	2021-01-03	Canada	1.46953288517734	70	1.785445293726832	190	0.9147973235456032	1.3782287977111594	1.296385913335734	1.7632398666525262	1.198038235415909	1.6138010487702656
0-5y	65-80y	0.881242703938739	166	1781	7043	66590	2021-01-03	Canada	1.46953288517734	70	1.2618899997054664	940	0.6452627374662634	0.8157815584211119	0.730659112960574	1.0171532851868255	0.6738711177953894	0.9413683350937265
0-5y	81y+	0.7661244770849545	137	1781	6686	66590	2021-01-03	Canada	1.46953288517734	70	2.1480358993021347	1442	0.4235576558333172	0.7092146318687375	0.5258747181448284	0.8776986339197204	0.48534889384048596	0.8194901013820404
12-17y	0-5y	1.033395072724424	94	3401	1781	66590	2021-01-03	Canada	1.473790462894624	256	1.46953288517734	70	0.702196089601473	0.9566316284082768	0.9836467710415491	1.29294452443103	0.9065650672359937	1.189897934200016
12-17y	12-17y	1.473790462894624	256	3401	3401	66590	2021-01-03	Canada	1.473790462894624	256	1.473790462894624	256	1	1.3643132308871035	1.2797114624896406	1.6626771059854912	1.1798695725184458	1.5391962454763668
12-17y	18-25y	1.0059868702501384	365	3401	7104	66590	2021-01-03	Canada	1.473790462894624	256	1.4329562816088892	1086	0.6921737314421357	0.9312593830233682	0.8953344889197545	1.0511596447180207	0.8238515082748161	0.9635444997238005
12-17y	26-45y	0.9840632959452362	977	3401	19439	66590	2021-01-03	Canada	1.473790462894624	256	1.0802434730742414	6130	0.770595317537889	0.91096435245724	0.9473309304196718	1.0110728785506622	0.8672052745910818	0.9397970537496065
12-17y	46-65y	0.9962522246909976	940	3401	18474	66590	2021-01-03	Canada	1.473790462894624	256	1.0520515512211135	5392	0.7888476152692168	0.9222478538618568	0.9659864978919745	1.0525052100067511	0.8866462492694667	0.9704089209639418
12-17y	6-11y	1.456329192081438	198	3401	2662	66590	2021-01-03	Canada	1.473790462894624	256	1.785445293726832	190	0.8936629939228931	1.34814903156684	1.3621480576653417	1.5637150095258352	1.2575190811296166	1.4439785246024062
12-17y	65-80y	0.936859823114557	337	3401	7043	66590	2021-01-03	Canada	1.473790462894624	256	1.2618899997054664	940	0.6849190436693993	0.8672672841506442	0.8873918375698915	1.0169723013360494	0.8146983749436503	0.934882330201364
12-17y	81y+	0.6852544996751408	234	3401	6686	66590	2021-01-03	Canada	1.473790462894624	256	2.1480358993021347	1442	0.3784027345029932	0.6343519000628534	0.6191972825782776	0.7276161547721771	0.5697718391276871	0.6702837818052543
18-25y	0-5y	0.7736767069568165	147	7104	1781	66590	2021-01-03	Canada	1.4329562816088892	1086	1.46953288517734	70	0.5331125544309729	0.7162058612166633	0.6906755018364665	0.8518530544645908	0.6352376078705017	0.7839040521004197
18-25y	12-17y	1.0059868702501384	365	7104	3401	66590	2021-01-03	Canada	1.4329562816088892	1086	1.473790462894624	256	0.6921737314421357	0.9312593830233682	0.8953344889197545	1.0511596447180207	0.8238515082748161	0.9635444997238005
18-25y	18-25y	1.4329562816088892	1086	7104	7104	66590	2021-01-03	Canada	1.4329562816088892	1086	1.4329562816088892	1086	1	1.326512325532382	1.2849915775175171	1.5386728634432116	1.1785950484116088	1.4225959292949606
18-25y	26-45y	0.9774305169347032	2027	7104	19439	66590	2021-01-03	Canada	1.4329562816088892	1086	1.0802434730742414	6130	0.7778375078330688	0.9048242746175128	0.9493721358917903	0.9989688952965128	0.8755833146096678	0.925827988116404
18-25y	46-65y	0.966077728731492	1904	7104	18474	66590	2021-01-03	Canada	1.4329562816088892	1086	1.0520515512211135	5392	0.7775248962747078	0.8943148029232266	0.939502302360083	1.0063202354934508	0.8680982520055429	0.9303933045217943
18-25y	6-11y	0.9859526658984304	280	7104	2662	66590	2021-01-03	Canada	1.4329562816088892	1086	1.785445293726832	190	0.6126971061997337	0.9127133747844168	0.8684029270067548	1.0550622142762562	0.805359314627373	0.9771544432690055
18-25y	65-80y	0.9728945254888568	731	7104	7043	66590	2021-01-03	Canada	1.4329562816088892	1086	1.2618899997054664	940	0.7220408319648922	0.9006252291625677	0.942311679142998	1.045885141314812	0.8690567238441704	0.963136919510432
18-25y	81y+	0.7907128659657264	564	7104	6686	66590	2021-01-03	Canada	1.4329562816088892	1086	2.1480358993021347	1442	0.4416166391988964	0.7319765272133085	0.7409603649340797	0.8474090832874532	0.6871241844745481	0.7837444885826588
26-45y	0-5y	1.129039894706252	587	19439	1781	66590	2021-01-03	Canada	1.0802434730742414	6130	1.46953288517734	70	0.8855991554337347	1.0451716884649551	1.0309007252781406	1.1910447218264073	0.9403889952219495	1.100115968546906
26-45y	12-17y	0.9840632959452362	977	19439	3401	66590	2021-01-03	Canada	1.0802434730742414	6130	1.473790462894624	256	0.770595317537889	0.91096435245724	0.9473309304196718	1.0110728785506622	0.8672052745910818	0.9397970537496065
26-45y	18-25y	0.9774305169347032	2027	19439	7104	66590	2021-01-03	Canada	1.0802434730742414	6130	1.4329562816088892	1086	0.7778375078330688	0.9048242746175128	0.9493721358917903	0.9989688952965128	0.8755833146096678	0.925827988116404
26-45y	26-45y	1.0802434730742414	6130	19439	19439	66590	2021-01-03	Canada	1.0802434730742414	6130	1.0802434730742414	6130	1	1	1.062458003763227	1.100091466621117	1	1
26-45y	46-65y	1.0204075653687092	5503	19439	18474	66590	2021-01-03	Canada	1.0802434730742414	6130	1.0520515512211135	5392	0.9570979191361348	0.9446088690216784	1.0089100817822838	1.035973086581446	0.9234184555353193	0.9724489769492812
26-45y	6-11y	1.0809518218176113	840	19439	2662	66590	2021-01-03	Canada	1.0802434730742414	6130	1.785445293726832	190	0.7544097840214952	1.0006557306394586	1.0285028052374723	1.1206981987406244	0.9363777252682834	1.036464921788769
26-45y	65-80y	0.8837559232919572	1817	19439	7043	66590	2021-01-03	Canada	1.0802434730742414	6130	1.2618899997054664	940	0.7546588899078339	0.8181080888893458	0.8536158903950886	0.9023467452831972	0.7832215954920703	0.8443594723486054
26-45y	81y+	0.7982449512597427	1558	19439	6686	66590	2021-01-03	Canada	1.0802434730742414	6130	2.1480358993021347	1442	0.4945327582799284	0.7389491083783499	0.7699303693906723	0.83464992269598	0.7023352138305123	0.7795679414987491
46-65y	0-5y	0.9593178193527157	474	18474	1781	66590	2021-01-03	Canada	1.0520515512211135	5392	1.46953288517734	70	0.7608849463894193	0.8880570383106448	0.8992823027908667	1.01849913901686	0.834843151537269	0.933733780278635
46-65y	12-17y	0.9962522246909976	940	18474	3401	66590	2021-01-03	Canada	1.0520515512211135	5392	1.473790462894624	256	0.7888476152692168	0.9222478538618568	0.9659864978919745	1.0525052100067511	0.8866462492694667	0.9704089209639418
46-65y	18-25y	0.966077728731492	1904	18474	7104	66590	2021-01-03	Canada	1.0520515512211135	5392	1.4329562816088892	1086	0.7775248962747078	0.8943148029232266	0.939502302360083	1.0063202354934508	0.8680982520055429	0.9303933045217943
46-65y	26-45y	1.0204075653687092	5503	18474	19439	66590	2021-01-03	Canada	1.0520515512211135	5392	1.0802434730742414	6130	0.9570979191361348	0.9446088690216784	1.0089100817822838	1.035973086581446	0.9234184555353193	0.9724489769492812
46-65y	46-65y	1.0520515512211135	5392	18474	18474	66590	2021-01-03	Canada	1.0520515512211135	5392	1.0520515512211135	5392	1	0.9739022520794344	1.036607425806743	1.0624131834569712	0.9453330439606215	0.9846945915857673
46-65y	6-11y	0.941076304611342	695	18474	2662	66590	2021-01-03	Canada	1.0520515512211135	5392	1.785445293726832	190	0.6633144324279285	0.8711705537392913	0.9067130454074035	0.9783099699131086	0.8332867259299245	0.9055521829943367
46-65y	65-80y	0.9759803721063228	1907	18474	7043	66590	2021-01-03	Canada	1.0520515512211135	5392	1.2618899997054664	940	0.8435652765001843	0.9034818505580056	0.9524400010879953	0.9964122751026545	0.8786433694106298	0.9176905823277645
46-65y	81y+	0.894392385822589	1659	18474	6686	66590	2021-01-03	Canada	1.0520515512211135	5392	2.1480358993021347	1442	0.5589799651733558	0.8279544455633294	0.8577119306495349	0.9247717885908262	0.78690068181218	0.8516174285901141
6-11y	0-5y	1.4888226631304389	106	2662	1781	66590	2021-01-03	Canada	1.785445293726832	190	1.46953288517734	70	0.9147973235456032	1.3782287977111594	1.296385913335734	1.7632398666525262	1.198038235415909	1.6138010487702656
6-11y	12-17y	1.456329192081438	198	2662	3401	66590	2021-01-03	Canada	1.785445293726832	190	1.473790462894624	256	0.8936629939228931	1.34814903156684	1.3621480576653417	1.5637150095258352	1.2575190811296166	1.4439785246024062
6-11y	18-25y	0.9859526658984304	280	2662	7104	66590	2021-01-03	Canada	1.785445293726832	190	1.4329562816088892	1086	0.6126971061997337	0.9127133747844168	0.8684029270067548	1.0550622142762562	0.805359314627373	0.9771544432690055
6-11y	26-45y	1.0809518218176113	840	2662	19439	66590	2021-01-03	Canada	1.785445293726832	190	1.0802434730742414	6130	0.7544097840214952	1.0006557306394586	1.0285028052374723	1.1206981987406244	0.9363777252682834	1.036464921788769
6-11y	46-65y	0.941076304611342	695	2662	18474	66590	2021-01-03	Canada	1.785445293726832	190	1.0520515512211135	5392	0.6633144324279285	0.8711705537392913	0.9067130454074035	0.9783099699131086	0.8332867259299245	0.9055521829943367
6-11y	6-11y	1.785445293726832	190	2662	2662	66590	2021-01-03	Canada	1.785445293726832	190	1.785445293726832	190	1	1.6528174788649006	1.481338010268431	2.1000976811756424	1.3612264536794818	1.9347201744202385
6-11y	65-80y	0.7210067746342554	203	2662	7043	66590	2021-01-03	Canada	1.785445293726832	190	1.2618899997054664	940	0.47320475445428617	0.6674483971491704	0.685888423339962	0.7895933226295797	0.6298647877030145	0.727176491759955
6-11y	81y+	0.5612106371612482	150	2662	6686	66590	2021-01-03	Canada	1.785445293726832	190	2.1480358993021347	1442	0.2853506141866612	0.5195223587550231	0.5085223661840841	0.6064191300421187	0.4738252044276744	0.5600146628267018
65-80y	0-5y	0.881242703938739	166	7043	1781	66590	2021-01-03	Canada	1.2618899997054664	940	1.46953288517734	70	0.6452627374662634	0.8157815584211119	0.730659112960574	1.0171532851868255	0.6738711177953894	0.9413683350937265
65-80y	12-17y	0.936859823114557	337	7043	3401	66590	2021-01-03	Canada	1.2618899997054664	940	1.473790462894624	256	0.6849190436693993	0.8672672841506442	0.8873918375698915	1.0169723013360494	0.8146983749436503	0.934882330201364
65-80y	18-25y	0.9728945254888568	731	7043	7104	66590	2021-01-03	Canada	1.2618899997054664	940	1.4329562816088892	1086	0.7220408319648922	0.9006252291625677	0.942311679142998	1.045885141314812	0.8690567238441704	0.963136919510432
65-80y	26-45y	0.8837559232919572	1817	7043	19439	66590	2021-01-03	Canada	1.2618899997054664	940	1.0802434730742414	6130	0.7546588899078339	0.8181080888893458	0.8536158903950886	0.9023467452831972	0.7832215954920703	0.8443594723486054
65-80y	46-65y	0.9759803721063228	1907	7043	18474	66590	2021-01-03	Canada	1.2618899997054664	940	1.0520515512211135	5392	0.8435652765001843	0.9034818505580056	0.9524400010879953	0.9964122751026545	0.8786433694106298	0.9176905823277645
65-80y	6-11y	0.7210067746342554	203	7043	2662	66590	2021-01-03	Canada	1.2618899997054664	940	1.785445293726832	190	0.47320475445428617	0.6674483971491704	0.685888423339962	0.7895933226295797	0.6298647877030145	0.727176491759955
65-80y	65-80y	1.2618899997054664	940	7043	7043	66590	2021-01-03	Canada	1.2618899997054664	940	1.2618899997054664	940	1	1.1681533202087129	1.1829876611704708	1.353264764966858	1.0904559484405134	1.2634813077704345
65-80y	81y+	1.3320970421048022	942	7043	6686	66590	2021-01-03	Canada	1.2618899997054664	940	2.1480358993021347	1442	0.7813055659024647	1.2331451893097916	1.2435795085855998	1.4221955968358722	1.146060446839029	1.3205704040083748
81y+	0-5y	0.7661244770849545	137	6686	1781	66590	2021-01-03	Canada	2.1480358993021347	1442	1.46953288517734	70	0.4235576558333172	0.7092146318687375	0.5258747181448284	0.8776986339197204	0.48534889384048596	0.8194901013820404
81y+	12-17y	0.6852544996751408	234	6686	3401	66590	2021-01-03	Canada	2.1480358993021347	1442	1.473790462894624	256	0.3784027345029932	0.6343519000628534	0.6191972825782776	0.7276161547721771	0.5697718391276871	0.6702837818052543
81y+	18-25y	0.7907128659657264	564	6686	7104	66590	2021-01-03	Canada	2.1480358993021347	1442	1.4329562816088892	1086	0.4416166391988964	0.7319765272133085	0.7409603649340797	0.8474090832874532	0.6871241844745481	0.7837444885826588
81y+	26-45y	0.7982449512597427	1558	6686	19439	66590	2021-01-03	Canada	2.1480358993021347	1442	1.0802434730742414	6130	0.4945327582799284	0.7389491083783499	0.7699303693906723	0.83464992269598	0.7023352138305123	0.7795679414987491
81y+	46-65y	0.894392385822589	1659	6686	18474	66590	2021-01-03	Canada	2.1480358993021347	1442	1.0520515512211135	5392	0.5589799651733558	0.8279544455633294	0.8577119306495349	0.9247717885908262	0.78690068181218	0.8516174285901141
81y+	6-11y	0.5612106371612482	150	6686	2662	66590	2021-01-03	Canada	2.1480358993021347	1442	1.785445293726832	190	0.2853506141866612	0.5195223587550231	0.5085223661840841	0.6064191300421187	0.4738252044276744	0.5600146628267018
81y+	65-80y	1.3320970421048022	942	6686	7043	66590	2021-01-03	Canada	2.1480358993021347	1442	1.2618899997054664	940	0.7813055659024647	1.2331451893097916	1.2435795085855998	1.4221955968358722	1.146060446839029	1.3205704040083748
81y+	81y+	2.1480358993021347	1442	6686	6686	66590	2021-01-03	Canada	2.1480358993021347	1442	2.1480358993021347	1442	1	1.9884738513523124	2.034509355145378	2.3322855320996445	1.8681636201749001	2.1608323895459383
0-5y	0-5y	1.762532754185112	220	3139	3139	78940	2021-01-31	Canada	1.762532754185112	220	1.762532754185112	220	1	1.664221971174915	1.4517301614178324	1.9797294510819765	1.3737752596125492	1.8857709629799522
0-5y	12-17y	1.1673994089471171	238	3139	5127	78940	2021-01-31	Canada	1.762532754185112	220	1.5496021114406004	516	0.7049226292460031	1.1022840516825687	1.1053807113069776	1.343411671432929	1.0472363227187094	1.2641470285668546
0-5y	18-25y	0.8382712496997917	279	3139	8370	78940	2021-01-31	Canada	1.762532754185112	220	1.3183540950284698	1170	0.5441752915487736	0.7915140460465611	0.757513783051442	0.89070144102291815	0.7193602633160666	0.8434012101645152
0-5y	26-45y	1.1768248257238567	1042	3139	22267	78940	2021-01-31	Canada	1.762532754185112	220	1.0590731192791494	6652	0.834152520585021	1.1111837363267745	1.1295073640038034	1.219465382302645	1.0610646018025809	1.161335799753688
0-5y	46-65y	0.8432223963766361	738	3139	22010	78940	2021-01-31	Canada	1.762532754185112	220	1.0702621872136513	6568	0.5953289340175636	0.7961890270150275	0.802153363187855	0.8886055382003697	0.7566427794272828	0.8377058228582486
0-5y	6-11y	1.64944448262741	280	3139	4269	78940	2021-01-31	Canada	1.762532754185112	220	2.0878142723358035	482	0.8567770495834033	1.5574415520526974	1.4524558313536382	1.8169191546648773	1.3523093624289646	1.7172593885604286
0-5y	65-80y	0.7108521731745286	204	3139	7217	78940	2021-01-31	Canada	1.762532754185112	220	1.3397876885647635	884	0.45827127551300545	0.6712021674748625	0.6355179226011494	0.8047472254916443	0.602737184059967	0.7506237962714878
0-5y	81y+	0.5305676708081779	138	3139	6541	78940	2021-01-31	Canada	1.762532754185112	220	2.553553244910252	1384	0.2458559310075763	0.5009735977146743	0.4741887060862947	0.6186146995505212	0.44623650076414734	0.5867727069363486
12-17y	0-5y	1.1673994089471171	238	5127	3139	78940	2021-01-31	Canada	1.5496021114406004	516	1.762532754185112	220	0.7049226292460031	1.1022840516825687	1.1053807113069776	1.343411671432929	1.0472363227187094	1.2641470285668546
12-17y	12-17y	1.5496021114406004	516	5127	5127	78940	2021-01-31	Canada	1.5496021114406004	516	1.5496021114406004	516	1	1.4631682017341032	1.4259447621087662	1.7026255005684128	1.344908321448622	1.6229228808586198
12-17y	18-25y	0.9841519083149416	535	5127	8370	78940	2021-01-31	Canada	1.5496021114406004	516	1.3183540950284698	1170	0.6863088816314916	0.929257754162241	0.9366325046424113	1.0553862196988	0.8840149534340905	0.9932834242778785
12-17y	26-45y	0.9846504612106548	1424	5127	22267	78940	2021-01-31	Canada	1.5496021114406004	516	1.0590731192791494	6652	0.754904596490521	0.9297284987091826	0.9534648627157556	1.0144301756574643	0.8931833688677041	0.9663784480027197
12-17y	46-65y	1.011537665690374	1446	5127	22010	78940	2021-01-31	Canada	1.5496021114406004	516	1.0702621872136513	6568	0.7722061529751534	0.9551159851728368	0.9799273907750877	1.0492859736751083	0.9225958828489476	0.9902964081194643
12-17y	6-11y	1.23348471430491	342	5127	4269	78940	2021-01-31	Canada	1.5496021114406004	516	2.0878142723358035	482	0.6782202443506308	1.1646832422151103	1.0627217596254765	1.297708488493146	1.0184409998172157	1.2286237642915787
12-17y	65-80y	0.8363020866228906	392	5127	7217	78940	2021-01-31	Canada	1.5496021114406004	516	1.3397876885647635	884	0.5788779946695582	0.7896547192058975	0.7436596109687177	0.8933257330310039	0.7007518060467581	0.83576592761891
12-17y	81y+	0.5508147181748696	234	5127	6541	78940	2021-01-31	Canada	1.5496021114406004	516	2.553553244910252	1384	0.2684834817781492	0.5200913026191976	0.5016268488430765	0.6281122483270348	0.47602350916448066	0.5958975089389442
18-25y	0-5y	0.8382712496997917	279	8370	3139	78940	2021-01-31	Canada	1.3183540950284698	1170	1.762532754185112	220	0.5441752915487736	0.7915140460465611	0.757513783051442	0.89070144102291815	0.7193602633160666	0.8434012101645152
18-25y	12-17y	0.9841519083149416	535	8370	5127	78940	2021-01-31	Canada	1.3183540950284698	1170	1.5496021114406004	516	0.6863088816314916	0.929257754162241	0.9366325046424113	1.0553862196988	0.8840149534340905	0.9932834242778785
18-25y	18-25y	1.3183540950284698	1170	8370	8370	78940	2021-01-31	Canada	1.3183540950284698	1170	1.3183540950284698	1170	1	1.2448187674952964	1.2362968899192581	1.3853202898788561	1.1536691925883937	1.3034309852256427
18-25y	26-45y	1.0080612351058853	2380	8370	22267	78940	2021-01-31	Canada	1.3183540950284698	1170	1.0590731192791494	6652	0.8480270008177425	0.9518334633892088	0.9887697296400212	1.026126892054359	0.9328142468176168	0.9751256403808584
18-25y	46-65y	0.995835828940576	2324	8370	22010	78940	2021-01-31	Canada	1.3183540950284698	1170	1.0702621872136513	6568	0.833818170246931	0.9402899675315948	0.9755285017992609	1.0154354756235675	0.9169069378983258	0.9654537136558534
18-25y	6-11y	0.8814920883600562	399	8370	4269	78940	2021-01-31	Canada	1.3183540950284698	1170	2.0878142723358035	482	0.517585740508866	0.8323241071022911	0.8067875703395826	0.9321149540035792	0.7588555794653982	0.886292763287535
18-25y	65-80y	0.9356813835115516	716	8370	7217	78940	2021-01-31	Canada	1.3183540950284698	1170	1.3397876885647635	884	0.7040116439889165	0.8834908246452486	0.9087591681532867	0.9883376171547983	0.8518697654698051	0.9397936547871869
18-25y	81y+	0.8175429607966805	567	8370	6541	78940	2021-01-31	Canada	1.3183540950284698	1170	2.553553244910252	1384	0.4222946930386094	0.7719419423591218	0.7401187010812802	0.8921083347390313	0.6979640908335789	0.8391041650058124
26-45y	0-5y	1.1768248257238567	1042	22267	3139	78940	2021-01-31	Canada	1.0590731192791494	6652	1.762532754185112	220	0.834152520585021	1.1111837363267745	1.1295073640038034	1.219465382302645	1.0610646018025809	1.161335799753688
26-45y	12-17y	0.9846504612106548	1424	22267	5127	78940	2021-01-31	Canada	1.0590731192791494	6652	1.5496021114406004	516	0.754904596490521	0.9297284987091826	0.9534648627157556	1.0144301756574643	0.8931833688677041	0.9663784480027197
26-45y	18-25y	1.0080612351058853	2380	22267	8370	78940	2021-01-31	Canada	1.0590731192791494	6652	1.3183540950284698	1170	0.8480270008177425	0.9518334633892088	0.9887697296400212	1.026126892054359	0.9328142468176168	0.9751256403808584
26-45y	26-45y	1.0590731192791494	6652	22267	22267	78940	2021-01-31	Canada	1.0590731192791494	6652	1.0590731192791494	6652	1	1	1.0410976388521056	1.0797950109509702	1	1
26-45y	46-65y	0.9981524277649142	6197	22267	22010	78940	2021-01-31	Canada	1.0590731192791494	6652	1.0702621872136513	6568	0.9375248930699952	0.94247735080303	0.9814066629173249	1.013898438369528	0.913282264552945	0.969982218810167
26-45y	6-11y	1.0521699092561798	1267	22267	4269	78940	2021-01-31	Canada	1.0590731192791494	6652	2.0878142723358035	482	0.6687051542166662	0.9934818381306212	1.0120632139372776	1.0965704417959659	0.960339802799637	1.030285009484747
26-45y	65-80y	0.904341579485108	1841	22267	7217	78940	2021-01-31	Canada	1.0590731192791494	6652	1.3397876885647635	884	0.753975867651885	0.853899096316071	0.8800267987904618	0.9262406021593473	0.8249525916973834	0.8839677704078992
26-45y	81y+	0.7934733488782068	1464	22267	6541	78940	2021-01-31	Canada	1.0590731192791494	6652	2.553553244910252	1384	0.4392778377213918	0.749214888409479	0.7483468045006758	0.8268222510631235	0.6930978884509251	0.7893673889568071
46-65y	0-5y	0.8432223963766361	738	22010	3139	78940	2021-01-31	Canada	1.0702621872136513	6568	1.762532754185112	220	0.5953289340175636	0.7961890270150275	0.802153363187855	0.8886055382003697	0.7566427794272828	0.8377058228582486
46-65y	12-17y	1.011537665690374	1446	22010	5127	78940	2021-01-31	Canada	1.0702621872136513	6568	1.5496021114406004	516	0.7722061529751534	0.9551159851728368	0.9799273907750877	1.0492859736751083	0.9225958828489476	0.9902964081194643
46-65y	18-25y	0.995835828940576	2324	22010	8370	78940	2021-01-31	Canada	1.0702621872136513	6568	1.3183540950284698	1170	0.833818170246931	0.9402899675315948	0.9755285017992609	1.0154354756235675	0.9169069378983258	0.9654537136558534
