x	y	RR	N_pairs	N_x	N_y	N_total	nb_dist	euclid_dist
Missouri	South Dakota	1.5361935420478454	370	171195	50847	36141038	2	936.2454995872012
Missouri	New Hampshire	0.46889689285087555	224	171195	100851	36141038	6	1842.9198997909723
Missouri	Nevada	0.85708297802849	1481	171195	364789	36141038	4	2090.135020465327
Missouri	Vermont	0.3679094221630002	449	171195	257641	36141038	5	1767.7660569908808
Missouri	Alaska	0.5222082375796498	136	171195	54980	36141038	NA	4793.795400539214
Missouri	District of Columbia	0.6626682765254222	387	171195	123289	36141038	3	1341.107758035496
Missouri	Georgia	1.91489556058772	3133	171195	345402	36141038	2	1034.152346620884
Missouri	Maryland	0.6226016059109492	1466	171195	497088	36141038	3	1362.405357275835
Missouri	Connecticut	0.5785393356660015	1280	171195	467075	36141038	5	1715.68925054049
Missouri	Massachusetts	0.38892010056723486	3143	171195	1706057	36141038	5	1799.9626910515606
Missouri	Oregon	0.6512090383743785	1032	171195	334556	36141038	4	2420.638922260239
Missouri	Indiana	1.9035983070904063	1893	171195	209935	36141038	2	559.4058271930295
Missouri	Maine	0.9380697313522458	588	171195	132328	36141038	7	2065.365316754126
Missouri	Idaho	1.0199985160861005	765	171195	158333	36141038	3	1958.255905680932
Missouri	Washington	0.6416347051143225	2865	171195	942641	36141038	4	2474.9530043034792
Missouri	New Mexico	1.005785684248097	1240	171195	260271	36141038	2	1297.313189495322
Missouri	South Carolina	0.9283358385792102	793	171195	180334	36141038	3	1149.5471808445272
Missouri	Arkansas	3.540165230989634	2291	171195	136619	36141038	1	385.02721358446905
Missouri	West Virginia	0.8454139404749035	612	171195	152824	36141038	2	1029.628852009653
Montana	Wisconsin	0.41516923271305833	921	148151	541166	36141038	3	1540.8831738281438
Montana	New Jersey	0.3589356596666581	1030	148151	700030	36141038	7	2890.5285949994077
Montana	Tennessee	0.5928925760745155	625	148151	257158	36141038	4	2291.627968088917
Montana	Kansas	0.36058251119256535	177	148151	119747	36141038	3	1320.1175438991115
Montana	Texas	0.4173597268179378	2655	148151	1551851	36141038	4	1943.3536755623736
Montana	Ohio	0.36174155885658327	420	148151	283235	36141038	5	2272.5711583883312
Montana	Arizona	1.4700407447126422	4644	148151	770653	36141038	3	1430.9339632036128
Montana	Iowa	0.5519391589836937	338	148151	149390	36141038	2	1389.7225734895328
Montana	Louisiana	0.3951827678182857	400	148151	246921	36141038	5	2331.88081390299
Montana	Rhode Island	0.3004556734364914	278	148151	225715	36141038	9	3054.079945298504
Montana	Utah	1.9484990703431917	5062	148151	633750	36141038	2	876.9926212348622
Montana	Virginia	0.35339527410766014	757	148151	522554	36141038	5	2724.804352852947
Montana	New York	0.32426683511368837	2863	148151	2153847	36141038	7	2699.9914773895043
Montana	Wyoming	5.4071805577668925	8914	148151	402159	36141038	1	479.7799448520829
Montana	Kentucky	0.47963751215188144	209	148151	106299	36141038	4	2250.686439247328
Montana	Oklahoma	0.3542078461078215	146	148151	100552	36141038	3	1624.673722151087
Montana	Illinois	0.4259224872320401	1034	148151	592224	36141038	3	1814.9941976270363
Montana	California	0.6132470463844688	14005	148151	5571135	36141038	3	1362.476004604199
Montana	Colorado	0.7897188679360759	5687	148151	1756737	36141038	2	954.9139682348894
Montana	Delaware	0.42072353818735553	221	148151	128142	36141038	7	2889.984450810361
Montana	Hawaii	0.9080505846421438	853	148151	229158	36141038	NA	5141.380793678354
Montana	Alabama	0.35652163981958307	136	148151	93057	36141038	5	2494.058415913823
Montana	North Dakota	1.6451711502785062	1136	148151	168447	36141038	1	692.9258877677697
Montana	Mississippi	0.3858658626744078	106	148151	67014	36141038	5	2318.7041406580515
Montana	Michigan	0.15348886518887445	459	148151	729511	36141038	4	1900.3887787748572
Montana	Missouri	0.753807805536377	529	148151	171195	36141038	3	1698.3230214751816
Montana	North Carolina	0.4190466585457919	1254	148151	730014	36141038	5	2808.5596079382603
Montana	Nebraska	0.559699947463076	335	148151	146011	36141038	2	993.2400577092924
Montana	Montana	102.6070205897573	62314	148151	148151	36141038	0	0
Montana	Pennsylvania	0.35607261410004776	635	148151	435042	36141038	6	2618.6586781105225
Montana	Florida	0.32028513265371544	1602	148151	1220174	36141038	6	3117.690284135223
Montana	Minnesota	0.8935203570825736	4508	148151	1230766	36141038	2	1170.8771799714762
Montana	South Dakota	2.7874483728743535	581	148151	50847	36141038	1	784.7133031139889
Montana	New Hampshire	0.2152810645657468	89	148151	100851	36141038	9	2966.645723058191
Montana	Nevada	1.1194630260442124	1674	148151	364789	36141038	2	1028.303001655078
Montana	Vermont	0.3815804400076142	403	148151	257641	36141038	8	2869.9957641722817
Montana	Alaska	1.2068691972832306	272	148151	54980	36141038	NA	3189.257710885896
Montana	District of Columbia	0.14642101878355768	74	148151	123289	36141038	6	2780.1433331911117
Montana	Georgia	0.3616105957407816	512	148151	345402	36141038	5	2729.9965786399794
Montana	Maryland	0.31015574757743125	632	148151	497088	36141038	6	2791.8608525786894
Montana	Connecticut	0.2486087241054298	476	148151	467075	36141038	8	2967.836476068797
Montana	Massachusetts	0.2809732999350523	1965	148151	1706057	36141038	8	3009.6746434879437
Montana	Oregon	2.313647987985679	3173	148151	334556	36141038	2	918.65653304685
Montana	Indiana	0.276559220278404	238	148151	209935	36141038	4	2035.6264276674808
Montana	Maine	0.2599341846718934	141	148151	132328	36141038	10	3079.5716229473824
Montana	Idaho	3.72392773155152	2417	148151	158333	36141038	1	489.5258093018341
Montana	Washington	1.497884171453777	5788	148151	942641	36141038	2	817.3266602049885
Montana	New Mexico	0.6223552150959073	664	148151	260271	36141038	3	1436.6212470659311
Montana	South Carolina	0.29760560027443433	220	148151	180334	36141038	6	2812.6751427343775
Montana	Arkansas	0.4089031109473667	229	148151	136619	36141038	4	1969.3717836775752
Montana	West Virginia	0.8332493331885055	522	148151	152824	36141038	5	2525.1228465056065
Nebraska	Wisconsin	1.2669641088543482	2770	146011	541166	36141038	2	866.0896039723716
Nebraska	New Jersey	0.7153099676569317	2023	146011	700030	36141038	5	2111.4743050292996
Nebraska	Tennessee	1.316743260747379	1368	146011	257158	36141038	2	1324.621975947508
Nebraska	Kansas	3.278336940511349	1586	146011	119747	36141038	1	359.3368355813747
Nebraska	Texas	1.0393123824892665	6516	146011	1551851	36141038	3	1120.8395130232736
Nebraska	Ohio	0.9709171807813232	1111	146011	283235	36141038	3	1432.9913994797923
Nebraska	Arizona	1.113550749618827	3467	146011	770653	36141038	2	1315.4593841712428
Nebraska	Iowa	5.671532409997275	3423	146011	149390	36141038	1	525.3710613430244
Nebraska	Louisiana	0.9653466778199934	963	146011	246921	36141038	3	1358.904048418461
Nebraska	Rhode Island	0.4112310444779209	375	146011	225715	36141038	7	2337.480642973278
Nebraska	Utah	1.1861561526672688	3037	146011	633750	36141038	2	1034.5326299007188
Nebraska	Virginia	0.992830586473345	2096	146011	522554	36141038	3	1848.2603793640112
Nebraska	New York	0.5658720467269155	4924	146011	2153847	36141038	5	1998.4871768400185
Nebraska	Wyoming	0.9798516254978064	1592	146011	402159	36141038	1	658.2492546689508
Nebraska	Kentucky	1.2108468353169974	520	146011	106299	36141038	2	1318.178073843298
Nebraska	Oklahoma	1.7157622615221426	697	146011	100552	36141038	2	691.0608969879244
Nebraska	Illinois	1.1084154297756652	2652	146011	592224	36141038	2	906.982246271108
Nebraska	California	0.7315316132070806	16465	146011	5571135	36141038	3	1755.2017878855258
Nebraska	Colorado	1.386024698442213	9837	146011	1756737	36141038	1	563.7865986666054
Nebraska	Delaware	0.7919675824951944	410	146011	128142	36141038	5	2074.0199510485622
Nebraska	Hawaii	0.8165857907861772	756	146011	229158	36141038	NA	5774.338476713019
Nebraska	Alabama	0.9150070524661424	344	146011	93057	36141038	3	1503.332102440181
Nebraska	North Dakota	2.00725461440624	1366	146011	168447	36141038	2	659.566622209574
Nebraska	Mississippi	1.3629372811826508	369	146011	67014	36141038	3	1326.184423066008
Nebraska	Michigan	0.5628978469694398	1659	146011	729511	36141038	3	1211.8752135359646
Nebraska	Missouri	2.536025166762381	1754	146011	171195	36141038	1	718.1801316262992
Nebraska	North Carolina	0.7981606554666925	2354	146011	730014	36141038	3	1891.0599071371544
Nebraska	Nebraska	61.536968249812745	36300	146011	146011	36141038	0	0
Nebraska	Montana	0.559699947463076	335	146011	148151	36141038	2	993.2400577092924
Nebraska	Pennsylvania	0.6998242235338197	1230	146011	435042	36141038	4	1836.5210149606269
Nebraska	Florida	0.8217799156897962	4051	146011	1220174	36141038	4	2126.505008685647
Nebraska	Minnesota	1.371387688933492	6819	146011	1230766	36141038	2	686.3283705587941
Nebraska	South Dakota	5.724756694911443	1176	146011	50847	36141038	1	325.10372777331804
Nebraska	New Hampshire	0.2110732945183692	86	146011	100851	36141038	7	2310.0521156359696
Nebraska	Nevada	0.9228098484047714	1360	146011	364789	36141038	3	1443.5962217700485
Nebraska	Vermont	0.21520288470447865	224	146011	257641	36141038	6	2220.8496324300577
Nebraska	Alaska	0.5222377963126749	116	146011	54980	36141038	NA	4148.249928737029
Nebraska	District of Columbia	0.8934098314356064	445	146011	123289	36141038	4	1950.193703686792
Nebraska	Georgia	1.5636694260676416	2182	146011	345402	36141038	3	1751.584425017511
Nebraska	Maryland	0.7060866462415895	1418	146011	497088	36141038	4	1967.209881549052
Nebraska	Connecticut	0.40540570788357	765	146011	467075	36141038	6	2242.1932104188336
Nebraska	Massachusetts	0.27943306352667724	1926	146011	1706057	36141038	6	2308.290489129191
Nebraska	Oregon	0.604460992431072	817	146011	334556	36141038	3	1712.16582541174
Nebraska	Indiana	1.0127992258836689	859	146011	209935	36141038	3	1152.2520583616551
Nebraska	Maine	0.43022053277693567	230	146011	132328	36141038	8	2487.542898127982
Nebraska	Idaho	0.525270345561541	336	146011	158333	36141038	2	1244.082784042769
Nebraska	Washington	0.647532831635279	2466	146011	942641	36141038	3	1756.9712742608651
Nebraska	New Mexico	1.0347088436020622	1088	146011	260271	36141038	2	966.5055302656564
Nebraska	South Carolina	0.9306087342592184	678	146011	180334	36141038	4	1861.1610836031805
Nebraska	Arkansas	1.183088207380156	653	146011	136619	36141038	2	978.200105068576
Nebraska	West Virginia	0.7158891050246335	442	146011	152824	36141038	3	1658.7215982770194
Nevada	Wisconsin	0.6154972170351564	3362	364789	541166	36141038	5	2268.0504074790247
Nevada	New Jersey	0.6620677797446933	4678	364789	700030	36141038	8	3555.0701781196617
Nevada	Tennessee	0.7181327886884437	1864	364789	257158	36141038	5	2683.0467969712186
Nevada	Kansas	0.827359476870205	1000	364789	119747	36141038	3	1579.3300000125528
Nevada	Texas	0.9497826465521252	14877	364789	1551851	36141038	3	1791.686740715892
Nevada	Ohio	0.8367065021562777	2392	364789	283235	36141038	6	2874.6648995189385
Nevada	Arizona	1.4442235880367065	11234	364789	770653	36141038	1	715.1355876953647
Nevada	Iowa	0.6837479319249717	1031	364789	149390	36141038	4	1967.8255695795192
Nevada	Louisiana	1.080129720519696	2692	364789	246921	36141038	4	2412.412852418242
Nevada	Rhode Island	0.41786444030579606	952	364789	225715	36141038	10	3776.6544176596753
Nevada	Utah	1.602689947443234	10252	364789	633750	36141038	1	426.7432073816102
Nevada	Virginia	0.7532623768768067	3973	364789	522554	36141038	6	3275.7667027779075
Nevada	New York	0.6686347632056111	14536	364789	2153847	36141038	8	3432.88403804477
Nevada	Wyoming	0.23477616057056236	953	364789	402159	36141038	2	861.870965248388
Nevada	Kentucky	0.8211180844520293	881	364789	106299	36141038	5	2722.5875091738003
Nevada	Oklahoma	0.5852677845842765	594	364789	100552	36141038	3	1736.0223192620467
Nevada	Illinois	0.8981860144287228	5369	364789	592224	36141038	5	2339.662462696898
Nevada	California	2.0833984016932012	117154	364789	5571135	36141038	1	344.10394396460106
Nevada	Colorado	0.7193937326067211	12756	364789	1756737	36141038	2	955.6939866605924
Nevada	Delaware	0.6239372643542918	807	364789	128142	36141038	8	3515.461514227388
Nevada	Hawaii	2.32857490931451	5386	364789	229158	36141038	NA	4331.710506561486
Nevada	Alabama	0.9848080115544644	925	364789	93057	36141038	6	2762.4590678140644
Nevada	North Dakota	0.7204962018524185	1225	364789	168447	36141038	3	1582.9922022002806
Nevada	Mississippi	0.7850329172001964	531	364789	67014	36141038	5	2522.2022352769823
Nevada	Michigan	0.5232702594664078	3853	364789	729511	36141038	6	2631.399613557731
Nevada	Missouri	0.85708297802849	1481	364789	171195	36141038	4	2090.135020465327
Nevada	North Carolina	0.731232163628701	5388	364789	730014	36141038	6	3292.7915219654983
Nevada	Nebraska	0.9228098484047714	1360	364789	146011	36141038	3	1443.5962217700485
Nevada	Montana	1.1194630260442124	1674	364789	148151	36141038	2	1028.303001655078
Nevada	Pennsylvania	0.7663246040609172	3365	364789	435042	36141038	7	3280.0333761484567
Nevada	Florida	0.8235757427442968	10143	364789	1220174	36141038	7	3344.9942114982455
Nevada	Minnesota	0.4073182922581214	5060	364789	1230766	36141038	4	1969.997424700992
Nevada	South Dakota	0.7891300408819701	405	364789	50847	36141038	3	1468.948787909649
Nevada	New Hampshire	0.4027750271697426	410	364789	100851	36141038	10	3736.2104657771897
Nevada	Nevada	16.538601715279547	60895	364789	364789	36141038	0	0
Nevada	Vermont	0.23149435376244645	602	364789	257641	36141038	9	3644.0985743485567
Nevada	Alaska	1.2073382363831364	670	364789	54980	36141038	NA	3593.955220069161
Nevada	District of Columbia	0.66296180197601	825	364789	123289	36141038	7	3390.1465949171024
Nevada	Georgia	1.012531971210605	3530	364789	345402	36141038	6	3059.5058558346004
Nevada	Maryland	0.6921980825315946	3473	364789	497088	36141038	7	3407.9262302666443
Nevada	Connecticut	0.4874412621152363	2298	364789	467075	36141038	9	3682.2418166329658
Nevada	Massachusetts	0.30458663521503415	5245	364789	1706057	36141038	9	3744.7570291797906
Nevada	Oregon	1.2108969220646797	4089	364789	334556	36141038	1	607.2448431460602
Nevada	Indiana	0.6493703756868252	1376	364789	209935	36141038	6	2588.0480464384086
Nevada	Maine	0.4694341498364771	627	364789	132328	36141038	11	3894.687147572455
Nevada	Idaho	0.7928007677170509	1267	364789	158333	36141038	1	582.7996135700312
Nevada	Washington	1.0129767659309237	9638	364789	942641	36141038	2	947.0248040719454
Nevada	New Mexico	1.1282654943308377	2964	364789	260271	36141038	2	1082.963045913985
Nevada	South Carolina	0.5900455688170564	1074	364789	180334	36141038	7	3224.7101566870774
Nevada	Arkansas	0.7034277869004706	970	364789	136619	36141038	4	2193.790591155779
Nevada	West Virginia	0.7215434513083181	1113	364789	152824	36141038	6	3092.423000418074
New Hampshire	Wisconsin	0.46618958704157576	704	100851	541166	36141038	6	1469.697361684079
New Hampshire	New Jersey	1.004390887012093	1962	100851	700030	36141038	3	465.1572596428294
New Hampshire	Tennessee	0.4738046192348483	340	100851	257158	36141038	6	1529.1934074151468
New Hampshire	Kansas	0.5087503164301015	170	100851	119747	36141038	7	2307.6858264641032
New Hampshire	Texas	0.35077462279730853	1519	100851	1551851	36141038	8	2777.6460296953824
New Hampshire	Ohio	0.5326667517018395	421	100851	283235	36141038	4	999.6564002941834
New Hampshire	Arizona	0.24412982672827663	525	100851	770653	36141038	9	3580.3499982897015
New Hampshire	Iowa	0.3574251878147595	149	100851	149390	36141038	7	1789.4147490470502
New Hampshire	Louisiana	0.5065097535036314	349	100851	246921	36141038	8	2273.8283263032067
New Hampshire	Rhode Island	3.691330650123544	2325	100851	225715	36141038	2	222.79057387235193
New Hampshire	Utah	0.36359124184550423	643	100851	633750	36141038	9	3341.270850097895
New Hampshire	Virginia	0.7358494308714856	1073	100851	522554	36141038	5	917.27969305557
New Hampshire	New York	0.9245831192532076	5557	100851	2153847	36141038	2	328.2827402715613
New Hampshire	Wyoming	0.1559411272468997	175	100851	402159	36141038	8	2887.1564294955156
New Hampshire	Kentucky	0.5865978707447843	174	100851	106299	36141038	5	1342.2553999732736
New Hampshire	Oklahoma	0.2922426195916257	82	100851	100552	36141038	7	2382.0560985962416
New Hampshire	Illinois	0.5306815670812725	877	100851	592224	36141038	6	1510.6270719367958
New Hampshire	California	0.33281520156895866	5174	100851	5571135	36141038	10	4059.803281726957
New Hampshire	Colorado	0.37962957396939767	1861	100851	1756737	36141038	8	2862.518522750107
New Hampshire	Delaware	0.8026215415190254	287	100851	128142	36141038	4	615.881854251985
New Hampshire	Hawaii	0.30494393560865546	195	100851	229158	36141038	NA	8059.792445576933
New Hampshire	Alabama	0.4621177088477982	120	100851	93057	36141038	7	1795.7097844496095
New Hampshire	North Dakota	0.17019512621064734	80	100851	168447	36141038	8	2273.723015190616
New Hampshire	Mississippi	0.3262005633340601	61	100851	67014	36141038	7	1987.103270417568
New Hampshire	Michigan	0.21810797124724807	444	100851	729511	36141038	5	1104.8119285779276
New Hampshire	Missouri	0.46889689285087555	224	100851	171195	36141038	6	1842.9198997909723
New Hampshire	North Carolina	0.6008563311905276	1224	100851	730014	36141038	6	1122.0910325208822
New Hampshire	Nebraska	0.2110732945183692	86	100851	146011	36141038	7	2310.0521156359696
New Hampshire	Montana	0.2152810645657468	89	100851	148151	36141038	9	2966.645723058191
New Hampshire	Pennsylvania	1.2224275440212944	1484	100851	435042	36141038	3	598.7281370157563
New Hampshire	Florida	0.9674359929345996	3294	100851	1220174	36141038	8	1934.9169398843496
New Hampshire	Minnesota	0.22099716292225963	759	100851	1230766	36141038	7	1804.2349950920031
New Hampshire	South Dakota	0.183243436087766	26	100851	50847	36141038	8	2278.8206153575993
New Hampshire	New Hampshire	71.04604257123005	19994	100851	100851	36141038	0	0
New Hampshire	Nevada	0.4027750271697426	410	100851	364789	36141038	10	3736.2104657771897
New Hampshire	Vermont	4.7945375035862225	3447	100851	257641	36141038	1	97.22638215664
New Hampshire	Alaska	0.11732435709832136	18	100851	54980	36141038	NA	5320.297007662068
New Hampshire	District of Columbia	0.8632816948405139	297	100851	123289	36141038	5	698.3151145633994
New Hampshire	Georgia	0.7158872960733746	690	100851	345402	36141038	7	1603.3829341956157
New Hampshire	Maryland	0.6639674112256353	921	100851	497088	36141038	4	673.1647160054397
New Hampshire	Connecticut	1.8904904762372337	2464	100851	467075	36141038	2	247.33441623401097
New Hampshire	Massachusetts	6.483885954217795	30868	100851	1706057	36141038	1	159.2641450417484
New Hampshire	Oregon	0.405967063064042	379	100851	334556	36141038	10	3871.346046319233
New Hampshire	Indiana	0.6691471467019465	392	100851	209935	36141038	5	1287.3758282828676
New Hampshire	Maine	7.661284880799515	2829	100851	132328	36141038	1	263.33941936613405
New Hampshire	Idaho	0.15390682714640358	68	100851	158333	36141038	9	3401.8390966666266
New Hampshire	Washington	0.336447540712348	885	100851	942641	36141038	10	3766.099055567179
New Hampshire	New Mexico	0.3428419678959951	249	100851	260271	36141038	8	3128.9593915992923
New Hampshire	South Carolina	0.7928950245332326	399	100851	180334	36141038	7	1351.56338462201
New Hampshire	Arkansas	0.35411398550012296	135	100851	136619	36141038	7	2035.8010630231288
New Hampshire	West Virginia	0.4689848848815556	200	100851	152824	36141038	4	940.888931279684
New Jersey	Wisconsin	0.6285979694309226	6589	700030	541166	36141038	4	1349.7392139714602
New Jersey	New Jersey	10.523884499572494	142695	700030	700030	36141038	0	0
New Jersey	Tennessee	0.726360957627305	3618	700030	257158	36141038	4	1129.661299338488
New Jersey	Kansas	0.5919565968751	1373	700030	119747	36141038	5	2042.071127386747
New Jersey	Texas	0.7398594135426266	22239	700030	1551851	36141038	6	2414.777374719528
New Jersey	Ohio	1.1917412353706085	6538	700030	283235	36141038	2	690.0941273767941
New Jersey	Arizona	0.4888430469006364	7297	700030	770653	36141038	7	3315.9692300806555
New Jersey	Iowa	0.6739024783860329	1950	700030	149390	36141038	5	1588.095699217431
New Jersey	Louisiana	0.5120527789713709	2449	700030	246921	36141038	6	1859.8203208720813
New Jersey	Rhode Island	1.1683539650478536	5108	700030	225715	36141038	3	309.6617573726145
New Jersey	Utah	0.6577407394019547	8074	700030	633750	36141038	7	3142.5265802528934
New Jersey	Virginia	1.6080534278247451	16276	700030	522554	36141038	3	465.8923197068553
New Jersey	New York	2.7672715084112305	115447	700030	2153847	36141038	1	314.5682756727224
New Jersey	Wyoming	0.16355190429972638	1274	700030	402159	36141038	6	2735.4370724224555
New Jersey	Kentucky	1.155930565307094	2380	700030	106299	36141038	3	966.2508111954202
New Jersey	Oklahoma	0.4821241081615239	939	700030	100552	36141038	5	2061.287756878007
New Jersey	Illinois	0.912734881096953	10470	700030	592224	36141038	4	1234.6645090629245
New Jersey	California	0.6404440275447535	69110	700030	5571135	36141038	8	3862.5100829660983
New Jersey	Colorado	0.47162643185869946	16048	700030	1756737	36141038	6	2636.4567925983997
New Jersey	Delaware	3.1345273848292807	7780	700030	128142	36141038	1	150.9516455543692
New Jersey	Hawaii	0.739864338254699	3284	700030	229158	36141038	NA	7884.9297190331345
New Jersey	Alabama	0.7944708003070633	1432	700030	93057	36141038	5	1361.9975863664745
New Jersey	North Dakota	0.37392157076956856	1220	700030	168447	36141038	6	2209.7716316679775
New Jersey	Mississippi	0.5562315588203215	722	700030	67014	36141038	5	1573.3848957583416
New Jersey	Michigan	0.5288677768477344	7473	700030	729511	36141038	3	993.902651979707
New Jersey	Missouri	0.7865031750983063	2608	700030	171195	36141038	4	1542.5866212321034
New Jersey	North Carolina	1.1678276709732731	16513	700030	730014	36141038	4	659.6179874458409
New Jersey	Nebraska	0.7153099676569317	2023	700030	146011	36141038	5	2111.4743050292996
New Jersey	Montana	0.3589356596666581	1030	700030	148151	36141038	7	2890.5285949994077
New Jersey	Pennsylvania	3.603631465394806	30366	700030	435042	36141038	1	276.1689910807171
New Jersey	Florida	1.3174223332487924	31136	700030	1220174	36141038	6	1469.7992833652652
New Jersey	Minnesota	0.3716569007787318	8860	700030	1230766	36141038	5	1723.9968803970037
New Jersey	South Dakota	0.4954940652039592	488	700030	50847	36141038	6	2145.4217523305388
New Jersey	New Hampshire	1.004390887012093	1962	700030	100851	36141038	3	465.1572596428294
New Jersey	Nevada	0.6620677797446933	4678	700030	364789	36141038	8	3555.0701781196617
New Jersey	Vermont	0.8582564337509755	4283	700030	257641	36141038	2	462.7444781006392
New Jersey	Alaska	0.3042455565758713	324	700030	54980	36141038	NA	5491.917823591993
New Jersey	District of Columbia	1.767563364654361	4221	700030	123289	36141038	3	246.59157886029251
New Jersey	Georgia	1.0865101564453192	7269	700030	345402	36141038	5	1147.5476324711535
New Jersey	Maryland	1.581588718415521	15228	700030	497088	36141038	2	220.24987891348073
New Jersey	Connecticut	1.895885543480455	17152	700030	467075	36141038	2	228.3905541915425
New Jersey	Massachusetts	0.9124749698831108	30153	700030	1706057	36141038	2	332.78804803812096
New Jersey	Oregon	0.5109452042429261	3311	700030	334556	36141038	8	3763.277584835335
New Jersey	Indiana	0.910160964106169	3701	700030	209935	36141038	3	988.9142464743704
New Jersey	Maine	0.6382862958981912	1636	700030	132328	36141038	4	726.073875643662
New Jersey	Idaho	0.18586062128468395	570	700030	158333	36141038	7	3286.8799967539276
New Jersey	Washington	0.5478578803231635	10003	700030	942641	36141038	8	3706.190509865735
New Jersey	New Mexico	0.5085998287467358	2564	700030	260271	36141038	6	2839.2350452126902
New Jersey	South Carolina	0.9822613858194674	3431	700030	180334	36141038	5	889.4580078247272
New Jersey	Arkansas	0.3828091525116439	1013	700030	136619	36141038	5	1670.546493515499
New Jersey	West Virginia	0.8898323230920319	2634	700030	152824	36141038	2	539.7734578894256
New Mexico	Wisconsin	0.6058154220626133	2361	260271	541166	36141038	4	1783.8261950611336
New Mexico	New Jersey	0.5085998287467358	2564	260271	700030	36141038	6	2839.2350452126902
New Mexico	Tennessee	0.7878256082573719	1459	260271	257158	36141038	3	1801.364901353664
New Mexico	Kansas	1.135253608153857	979	260271	119747	36141038	2	827.1574173403583
New Mexico	Texas	1.3599134238110504	15198	260271	1551851	36141038	1	712.9202028060381
New Mexico	Ohio	0.8157953844205692	1664	260271	283235	36141038	4	2155.0664287019904
New Mexico	Arizona	2.0340959760296973	11289	260271	770653	36141038	1	509.5001023462303
New Mexico	Iowa	0.8709493605311137	937	260271	149390	36141038	3	1390.6993728381383
New Mexico	Louisiana	0.875036978697696	1556	260271	246921	36141038	2	1372.7623255141666
New Mexico	Rhode Island	0.37280956291811335	606	260271	225715	36141038	8	3109.7039356186397
New Mexico	Utah	0.9195933835342326	4197	260271	633750	36141038	1	735.3387684751734
New Mexico	Virginia	0.5747780622968502	2163	260271	522554	36141038	4	2471.581455154526
New Mexico	New York	0.5826829741986945	9038	260271	2153847	36141038	6	2802.537733663977
New Mexico	Wyoming	0.38913560068115705	1127	260271	402159	36141038	2	963.085235139624
New Mexico	Kentucky	0.8882895944781111	680	260271	106299	36141038	3	1900.7208467305536
New Mexico	Oklahoma	1.5107807752465272	1094	260271	100552	36141038	1	795.7252754609852
New Mexico	Illinois	0.7974353238977309	3401	260271	592224	36141038	3	1620.1655398343974
New Mexico	California	0.850059279141111	34105	260271	5571135	36141038	2	1242.647222976473
New Mexico	Colorado	1.591943165567994	20140	260271	1756737	36141038	1	512.865621800546
New Mexico	Delaware	0.6859414592124243	633	260271	128142	36141038	6	2762.971844638
New Mexico	Hawaii	2.348678575138052	3876	260271	229158	36141038	NA	5149.637157258277
New Mexico	Alabama	1.5772508887875756	1057	260271	93057	36141038	4	1792.5094498929557
New Mexico	North Dakota	0.6553581262973971	795	260271	168447	36141038	4	1524.8677809461592
New Mexico	Mississippi	0.7853233484762617	379	260271	67014	36141038	3	1533.1527076500552
New Mexico	Michigan	0.5679914717888361	2984	260271	729511	36141038	5	2086.54103889085
New Mexico	Missouri	1.005785684248097	1240	260271	171195	36141038	2	1297.313189495322
New Mexico	North Carolina	0.5508612325948451	2896	260271	730014	36141038	4	2432.2023055850013
New Mexico	Nebraska	1.0347088436020622	1088	260271	146011	36141038	2	966.5055302656564
New Mexico	Montana	0.6223552150959073	664	260271	148151	36141038	3	1436.6212470659311
New Mexico	Pennsylvania	0.5888979258251803	1845	260271	435042	36141038	5	2581.9184712736687
New Mexico	Florida	0.7167302436913879	6298	260271	1220174	36141038	5	2327.124257465196
New Mexico	Minnesota	0.45512977099023383	4034	260271	1230766	36141038	4	1652.769727439058
New Mexico	South Dakota	0.8083533038588167	296	260271	50847	36141038	3	1224.4059457307349
New Mexico	New Hampshire	0.3428419678959951	249	260271	100851	36141038	8	3128.9593915992923
New Mexico	Nevada	1.1282654943308377	2964	260271	364789	36141038	2	1082.963045913985
New Mexico	Vermont	0.25277417847279726	469	260271	257641	36141038	7	3049.058136846812
New Mexico	Alaska	0.340960346772004	135	260271	54980	36141038	NA	4526.0191797662565
New Mexico	District of Columbia	0.537240679880504	477	260271	123289	36141038	5	2631.6021720677863
New Mexico	Georgia	0.614691883210512	1529	260271	345402	36141038	4	2106.867366495664
New Mexico	Maryland	0.6033861163229935	2160	260271	497088	36141038	5	2653.9135701494533
New Mexico	Connecticut	0.4405918122520945	1482	260271	467075	36141038	7	3012.079123070008
New Mexico	Massachusetts	0.27160484364413956	3337	260271	1706057	36141038	7	3094.4951852552367
New Mexico	Oregon	0.717630703056034	1729	260271	334556	36141038	3	1630.906103190492
New Mexico	Indiana	0.6389503582468334	966	260271	209935	36141038	4	1855.70395524342
New Mexico	Maine	0.29696791370124487	283	260271	132328	36141038	9	3338.4931796038895
New Mexico	Idaho	0.4086855825456847	466	260271	158333	36141038	2	1323.550896422369
New Mexico	Washington	0.6390253152853639	4338	260271	942641	36141038	3	1873.8074849869931
New Mexico	New Mexico	45.2417912062696	84799	260271	260271	36141038	0	0
New Mexico	South Carolina	0.6845402451810426	889	260271	180334	36141038	5	2315.4978333695176
New Mexico	Arkansas	0.9178072609941792	903	260271	136619	36141038	2	1250.6816300783228
New Mexico	West Virginia	0.42160063749631294	464	260271	152824	36141038	4	2317.819223064185
