x	y	RR	N_pairs	N_x	N_y	N_total
47y	79y	0.9539329798362557	813	252053	61358	18146396
47y	80y	1.025699926496762	777	252053	54538	18146396
47y	81y	0.9819247812910639	657	252053	48171	18146396
47y	82y	0.928817150180562	547	252053	42399	18146396
47y	83y	0.9479955360388338	587	252053	44579	18146396
47y	84y	0.9173729448196588	449	252053	35237	18146396
47y	85y	0.9813688515804627	479	252053	35140	18146396
47y	86y	0.8511851288662962	332	252053	28081	18146396
47y	87y	0.8849175837154751	364	252053	29614	18146396
47y	88y	0.9105983044761878	303	252053	23956	18146396
47y	89y	0.8430839300514864	236	252053	20153	18146396
47y	90y	0.8037260105841105	231	252053	20692	18146396
47y	91y	0.9105102567874672	199	252053	15735	18146396
47y	92y	0.7841236462921432	146	252053	13405	18146396
47y	93y	0.6996475800470886	111	252053	11422	18146396
47y	94y	0.7133049829954351	101	252053	10194	18146396
47y	95y	0.6574335847434045	61	252053	6680	18146396
47y	96y	0.7987086211201391	65	252053	5859	18146396
47y	97y	0.6844905627188456	39	252053	4102	18146396
47y	98y	0.7868236761600421	38	252053	3477	18146396
47y	99y+	0.77242298968336	102	252053	9507	18146396
48y	00y	0.9954280497027652	214	239644	16279	18146396
48y	01y	0.990545293992494	1065	239644	81414	18146396
48y	02y	0.9600858128979998	941	239644	74217	18146396
48y	03y	0.9332941669470058	1019	239644	82676	18146396
48y	04y	0.9305177122090633	1142	239644	92932	18146396
48y	05y	0.9648365451375006	1278	239644	100300	18146396
48y	06y	0.9401645152623099	1396	239644	112436	18146396
48y	07y	0.9708882107377262	1531	239644	119407	18146396
48y	08y	0.9458598624927037	1520	239644	121686	18146396
48y	09y	0.9473049626555378	1785	239644	142683	18146396
48y	10y	0.9621934269170713	1951	239644	153539	18146396
48y	11y	0.9788910872934605	2120	239644	163993	18146396
48y	12y	1.0070743897420151	1954	239644	146922	18146396
48y	13y	0.9750160332786444	1897	239644	147326	18146396
48y	14y	0.9879787469939757	2231	239644	170992	18146396
48y	15y	1.0063642107705733	2477	239644	186378	18146396
48y	16y	0.9967680573514381	2611	239644	198352	18146396
48y	17y	1.0095702993530726	2673	239644	200487	18146396
48y	18y	0.8918497425749475	2888	239644	245205	18146396
48y	19y	0.9056096118515183	3299	239644	275845	18146396
48y	20y	0.9024448656058798	3607	239644	302656	18146396
48y	21y	0.9413864365834506	4286	239644	344753	18146396
48y	22y	0.9591485157415846	4717	239644	372395	18146396
48y	23y	0.9551635664802954	4628	239644	366893	18146396
48y	24y	0.967350500464652	4805	239644	376126	18146396
48y	25y	0.9913630954281497	4958	239644	378702	18146396
48y	26y	0.9718936484891696	4905	239644	382159	18146396
48y	27y	0.9698103847551754	5145	239644	401719	18146396
48y	28y	1.00307255452097	5133	239644	387492	18146396
48y	29y	1.0122679156813135	5512	239644	412323	18146396
48y	30y	0.9639334196395781	5213	239644	409510	18146396
48y	31y	0.9762548257052268	5072	239644	393405	18146396
48y	32y	1.0036414880458229	5130	239644	387046	18146396
48y	33y	0.9944364428525362	4762	239644	362607	18146396
48y	34y	0.96519005419613	4450	239644	349117	18146396
48y	35y	0.9555786211591989	4221	239644	334482	18146396
48y	36y	0.9708255583099422	4183	239644	326265	18146396
48y	37y	1.0031154086216796	4274	239644	322632	18146396
48y	38y	0.9813187131463044	3870	239644	298624	18146396
48y	39y	0.9924903226337886	3922	239644	299230	18146396
48y	40y	0.9978360756134144	3842	239644	291556	18146396
48y	41y	1.0040571587188416	3699	239644	278965	18146396
48y	42y	1.0000417082792767	3703	239644	280388	18146396
48y	43y	1.0427990579736481	3800	239644	275935	18146396
48y	44y	1.0337525870742197	3577	239644	262015	18146396
48y	45y	1.0276571346474976	3514	239644	258927	18146396
48y	46y	1.0573098990597296	3622	239644	259400	18146396
48y	47y	1.0803180596642	3596	239644	252053	18146396
48y	48y	1.5198556436277475	4810	239644	239644	18146396
48y	49y	1.0844737124668795	3540	239644	247177	18146396
48y	50y	1.058979684017953	3525	239644	252055	18146396
48y	51y	1.0465209338143835	3582	239644	259180	18146396
48y	52y	1.0494995078595037	3440	239644	248199	18146396
48y	53y	1.046888676645919	3301	239644	238764	18146396
48y	54y	1.023204488589685	3165	239644	234226	18146396
48y	55y	1.0061036211919574	3210	239644	241594	18146396
48y	56y	1.0469618958652382	3165	239644	228911	18146396
48y	57y	1.0073795032437542	3019	239644	226931	18146396
48y	58y	1.0352857658321573	3153	239644	230615	18146396
48y	59y	0.9862244244412565	3009	239644	231031	18146396
48y	60y	1.0071082445093424	2848	239644	214135	18146396
48y	61y	1.0150225599703953	2879	239644	214778	18146396
48y	62y	1.0120595687718557	2589	239644	193709	18146396
48y	63y	1.0120332147536149	2505	239644	187429	18146396
48y	64y	0.9856865838512067	2330	239644	178995	18146396
48y	65y	1.022938422118707	2263	239644	167517	18146396
48y	66y	0.9948723160835348	2034	239644	154813	18146396
48y	67y	0.9988410364261784	1928	239644	146162	18146396
48y	68y	1.0056775268201839	1852	239644	139446	18146396
48y	69y	0.981820542287427	1624	239644	125250	18146396
48y	70y	0.980513617432372	1523	239644	117617	18146396
48y	71y	1.0371280213573728	1561	239644	113971	18146396
48y	72y	1.0680427055503816	1444	239644	102377	18146396
48y	73y	1.0367523948607122	1369	239644	99989	18146396
48y	74y	0.982722670825866	1325	239644	102096	18146396
48y	75y	1.0307673854270272	1160	239644	85216	18146396
48y	76y	1.0013370396003085	953	239644	72067	18146396
48y	77y	1.0050643953687788	854	239644	64341	18146396
48y	78y	0.9934239105282021	832	239644	63418	18146396
48y	79y	0.9786464303358586	793	239644	61358	18146396
48y	80y	0.9302494442048773	670	239644	54538	18146396
48y	81y	1.0422014916605689	663	239644	48171	18146396
48y	82y	1.0144170641603956	568	239644	42399	18146396
48y	83y	0.9834947947600698	579	239644	44579	18146396
48y	84y	0.8896624051854893	414	239644	35237	18146396
48y	85y	1.025720462895507	476	239644	35140	18146396
48y	86y	1.0058195818057436	373	239644	28081	18146396
48y	87y	0.9384104088665763	367	239644	29614	18146396
48y	88y	0.9735544276091129	308	239644	23956	18146396
48y	89y	0.9881886644153084	263	239644	20153	18146396
48y	90y	0.9770856066581242	267	239644	20692	18146396
48y	91y	1.0154055485767504	211	239644	15735	18146396
48y	92y	0.9602977853055699	170	239644	13405	18146396
48y	93y	0.9413909366979335	142	239644	11422	18146396
48y	94y	0.7948093596862945	107	239644	10194	18146396
48y	95y	0.8275042292024587	73	239644	6680	18146396
48y	96y	0.8012942308926244	62	239644	5859	18146396
48y	97y	1.052211451740527	57	239644	4102	18146396
48y	98y	0.8929003448394766	41	239644	3477	18146396
48y	99y+	0.8761390056693208	110	239644	9507	18146396
49y	00y	1.0056791982454536	223	247177	16279	18146396
49y	01y	1.0000340339042832	1109	247177	81414	18146396
49y	02y	0.9318152947909875	942	247177	74217	18146396
49y	03y	0.9261624710960145	1043	247177	82676	18146396
49y	04y	0.9147988349278864	1158	247177	92932	18146396
49y	05y	0.9420196045369437	1287	247177	100300	18146396
49y	06y	0.9519945548014084	1458	247177	112436	18146396
49y	07y	0.9400696361760136	1529	247177	119407	18146396
49y	08y	0.949009225636765	1573	247177	121686	18146396
49y	09y	0.9508501120008958	1848	247177	142683	18146396
49y	10y	0.9711214410453683	2031	247177	153539	18146396
49y	11y	0.9418955649496653	2104	247177	163993	18146396
49y	12y	1.0373441084526807	2076	247177	146922	18146396
49y	13y	0.9826748478265346	1972	247177	147326	18146396
49y	14y	1.0128251476882155	2359	247177	170992	18146396
49y	15y	0.9780575269279185	2483	247177	186378	18146396
49y	16y	0.9989612171684037	2699	247177	198352	18146396
49y	17y	0.9934497473060102	2713	247177	200487	18146396
49y	18y	0.9044899189490553	3021	247177	245205	18146396
49y	19y	0.9112781703557246	3424	247177	275845	18146396
49y	20y	0.9312175479920831	3839	247177	302656	18146396
49y	21y	0.9350561914401797	4391	247177	344753	18146396
49y	22y	0.9328745000424654	4732	247177	372395	18146396
49y	23y	0.9850828020730434	4923	247177	366893	18146396
49y	24y	0.9825670202069366	5034	247177	376126	18146396
49y	25y	0.9780158632337452	5045	247177	378702	18146396
49y	26y	0.9895318678153493	5151	247177	382159	18146396
49y	27y	1.0075067088156473	5513	247177	401719	18146396
49y	28y	0.9899331808141213	5225	247177	387492	18146396
49y	29y	1.002962088782741	5633	247177	412323	18146396
49y	30y	1.00859670157747	5626	247177	409510	18146396
49y	31y	0.981212412877315	5258	247177	393405	18146396
49y	32y	0.9948674827516651	5245	247177	387046	18146396
49y	33y	0.9981436833022019	4930	247177	362607	18146396
49y	34y	0.972154349587251	4623	247177	349117	18146396
49y	35y	0.9802306873811131	4466	247177	334482	18146396
49y	36y	0.9788160830244478	4350	247177	326265	18146396
49y	37y	1.0084970647895468	4432	247177	322632	18146396
49y	38y	1.0123809420230638	4118	247177	298624	18146396
49y	39y	1.001498250504159	4082	247177	299230	18146396
49y	40y	1.000915643247971	3975	247177	291556	18146396
49y	41y	1.0189853902570807	3872	247177	278965	18146396
49y	42y	1.0347604958463579	3952	247177	280388	18146396
49y	43y	1.0243214474462587	3850	247177	275935	18146396
49y	44y	1.0439964524962893	3726	247177	262015	18146396
49y	45y	1.0278103781142323	3625	247177	258927	18146396
49y	46y	1.0123514181349367	3577	247177	259400	18146396
49y	47y	1.0855500433728977	3727	247177	252053	18146396
49y	48y	1.0844737124668795	3540	247177	239644	18146396
49y	49y	1.4464493528278723	4870	247177	247177	18146396
49y	50y	1.0727258078526625	3683	247177	252055	18146396
49y	51y	1.0803426717676807	3814	247177	259180	18146396
49y	52y	1.0778558125601052	3644	247177	248199	18146396
49y	53y	1.0432714935111984	3393	247177	238764	18146396
49y	54y	1.0327676939974115	3295	247177	234226	18146396
49y	55y	1.035608887631789	3408	247177	241594	18146396
49y	56y	1.0233930629067411	3191	247177	228911	18146396
49y	57y	1.027793141010669	3177	247177	226931	18146396
49y	58y	1.0177413304068152	3197	247177	230615	18146396
49y	59y	1.0454613146589369	3290	247177	231031	18146396
49y	60y	0.9959574993684596	2905	247177	214135	18146396
49y	61y	0.9834049616187848	2877	247177	214778	18146396
49y	62y	0.9831108740179378	2594	247177	193709	18146396
49y	63y	1.004300224893306	2564	247177	187429	18146396
49y	64y	1.013477643377336	2471	247177	178995	18146396
49y	65y	1.003596002394938	2290	247177	167517	18146396
49y	66y	0.9707172410580845	2047	247177	154813	18146396
49y	67y	0.9804549951548044	1952	247177	146162	18146396
49y	68y	0.989243137527723	1879	247177	139446	18146396
49y	69y	0.9688966319132732	1653	247177	125250	18146396
49y	70y	1.0492523311072652	1681	247177	117617	18146396
49y	71y	0.9250014387139542	1436	247177	113971	18146396
49y	72y	0.974539361377334	1359	247177	102377	18146396
49y	73y	0.9978139215286413	1359	247177	99989	18146396
49y	74y	1.0009510400770052	1392	247177	102096	18146396
49y	75y	0.9399092702088263	1091	247177	85216	18146396
49y	76y	0.991194135437437	973	247177	72067	18146396
49y	77y	0.93107502945753	816	247177	64341	18146396
49y	78y	1.0059804990283052	869	247177	63418	18146396
49y	79y	0.8650663710539092	723	247177	61358	18146396
49y	80y	0.9799738769737548	728	247177	54538	18146396
49y	81y	0.9052803842060296	594	247177	48171	18146396
49y	82y	1.0423731229325894	602	247177	42399	18146396
49y	83y	0.9354064081695523	568	247177	44579	18146396
49y	84y	0.9229690265365517	443	247177	35237	18146396
49y	85y	1.0278877085743738	492	247177	35140	18146396
49y	86y	0.896734498155011	343	247177	28081	18146396
49y	87y	0.9172484345898162	370	247177	29614	18146396
49y	88y	0.9163032166774386	299	247177	23956	18146396
49y	89y	0.8779295456957132	241	247177	20153	18146396
49y	90y	0.8089370082885473	228	247177	20692	18146396
49y	91y	0.8304922467631279	178	247177	15735	18146396
49y	92y	0.7667319214900656	140	247177	13405	18146396
49y	93y	0.8162889028782385	127	247177	11422	18146396
49y	94y	0.7561831525105128	105	247177	10194	18146396
49y	95y	1.0110990266157305	92	247177	6680	18146396
49y	96y	0.7267529831651637	58	247177	5859	18146396
49y	97y	0.7695824004285845	43	247177	4102	18146396
49y	98y	0.8445738459006976	40	247177	3477	18146396
49y	99y+	0.6254950143895596	81	247177	9507	18146396
50y	00y	0.9508364107165642	215	252055	16279	18146396
50y	01y	0.9417715833192646	1065	252055	81414	18146396
50y	02y	0.9186321715207798	947	252055	74217	18146396
50y	03y	0.9361039435193429	1075	252055	82676	18146396
50y	04y	0.9226596850922392	1191	252055	92932	18146396
50y	05y	0.9180464986583959	1279	252055	100300	18146396
50y	06y	0.9130807897931329	1426	252055	112436	18146396
50y	07y	0.9309204610431348	1544	252055	119407	18146396
50y	08y	0.9235434972541096	1561	252055	121686	18146396
50y	09y	0.9718049745499457	1926	252055	142683	18146396
50y	10y	1.020317300066918	2176	252055	153539	18146396
50y	11y	0.9741527450573624	2219	252055	163993	18146396
50y	12y	0.9427863872918949	1924	252055	146922	18146396
50y	13y	0.9651232310587253	1975	252055	147326	18146396
50y	14y	1.0104865023867058	2400	252055	170992	18146396
50y	15y	1.0294319270109566	2665	252055	186378	18146396
50y	16y	0.9948727117086418	2741	252055	198352	18146396
50y	17y	0.9932556075354461	2766	252055	200487	18146396
50y	18y	0.879351628409361	2995	252055	245205	18146396
50y	19y	0.9307033768674644	3566	252055	275845	18146396
50y	20y	0.9153366303110865	3848	252055	302656	18146396
50y	21y	0.9781464869273394	4684	252055	344753	18146396
50y	22y	0.9614123244515176	4973	252055	372395	18146396
50y	23y	0.9956486383213465	5074	252055	366893	18146396
50y	24y	0.9847978478089602	5145	252055	376126	18146396
50y	25y	0.9609894686443106	5055	252055	378702	18146396
50y	26y	0.9769750834082158	5186	252055	382159	18146396
50y	27y	0.9709831532523329	5418	252055	401719	18146396
50y	28y	0.9945567512775622	5353	252055	387492	18146396
50y	29y	0.9783136847018229	5603	252055	412323	18146396
50y	30y	0.9780017133088506	5563	252055	409510	18146396
50y	31y	0.9658831230936712	5278	252055	393405	18146396
50y	32y	0.9663134745101251	5195	252055	387046	18146396
50y	33y	0.9883568478797933	4978	252055	362607	18146396
50y	34y	0.9997391080597353	4848	252055	349117	18146396
50y	35y	0.9771880977957935	4540	252055	334482	18146396
50y	36y	0.9709061591841737	4400	252055	326265	18146396
50y	37y	0.9981286576086492	4473	252055	322632	18146396
50y	38y	1.008458946736119	4183	252055	298624	18146396
50y	39y	1.022055412844486	4248	252055	299230	18146396
50y	40y	1.0074726077481024	4080	252055	291556	18146396
50y	41y	0.9886839878420095	3831	252055	278965	18146396
50y	42y	0.9905989597753212	3858	252055	280388	18146396
50y	43y	0.9974533071495306	3823	252055	275935	18146396
50y	44y	0.9704867429797291	3532	252055	262015	18146396
50y	45y	1.050460390508051	3778	252055	258927	18146396
50y	46y	1.0044161300203307	3619	252055	259400	18146396
50y	47y	1.0419767437103327	3648	252055	252053	18146396
50y	48y	1.058979684017953	3525	252055	239644	18146396
50y	49y	1.0727258078526625	3683	252055	247177	18146396
50y	50y	1.484119572514931	5196	252055	252055	18146396
50y	51y	1.081934684577012	3895	252055	259180	18146396
50y	52y	1.0578663507403956	3647	252055	248199	18146396
50y	53y	1.024890306855979	3399	252055	238764	18146396
50y	54y	1.0573491193179594	3440	252055	234226	18146396
50y	55y	1.043578359196346	3502	252055	241594	18146396
50y	56y	1.0504487565947573	3340	252055	228911	18146396
50y	57y	1.0520000539403656	3316	252055	226931	18146396
50y	58y	1.018024697072883	3261	252055	230615	18146396
50y	59y	1.0295912613488252	3304	252055	231031	18146396
50y	60y	1.0429156938831046	3102	252055	214135	18146396
50y	61y	1.0143181503192793	3026	252055	214778	18146396
50y	62y	0.9982774852358657	2686	252055	193709	18146396
50y	63y	1.0321099039239359	2687	252055	187429	18146396
50y	64y	1.021214254709968	2539	252055	178995	18146396
50y	65y	1.0009345234856668	2329	252055	167517	18146396
50y	66y	1.0337775658388653	2223	252055	154813	18146396
50y	67y	1.0077811235773793	2046	252055	146162	18146396
50y	68y	0.9695821108060977	1878	252055	139446	18146396
50y	69y	1.0208461471692707	1776	252055	125250	18146396
50y	70y	1.0111952298759865	1652	252055	117617	18146396
50y	71y	1.0264884653744137	1625	252055	113971	18146396
50y	72y	1.0442851967383215	1485	252055	102377	18146396
50y	73y	1.021704338638703	1419	252055	99989	18146396
50y	74y	1.0330562381129327	1465	252055	102096	18146396
50y	75y	0.9825476858201551	1163	252055	85216	18146396
50y	76y	1.032949672377063	1034	252055	72067	18146396
50y	77y	1.0059281284641972	899	252055	64341	18146396
50y	78y	0.9592664035958521	845	252055	63418	18146396
50y	79y	1.0947262091933716	933	252055	61358	18146396
50y	80y	0.9676088551592507	733	252055	54538	18146396
50y	81y	0.935586051299204	626	252055	48171	18146396
50y	82y	0.9016416696538458	531	252055	42399	18146396
50y	83y	0.9544478981573592	591	252055	44579	18146396
50y	84y	0.9377969722532906	459	252055	35237	18146396
50y	85y	0.8727762286887386	426	252055	35140	18146396
50y	86y	0.9896230503158697	386	252055	28081	18146396
50y	87y	0.9408252404580603	387	252055	29614	18146396
50y	88y	0.8805385682271458	293	252055	23956	18146396
50y	89y	1.018122938540616	285	252055	20153	18146396
50y	90y	0.8628678312981769	248	252055	20692	18146396
50y	91y	0.7549397000191946	165	252055	15735	18146396
50y	92y	0.8485654319109749	158	252055	13405	18146396
50y	93y	0.6618235404919035	105	252055	11422	18146396
50y	94y	0.86867145277512	123	252055	10194	18146396
50y	95y	0.8729786526013653	81	252055	6680	18146396
50y	96y	0.8724286481185417	71	252055	5859	18146396
50y	97y	0.7722396353461625	44	252055	4102	18146396
50y	98y	0.6625831015614776	32	252055	3477	18146396
50y	99y+	0.91629843268954	121	252055	9507	18146396
51y	00y	1.0408221870067316	242	259180	16279	18146396
51y	01y	0.9752205859606469	1134	259180	81414	18146396
51y	02y	0.8801711858582416	933	259180	74217	18146396
51y	03y	0.9637218463661456	1138	259180	82676	18146396
51y	04y	0.9741417114653941	1293	259180	92932	18146396
51y	05y	0.9025816304077966	1293	259180	100300	18146396
51y	06y	0.9178696190777356	1474	259180	112436	18146396
51y	07y	0.9317148308113041	1589	259180	119407	18146396
51y	08y	0.9108129523982577	1583	259180	121686	18146396
51y	09y	0.8984729588045504	1831	259180	142683	18146396
51y	10y	0.9152032702497265	2007	259180	153539	18146396
51y	11y	0.9520690578966915	2230	259180	163993	18146396
51y	12y	1.0045525801190303	2108	259180	146922	18146396
51y	13y	0.9794617773185444	2061	259180	147326	18146396
51y	14y	0.9667386758607573	2361	259180	170992	18146396
51y	15y	0.9398997992028645	2502	259180	186378	18146396
51y	16y	0.9608164623398572	2722	259180	198352	18146396
51y	17y	0.9795701595213541	2805	259180	200487	18146396
51y	18y	0.9074307032952528	3178	259180	245205	18146396
51y	19y	0.9239004228539237	3640	259180	275845	18146396
51y	20y	0.917008278402858	3964	259180	302656	18146396
51y	21y	0.9402900391644395	4630	259180	344753	18146396
51y	22y	0.9466393039105023	5035	259180	372395	18146396
51y	23y	0.9783917682523254	5127	259180	366893	18146396
51y	24y	0.9508377850820086	5108	259180	376126	18146396
51y	25y	0.985043741289878	5328	259180	378702	18146396
51y	26y	0.9865759271583138	5385	259180	382159	18146396
51y	27y	0.9713048753754718	5573	259180	401719	18146396
51y	28y	0.9758888030874532	5401	259180	387492	18146396
51y	29y	0.977059912233083	5754	259180	412323	18146396
51y	30y	0.953680487562986	5578	259180	409510	18146396
51y	31y	0.9953913045202677	5593	259180	393405	18146396
51y	32y	0.9706820157532934	5366	259180	387046	18146396
51y	33y	0.9708407202740396	5028	259180	362607	18146396
51y	34y	0.9782721670031345	4878	259180	349117	18146396
51y	35y	0.9898866361868495	4729	259180	334482	18146396
51y	36y	0.9716835025531111	4528	259180	326265	18146396
51y	37y	1.0125726497525482	4666	259180	322632	18146396
51y	38y	0.9856594667352121	4204	259180	298624	18146396
51y	39y	0.9923206714013766	4241	259180	299230	18146396
51y	40y	0.9807371998906409	4084	259180	291556	18146396
51y	41y	0.9989005497010907	3980	259180	278965	18146396
51y	42y	0.9918333690380119	3972	259180	280388	18146396
51y	43y	1.0230635963155823	4032	259180	275935	18146396
51y	44y	1.0009917929831316	3746	259180	262015	18146396
51y	45y	1.0196898384226871	3771	259180	258927	18146396
51y	46y	1.0159411267152207	3764	259180	259400	18146396
51y	47y	1.0508321922277184	3783	259180	252053	18146396
51y	48y	1.0465209338143835	3582	259180	239644	18146396
51y	49y	1.0803426717676807	3814	259180	247177	18146396
51y	50y	1.081934684577012	3895	259180	252055	18146396
51y	51y	1.4355190596005623	5314	259180	259180	18146396
51y	52y	1.1010002622516344	3903	259180	248199	18146396
51y	53y	1.062987269643929	3625	259180	238764	18146396
51y	54y	1.0683371849985888	3574	259180	234226	18146396
51y	55y	1.0456089284667742	3608	259180	241594	18146396
51y	56y	1.0726499128422244	3507	259180	228911	18146396
51y	57y	1.008887692960245	3270	259180	226931	18146396
51y	58y	1.0528837803141375	3468	259180	230615	18146396
51y	59y	1.0509879323430398	3468	259180	231031	18146396
51y	60y	1.0816001569404867	3308	259180	214135	18146396
51y	61y	1.0604328379345191	3253	259180	214778	18146396
51y	62y	1.0246892088530362	2835	259180	193709	18146396
51y	63y	1.0115812488534306	2708	259180	187429	18146396
51y	64y	0.983361661108598	2514	259180	178995	18146396
51y	65y	1.077489197433162	2578	259180	167517	18146396
51y	66y	1.0157602743356275	2246	259180	154813	18146396
51y	67y	1.0361221091446418	2163	259180	146162	18146396
51y	68y	1.0363167802863287	2064	259180	139446	18146396
51y	69y	1.0335894675653707	1849	259180	125250	18146396
51y	70y	1.044710408108778	1755	259180	117617	18146396
51y	71y	0.9933551771596002	1617	259180	113971	18146396
51y	72y	1.0620817716848443	1553	259180	102377	18146396
51y	73y	1.0559370176834122	1508	259180	99989	18146396
51y	74y	0.9971134575966498	1454	259180	102096	18146396
51y	75y	1.034411842369738	1259	259180	85216	18146396
51y	76y	1.0094109286799189	1039	259180	72067	18146396
51y	77y	1.057711818316823	972	259180	64341	18146396
51y	78y	0.9759523674263011	884	259180	63418	18146396
51y	79y	1.0246936387125862	898	259180	61358	18146396
51y	80y	1.0437109420554627	813	259180	54538	18146396
51y	81y	1.04213118522357	717	259180	48171	18146396
51y	82y	1.0172179074513354	616	259180	42399	18146396
51y	83y	0.9344919017474734	595	259180	44579	18146396
51y	84y	1.0193124698547005	513	259180	35237	18146396
51y	85y	0.9663376040665532	485	259180	35140	18146396
51y	86y	1.0048040461225791	403	259180	28081	18146396
51y	87y	0.9504250615579223	402	259180	29614	18146396
51y	88y	0.8241830952561369	282	259180	23956	18146396
51y	89y	0.8025298106570927	231	259180	20153	18146396
51y	90y	0.9508078283280581	281	259180	20692	18146396
51y	91y	0.8854728055947662	199	259180	15735	18146396
51y	92y	0.7677846321565225	147	259180	13405	18146396
51y	93y	0.8949517026673391	146	259180	11422	18146396
51y	94y	0.8791323049257704	128	259180	10194	18146396
51y	95y	0.8070550539864788	77	259180	6680	18146396
51y	96y	0.8842949005042108	74	259180	5859	18146396
51y	97y	0.7851471791035516	46	259180	4102	18146396
51y	98y	0.9061429630402453	45	259180	3477	18146396
51y	99y+	0.9058379599720338	123	259180	9507	18146396
52y	00y	1.0419589717382565	232	248199	16279	18146396
52y	01y	1.018367001757785	1134	248199	81414	18146396
52y	02y	0.8826630997589193	896	248199	74217	18146396
52y	03y	0.9939790051780938	1124	248199	82676	18146396
52y	04y	0.9535153585776833	1212	248199	92932	18146396
52y	05y	0.8688917607710152	1192	248199	100300	18146396
52y	06y	0.9175124870906594	1411	248199	112436	18146396
52y	07y	0.9435462831792133	1541	248199	119407	18146396
52y	08y	0.9024427783349263	1502	248199	121686	18146396
52y	09y	0.8962061793967623	1749	248199	142683	18146396
52y	10y	0.9480754677363439	1991	248199	153539	18146396
52y	11y	0.9188466531120236	2061	248199	163993	18146396
52y	12y	0.9604192010852338	1930	248199	146922	18146396
52y	13y	0.9185808299601654	1851	248199	147326	18146396
52y	14y	0.9261322699210751	2166	248199	170992	18146396
52y	15y	0.9630463865615395	2455	248199	186378	18146396
52y	16y	0.9631483446037015	2613	248199	198352	18146396
52y	17y	0.9463275889240987	2595	248199	200487	18146396
52y	18y	0.8795956055556609	2950	248199	245205	18146396
52y	19y	0.8860569103160902	3343	248199	275845	18146396
52y	20y	0.9160293678183539	3792	248199	302656	18146396
52y	21y	0.9070297938615086	4277	248199	344753	18146396
52y	22y	0.9052773148938031	4611	248199	372395	18146396
52y	23y	0.9880011571229882	4958	248199	366893	18146396
52y	24y	0.9536401889938545	4906	248199	376126	18146396
52y	25y	0.9620189902953643	4983	248199	378702	18146396
52y	26y	0.9806744637797239	5126	248199	382159	18146396
52y	27y	0.9866142663135679	5421	248199	401719	18146396
52y	28y	0.9694417428550798	5138	248199	387492	18146396
52y	29y	1.0110671694429827	5702	248199	412323	18146396
52y	30y	0.9862329657248021	5524	248199	409510	18146396
52y	31y	0.9842342136898803	5296	248199	393405	18146396
52y	32y	0.9947378148583235	5266	248199	387046	18146396
52y	33y	0.9990744019989223	4955	248199	362607	18146396
52y	34y	0.9704549713493974	4634	248199	349117	18146396
52y	35y	0.9998014575928218	4574	248199	334482	18146396
52y	36y	1.0043653500305683	4482	248199	326265	18146396
52y	37y	0.983269496475746	4339	248199	322632	18146396
52y	38y	1.0047846698033767	4104	248199	298624	18146396
52y	39y	0.9998177649853239	4092	248199	299230	18146396
52y	40y	1.0241276857185415	4084	248199	291556	18146396
52y	41y	0.9801944528224319	3740	248199	278965	18146396
52y	42y	1.0085963664595625	3868	248199	280388	18146396
52y	43y	1.0137445486547414	3826	248199	275935	18146396
52y	44y	1.0173745424917275	3646	248199	262015	18146396
52y	45y	0.9992946902664641	3539	248199	258927	18146396
52y	46y	0.9816888523986164	3483	248199	259400	18146396
52y	47y	1.005952732316992	3468	248199	252053	18146396
52y	48y	1.0494995078595037	3440	248199	239644	18146396
52y	49y	1.0778558125601052	3644	248199	247177	18146396
52y	50y	1.0578663507403956	3647	248199	252055	18146396
52y	51y	1.1010002622516344	3903	248199	259180	18146396
52y	52y	1.473445296217725	5002	248199	248199	18146396
52y	53y	1.095318570189982	3577	248199	238764	18146396
52y	54y	1.1109211700009103	3559	248199	234226	18146396
52y	55y	1.0809750311197244	3572	248199	241594	18146396
52y	56y	1.1073311975125457	3467	248199	228911	18146396
52y	57y	1.0570675965924254	3281	248199	226931	18146396
52y	58y	1.0525455233763295	3320	248199	230615	18146396
52y	59y	1.0550807374856106	3334	248199	231031	18146396
52y	60y	1.0440953941649962	3058	248199	214135	18146396
52y	61y	1.0341614203108	3038	248199	214778	18146396
52y	62y	1.0183158483362638	2698	248199	193709	18146396
52y	63y	1.0614073980978347	2721	248199	187429	18146396
52y	64y	0.9990929851139015	2446	248199	178995	18146396
52y	65y	1.056638082988307	2421	248199	167517	18146396
52y	66y	0.9832493212243737	2082	248199	154813	18146396
52y	67y	1.0399449946771917	2079	248199	146162	18146396
52y	68y	1.0103364241867352	1927	248199	139446	18146396
52y	69y	0.9894237358103426	1695	248199	125250	18146396
52y	70y	1.0250402391221165	1649	248199	117617	18146396
52y	71y	1.0206249421396798	1591	248199	113971	18146396
52y	72y	1.026230045869056	1437	248199	102377	18146396
52y	73y	1.0295342202024633	1408	248199	99989	18146396
52y	74y	0.9975455734829746	1393	248199	102096	18146396
52y	75y	1.0072500760083225	1174	248199	85216	18146396
52y	76y	1.0347944357675514	1020	248199	72067	18146396
52y	77y	1.0261014480519524	903	248199	64341	18146396
52y	78y	1.0352712454604145	898	248199	63418	18146396
52y	79y	1.0259408276556101	861	248199	61358	18146396
52y	80y	1.0523514549646265	785	248199	54538	18146396
52y	81y	1.0730602526131456	707	248199	48171	18146396
52y	82y	1.088088204349058	631	248199	42399	18146396
52y	83y	0.9758363695861392	595	248199	44579	18146396
52y	84y	1.0395111598359896	501	248199	35237	18146396
