x	y	RR	N_pairs	N_x	N_y	N_total	ci_lb	ci_ub
Idaho	Wisconsin	0.334262936633542	1603	318299	1089032	72282076	0.30047408604942905	0.3709809386355461
Idaho	Wyoming	0.7586454026661318	2704	318299	809400	72282076	0.6833757196336183	0.8183868555264799
Illinois	Alabama	1.2404769490240284	3851	1195944	187631	72282076	1.1961125172829448	1.3074903019311026
Illinois	Alaska	0.39940803649115125	726	1195944	109860	72282076	0.36210774347440267	0.4449297511184741
Illinois	Arizona	1.1289429962290216	28708	1195944	1536918	72282076	1.078539736981543	1.1665465072951882
Illinois	Arkansas	0.8489729978825	3924	1195944	279354	72282076	0.7483401248632584	0.9190688362149704
Illinois	California	0.6544951234363342	120918	1195944	11166172	72282076	0.643767036992373	0.6643813680425908
Illinois	Canada	0.16309530754027218	39444	1195944	14617034	72282076	0.15722011922835094	0.16820694251634857
Illinois	Colorado	0.6843875584176442	39646	1195944	3501201	72282076	0.6701339776306086	0.7068511168906064
Illinois	Connecticut	0.6473417317908673	10007	1195944	934308	72282076	0.6094306467864996	0.6629461114485558
Illinois	Delaware	0.7515051966032904	3247	1195944	261138	72282076	0.7051102001494463	0.7910050904314585
Illinois	District of Columbia	0.8732865242440213	3506	1195944	242647	72282076	0.8315438123395618	0.9196521170462306
Illinois	Florida	1.112612290354444	45084	1195944	2449054	72282076	1.0852166317112688	1.1390024922112565
Illinois	Georgia	1.3403841901585403	15330	1195944	691246	72282076	1.2838575525820621	1.3855036814457984
Illinois	Hawaii	0.6148186113642732	4682	1195944	460261	72282076	0.5936391207904402	0.6501359122724133
Illinois	Idaho	1.370950254158592	7220	1195944	318299	72282076	1.220484467040961	1.4986457544388556
Illinois	Illinois	16.050127359677102	317592	1195944	1195944	72282076	15.811442080108204	16.26146084932828
Illinois	Indiana	3.292548008959458	22783	1195944	418214	72282076	3.1946268995513756	3.4319150030401246
Illinois	Iowa	3.239261390733736	15836	1195944	295474	72282076	3.1055330925548548	3.39271666644431
Illinois	Kansas	1.4154291292812406	5667	1195944	241983	72282076	1.3265500289264573	1.4992074241896722
Illinois	Kentucky	1.5385215310367903	5390	1195944	211741	72282076	1.485427185660744	1.6210352953677845
Illinois	Louisiana	0.9214479903787488	7502	1195944	492069	72282076	0.8711013175301956	0.9511558329403714
Illinois	Maine	0.508937456999424	2229	1195944	264707	72282076	0.46298341548764327	0.5411022549410595
Illinois	Maryland	0.7936500877755998	13108	1195944	998222	72282076	0.7659248930594504	0.8170581478485099
Illinois	Massachusetts	0.4199494830693344	23654	1195944	3404296	72282076	0.40142117609257066	0.43296938144175834
Illinois	Mexico	0.7082279026432339	4055	1195944	346049	72282076	0.6617559184317423	0.7395987900715746
Illinois	Michigan	1.432529943250511	34427	1195944	1452497	72282076	1.374826904087695	1.4696734431913274
Illinois	Minnesota	1.0068641183954072	41005	1195944	2461420	72282076	0.9825103965756959	1.0304397791190387
Illinois	Mississippi	1.215002205003049	2686	1195944	133613	72282076	1.1558329706011539	1.3752661665525585
Illinois	Missouri	3.25965226909629	18113	1195944	335845	72282076	3.14260458436969	3.3606221151725615
Illinois	Montana	0.4256436107664713	2082	1195944	295634	72282076	0.39002153628895264	0.46066407052337566
Illinois	Nebraska	1.1806729630301562	5740	1195944	293834	72282076	1.10942125032773	1.2281650162741842
Illinois	Nevada	0.8773606350414286	10667	1195944	734825	72282076	0.8573226212304839	0.8977275718245235
Illinois	New Hampshire	0.5491478830306914	1826	1195944	200970	72282076	0.4654987920612411	0.6035585046292455
Illinois	New Jersey	0.8949534978686238	20727	1195944	1399767	72282076	0.8617829141616191	0.9188672919226251
Illinois	New Mexico	0.7910705396235006	6799	1195944	519457	72282076	0.7531758113017274	0.8327134103760212
Illinois	New York	0.9059769691798941	63909	1195944	4263484	72282076	0.8906806532111332	0.923287371369405
Illinois	North Carolina	0.7980153889481562	19298	1195944	1461574	72282076	0.7659415086498523	0.8144947532911766
Illinois	North Dakota	1.145037876415647	6311	1195944	333118	72282076	1.076007050289265	1.2260616403944988
Illinois	Ohio	1.450334596885912	13773	1195944	573958	72282076	1.4199136697165056	1.4863176505044933
Illinois	Oklahoma	0.6451950859194644	2124	1195944	198968	72282076	0.5845042410542627	0.6761416683914248
Illinois	Oregon	0.5722224514742057	6293	1195944	664680	72282076	0.5548540298791712	0.5932116168743746
Illinois	Pennsylvania	0.9773286403573108	14298	1195944	884208	72282076	0.9538477853905261	1.0065446901406125
Illinois	Rhode Island	0.5932822025499608	4475	1195944	455881	72282076	0.5513640407674195	0.6439760694123495
Illinois	South Carolina	0.8496632824964874	5124	1195944	364487	72282076	0.8265600280872953	0.896754912818428
Illinois	South Dakota	0.921501129064882	1524	1195944	99956	72282076	0.8253540705066844	0.9599769057445655
Illinois	Tennessee	1.3912879879641242	11668	1195944	506873	72282076	1.3267176809846029	1.4368336784121198
Illinois	Texas	0.8365166892845232	42955	1195944	3103551	72282076	0.813452850088414	0.8540549372840764
Illinois	Utah	0.8246431864038016	17289	1195944	1267137	72282076	0.7935658919993172	0.8567847243112683
Illinois	Vermont	0.30759618699268304	2608	1195944	512444	72282076	0.27497638972450955	0.33968421029411444
Illinois	Virginia	0.9370755833915354	16182	1195944	1043704	72282076	0.9087448747766953	0.966491524017804
Illinois	Washington	0.6668275625064488	20868	1195944	1891416	72282076	0.6449553954293896	0.6916070821184832
Illinois	West Virginia	0.6116476800044364	3102	1195944	306521	72282076	0.5735738976556656	0.6317945537621283
Illinois	Wisconsin	2.9512293726740766	53177	1195944	1089032	72282076	2.8435563844150433	3.038264532914685
Illinois	Wyoming	0.20796094032840473	2785	1195944	809400	72282076	0.19347271460994353	0.23088800016748814
Indiana	Alabama	2.3949740113706883	2600	418214	187631	72282076	2.208671485662144	2.604340821106403
Indiana	Alaska	0.31621940203602666	201	418214	109860	72282076	0.2788553064691669	0.35976342172172754
Indiana	Arizona	0.7039724876532021	6260	418214	1536918	72282076	0.6599829902064147	0.7271398371946675
Indiana	Arkansas	1.1544863314416862	1866	418214	279354	72282076	1.028137790477925	1.2417882725472857
Indiana	California	0.5610477239161077	36247	418214	11166172	72282076	0.5441625297537744	0.5788076212339955
Indiana	Canada	0.10905485428738713	9223	418214	14617034	72282076	0.10199658104117906	0.11498434374299504
Indiana	Colorado	1.2481821411721328	25285	418214	3501201	72282076	1.1622228520225326	1.3377684816687045
Indiana	Connecticut	0.5668011774818824	3064	418214	934308	72282076	0.5269086063401617	0.5917401321165174
Indiana	Delaware	0.8471726884964862	1280	418214	261138	72282076	0.7345138568976588	0.9258820046133127
Indiana	District of Columbia	0.8333798313133368	1170	418214	242647	72282076	0.7471552259945639	0.9174263800414617
Indiana	Florida	1.7046010481837448	24154	418214	2449054	72282076	1.6582231741102662	1.7590131641122495
Indiana	Georgia	2.1510442375898426	8603	418214	691246	72282076	2.060906284915572	2.2667892424899696
Indiana	Hawaii	0.5771673310918232	1537	418214	460261	72282076	0.5297725350968723	0.6342773809992799
Indiana	Idaho	0.6374775179813842	1174	418214	318299	72282076	0.549925660639184	0.7266834134481583
Indiana	Illinois	3.292548008959458	22783	418214	1195944	72282076	3.1946268995513756	3.4319150030401246
Indiana	Indiana	38.29852243707667	92672	418214	418214	72282076	37.550463128581	38.913824870221745
Indiana	Iowa	1.825018927122231	3120	418214	295474	72282076	1.6394218739533235	1.9342708727288769
Indiana	Kansas	1.040654928777087	1457	418214	241983	72282076	0.9816995221422451	1.0938192822072936
Indiana	Kentucky	4.88040253388956	5979	418214	211741	72282076	4.684451817258944	5.174489036269566
Indiana	Louisiana	1.1215146815287702	3193	418214	492069	72282076	1.0420416308490918	1.232164043002032
Indiana	Maine	0.5602139410052432	858	418214	264707	72282076	0.45772523362752526	0.620653046553447
Indiana	Maryland	0.7722177356417301	4460	418214	998222	72282076	0.7314796187450636	0.81447234644701
Indiana	Massachusetts	0.4118947076184116	8113	418214	3404296	72282076	0.38682435788018826	0.4291473562841915
Indiana	Mexico	0.43502338837939264	871	418214	346049	72282076	0.3960496692842693	0.4694039188838379
Indiana	Michigan	2.7652489889450513	23239	418214	1452497	72282076	2.6870621390678178	2.955923595158069
Indiana	Minnesota	0.8883937784999987	12652	418214	2461420	72282076	0.8249446246439234	0.9605622891113715
Indiana	Mississippi	0.9869789108022944	763	418214	133613	72282076	0.8800395169400488	1.1046347714009044
Indiana	Missouri	2.0986517838095926	4078	418214	335845	72282076	1.9488361313121172	2.2994699680878323
Indiana	Montana	0.3174515854374348	543	418214	295634	72282076	0.2715823712499218	0.356768709439789
Indiana	Nebraska	1.0258325698586428	1744	418214	293834	72282076	0.9004423770331242	1.1149147019063403
Indiana	Nevada	0.6414063644245863	2727	418214	734825	72282076	0.6004515226068563	0.6775559580208452
Indiana	New Hampshire	0.7258439552979652	844	418214	200970	72282076	0.6364855413269277	0.8408861910100078
Indiana	New Jersey	0.8802477312425987	7129	418214	1399767	72282076	0.8413486473942622	0.9201619474522433
Indiana	New Mexico	0.6315077074170065	1898	418214	519457	72282076	0.5580278153527521	0.6689355890197896
Indiana	New York	0.7206930180179374	17778	418214	4263484	72282076	0.6896377235677187	0.7498036547236061
Indiana	North Carolina	0.9205976427128824	7785	418214	1461574	72282076	0.8875003330364855	0.9635283256093434
Indiana	North Dakota	0.7554319084782224	1456	418214	333118	72282076	0.6676946245511817	0.8273933363230673
Indiana	Ohio	2.6631809195707854	8844	418214	573958	72282076	2.5853606837936316	2.7634675522961603
Indiana	Oklahoma	0.7079562572048219	815	418214	198968	72282076	0.5664338860228546	0.7979142158776811
Indiana	Oregon	0.5390372043536013	2073	418214	664680	72282076	0.4846906885676385	0.5742716824696305
Indiana	Pennsylvania	1.1780909013892005	6027	418214	884208	72282076	1.0707550357030868	1.253202410374783
Indiana	Rhode Island	0.49703074031366334	1311	418214	455881	72282076	0.42710924223296687	0.5413285712467212
Indiana	South Carolina	1.181200806254826	2491	418214	364487	72282076	1.0942712648578004	1.2783815798270237
Indiana	South Dakota	0.6466879731289661	374	418214	99956	72282076	0.5246607790754503	0.7241313968224943
Indiana	Tennessee	2.4939506094316877	7314	418214	506873	72282076	2.352896310153863	2.6498431270914176
Indiana	Texas	0.7046946818528522	12654	418214	3103551	72282076	0.6725532767370423	0.7412751982949745
Indiana	Utah	0.6102453203506819	4474	418214	1267137	72282076	0.5788875522119237	0.6229696655844146
Indiana	Vermont	0.2640872291321079	783	418214	512444	72282076	0.22933201378113005	0.2894613939208444
Indiana	Virginia	0.9008523216244829	5440	418214	1043704	72282076	0.8530825823251832	0.9354458937876944
Indiana	Washington	0.5034052774609902	5509	418214	1891416	72282076	0.4768200769306124	0.5313283519656233
Indiana	West Virginia	0.8999216573835955	1596	418214	306521	72282076	0.8374233596861597	0.954514838146191
Indiana	Wisconsin	1.3954956346574978	8793	418214	1089032	72282076	1.3487694825219827	1.4532068729842438
Indiana	Wyoming	0.19431675198440448	910	418214	809400	72282076	0.16772739922173296	0.2141484022804222
Iowa	Alabama	1.3298630654260735	1020	295474	187631	72282076	1.1478198088736407	1.4573027244483034
Iowa	Alaska	0.5232865996782201	235	295474	109860	72282076	0.40612303404915223	0.6296398406706243
Iowa	Arizona	0.7027346318987705	4415	295474	1536918	72282076	0.635174913046661	0.721880074584008
Iowa	Arkansas	1.03157721724077	1178	295474	279354	72282076	0.8955969394416587	1.133293104818205
Iowa	California	0.580063859662444	26477	295474	11166172	72282076	0.5643385282142043	0.6011847035595291
Iowa	Canada	0.1360805480764941	8131	295474	14617034	72282076	0.12862440055019503	0.1451252491428865
Iowa	Colorado	0.7096754053153501	10157	295474	3501201	72282076	0.6650468452117924	0.7388960313200803
Iowa	Connecticut	0.47286701894420935	1806	295474	934308	72282076	0.4376522979964159	0.5174686381777752
Iowa	Delaware	0.6117224982784727	653	295474	261138	72282076	0.528997536763187	0.6653999427673939
Iowa	District of Columbia	0.6341427988497245	629	295474	242647	72282076	0.5723493105461143	0.6908138526432606
Iowa	Florida	1.2331164148884481	12345	295474	2449054	72282076	1.1898936045739217	1.2968620308476044
Iowa	Georgia	1.470094344519118	4154	295474	691246	72282076	1.325047441601783	1.6108273211100372
Iowa	Hawaii	1.012516593113287	1905	295474	460261	72282076	0.8975628753290168	1.095616368574196
Iowa	Idaho	0.7178322201505666	934	295474	318299	72282076	0.5526676769403626	0.8491123981940552
Iowa	Illinois	3.239261390733736	15836	295474	1195944	72282076	3.1055330925548548	3.39271666644431
Iowa	Indiana	1.825018927122231	3120	295474	418214	72282076	1.6394218739533235	1.9342708727288769
Iowa	Iowa	51.5334915708537	62244	295474	295474	72282076	50.05072152685338	53.14199778498197
Iowa	Kansas	2.1169137635750563	2094	295474	241983	72282076	1.968106779262727	2.2352750763628277
Iowa	Kentucky	1.6301718889843255	1411	295474	211741	72282076	1.4459704752353488	1.800259639134919
Iowa	Louisiana	1.2200001908177582	2454	295474	492069	72282076	1.0609363732148145	1.3664671338753291
Iowa	Maine	0.7504157645623982	812	295474	264707	72282076	0.6458599247028803	0.8426037510763624
Iowa	Maryland	0.6278607495014132	2562	295474	998222	72282076	0.5813247853357891	0.6736514652570844
Iowa	Massachusetts	0.3268168858240593	4548	295474	3404296	72282076	0.2991885527278165	0.3471390509914837
Iowa	Mexico	0.6609754941067931	935	295474	346049	72282076	0.5841565513306173	0.7154012622772518
Iowa	Michigan	0.8309889463919652	4934	295474	1452497	72282076	0.7786170219272656	0.8861425922180612
Iowa	Minnesota	2.577578336964564	25935	295474	2461420	72282076	2.488158160653506	2.650261041159708
Iowa	Mississippi	1.4280954428043116	780	295474	133613	72282076	1.0711959156090938	1.6694997521109256
Iowa	Missouri	2.722046605651786	3737	295474	335845	72282076	2.525728352104591	2.891925304708839
Iowa	Montana	0.5113820048082026	618	295474	295634	72282076	0.41601339764349554	0.5916959482279356
Iowa	Nebraska	5.831998964690235	7005	295474	293834	72282076	5.497554952224815	6.06223098991172
Iowa	Nevada	0.7001106678696164	2103	295474	734825	72282076	0.6525150940254665	0.7539667417239382
Iowa	New Hampshire	0.39438929981227533	324	295474	200970	72282076	0.3523842257236781	0.48693490813375984
Iowa	New Jersey	0.6452340646297448	3692	295474	1399767	72282076	0.5968129723782968	0.6704220493176396
Iowa	New Mexico	0.7808116221442242	1658	295474	519457	72282076	0.6862488013016703	0.862154048308812
Iowa	New York	0.6755705976402356	11774	295474	4263484	72282076	0.6407791414377579	0.6983791464466935
Iowa	North Carolina	1.077727493746086	6439	295474	1461574	72282076	1.0104218950668677	1.15986720438033
Iowa	North Dakota	2.3521780024477263	3203	295474	333118	72282076	2.2094136482666076	2.5884427179085985
Iowa	Ohio	1.126066518047166	2642	295474	573958	72282076	1.0619908956877224	1.1813621504298593
Iowa	Oklahoma	1.2430232930061695	1011	295474	198968	72282076	1.1718561420922204	1.4437093854767937
Iowa	Oregon	0.539183209276762	1465	295474	664680	72282076	0.49657370036057735	0.5727893938952779
Iowa	Pennsylvania	0.9154901439206217	3309	295474	884208	72282076	0.8487348259357005	0.9525831832756038
Iowa	Rhode Island	0.3697252195636051	689	295474	455881	72282076	0.3331862187959601	0.41005145717973146
Iowa	South Carolina	1.1174897300407625	1665	295474	364487	72282076	1.0243826720265958	1.2052609672319023
Iowa	South Dakota	5.795410129539489	2368	295474	99956	72282076	5.395206858244054	6.31392395510883
Iowa	Tennessee	1.659273817419051	3438	295474	506873	72282076	1.523399475227659	1.8133723516852995
Iowa	Texas	0.913872808465987	11594	295474	3103551	72282076	0.879542459372257	0.9533643152148612
Iowa	Utah	0.7407634960708815	3837	295474	1267137	72282076	0.6934389639201608	0.7822267551009303
Iowa	Vermont	0.28069990097605746	588	295474	512444	72282076	0.22580729007511402	0.311767906433127
Iowa	Virginia	0.924423344545588	3944	295474	1043704	72282076	0.8962533315834069	0.9740139338400217
Iowa	Washington	0.5376557711401572	4157	295474	1891416	72282076	0.5192258424995286	0.577268577813019
Iowa	West Virginia	0.87630129246793	1098	295474	306521	72282076	0.7583554559450643	0.9961234324036718
Iowa	Wisconsin	2.3588556394252205	10501	295474	1089032	72282076	2.259765752851483	2.4466957414785955
Iowa	Wyoming	0.2753382341453014	911	295474	809400	72282076	0.25064314709329605	0.31111952794543174
Kansas	Alabama	1.1971787738836193	752	241983	187631	72282076	1.1055086924798951	1.3135969225359565
Kansas	Alaska	0.39425223892641964	145	241983	109860	72282076	0.2949852895400667	0.4811886321122962
Kansas	Arizona	0.7274696694161626	3743	241983	1536918	72282076	0.6768759398917228	0.802628950934376
Kansas	Arkansas	2.200575314652744	2058	241983	279354	72282076	2.0223272400725625	2.386568749161539
Kansas	California	0.6447547191659649	24102	241983	11166172	72282076	0.6202571227735859	0.6671436874731913
Kansas	Canada	0.21581992943623615	10561	241983	14617034	72282076	0.20546632024523107	0.2303755263252789
Kansas	Colorado	1.1277876110826903	13219	241983	3501201	72282076	1.062221884760681	1.1724445637189627
Kansas	Connecticut	0.5224055057698948	1634	241983	934308	72282076	0.47169769155931063	0.5606931817620523
Kansas	Delaware	0.7011907230905206	613	241983	261138	72282076	0.5901643645366683	0.7552960689018778
Kansas	District of Columbia	1.1670223457796804	948	241983	242647	72282076	1.070018419351645	1.308584914213533
Kansas	Florida	1.1188163209882975	9173	241983	2449054	72282076	1.0583821796502044	1.1924365076602115
Kansas	Georgia	1.5401067521293605	3564	241983	691246	72282076	1.3831775398949169	1.6559471773424526
Kansas	Hawaii	0.9637580923180883	1485	241983	460261	72282076	0.8326972642430248	1.0824010061188456
Kansas	Idaho	0.4457630806829338	475	241983	318299	72282076	0.40199115543623964	0.5247555202986101
Kansas	Illinois	1.4154291292812406	5667	241983	1195944	72282076	1.3265500289264573	1.4992074241896722
Kansas	Indiana	1.040654928777087	1457	241983	418214	72282076	0.9816995221422451	1.0938192822072936
Kansas	Iowa	2.1169137635750563	2094	241983	295474	72282076	1.968106779262727	2.2352750763628277
Kansas	Kansas	67.3372938596134	54550	241983	241983	72282076	64.55938839631811	70.0568937954515
Kansas	Kentucky	1.3937912877411316	988	241983	211741	72282076	1.2813323330461328	1.5407450751626914
Kansas	Louisiana	1.1351711931048216	1870	241983	492069	72282076	0.9948018099904286	1.2683951058045555
Kansas	Maine	0.5224699605297152	463	241983	264707	72282076	0.42616057570215876	0.6025332553763807
Kansas	Maryland	1.3896672882932033	4644	241983	998222	72282076	1.2744994122065807	1.5150322467656125
Kansas	Massachusetts	0.3207050713431281	3655	241983	3404296	72282076	0.30031620931591735	0.33988846341224754
Kansas	Mexico	0.6741541247494492	781	241983	346049	72282076	0.6031113759811974	0.7385510761438734
Kansas	Michigan	0.9628572969718705	4682	241983	1452497	72282076	0.8696036609109599	1.0628612217420392
Kansas	Minnesota	1.1202340951838383	9231	241983	2461420	72282076	1.0258965354843101	1.1703757513388422
Kansas	Mississippi	1.0887445816997972	487	241983	133613	72282076	0.9342913864384399	1.257431709685208
Kansas	Missouri	9.751600492498271	10964	241983	335845	72282076	9.234167021583621	9.998757488368476
Kansas	Montana	0.3586903842410505	355	241983	295634	72282076	0.3124688261110728	0.39995438309986187
Kansas	Nebraska	3.440123768308107	3384	241983	293834	72282076	3.2677286912649848	3.59184893005338
Kansas	Nevada	0.8406444921305084	2068	241983	734825	72282076	0.78027250267409	0.9132963721299888
Kansas	New Hampshire	0.49643340222964866	334	241983	200970	72282076	0.46856192896720017	0.5747199975398873
Kansas	New Jersey	0.6143723684598831	2879	241983	1399767	72282076	0.5723315815999649	0.6537091541668774
Kansas	New Mexico	1.1725014365711426	2039	241983	519457	72282076	1.040098711859153	1.3148391220514992
Kansas	New York	0.6116392779483782	8730	241983	4263484	72282076	0.5789586687546071	0.6454566191014153
Kansas	North Carolina	0.9548338043776455	4672	241983	1461574	72282076	0.9012546007850464	1.0374388149979807
Kansas	North Dakota	0.9540898777846327	1064	241983	333118	72282076	0.8563250052678986	1.0188501863418256
Kansas	Ohio	1.0991565721587868	2112	241983	573958	72282076	1.0221377159268594	1.155050165029158
Kansas	Oklahoma	3.410914657270939	2272	241983	198968	72282076	3.1707216586812668	3.607361998540965
Kansas	Oregon	0.6637639245113093	1477	241983	664680	72282076	0.6039647491441338	0.708030227559699
Kansas	Pennsylvania	0.7854422847038984	2325	241983	884208	72282076	0.7516151775983975	0.8354269223783855
Kansas	Rhode Island	0.5536699809584753	845	241983	455881	72282076	0.418429996404995	0.6282938217294003
Kansas	South Carolina	0.8973829974643422	1095	241983	364487	72282076	0.835129749694124	0.973959976054308
Kansas	South Dakota	2.629780886293713	880	241983	99956	72282076	2.218073899355609	2.872850335318631
Kansas	Tennessee	1.467980647709416	2491	241983	506873	72282076	1.3661026901279174	1.562120831328849
Kansas	Texas	1.2339818572320733	12821	241983	3103551	72282076	1.164482593433989	1.2804824140175146
Kansas	Utah	0.5457241633644716	2315	241983	1267137	72282076	0.5188039459761414	0.5751141048649251
Kansas	Vermont	0.2354944700458585	404	241983	512444	72282076	0.20418071382350317	0.2540044279520847
Kansas	Virginia	1.1591067529921364	4050	241983	1043704	72282076	1.0742447885518132	1.2549259118656622
Kansas	Washington	0.5953879659876806	3770	241983	1891416	72282076	0.5554844997377836	0.6390571665761902
Kansas	West Virginia	1.001794496882066	1028	241983	306521	72282076	0.8967283068268586	1.1116877412260817
Kansas	Wisconsin	0.8360265740575343	3048	241983	1089032	72282076	0.8162734997254172	0.8823573819097088
Kansas	Wyoming	0.560952578464862	1520	241983	809400	72282076	0.5118070627770004	0.647317123615827
Kentucky	Alabama	2.647183563954152	1455	211741	187631	72282076	2.470913063049079	2.842258196247874
Kentucky	Alaska	0.3511272267541616	113	211741	109860	72282076	0.2998663376487877	0.38919140312220646
Kentucky	Arizona	0.7021007814510954	3161	211741	1536918	72282076	0.6606976001757667	0.7545272030622687
Kentucky	Arkansas	1.5837103858156687	1296	211741	279354	72282076	1.4187549047234258	1.7172223137491576
Kentucky	California	0.7042525271836803	23036	211741	11166172	72282076	0.6794729255516689	0.7240377419842199
Kentucky	Canada	0.13816389427461623	5916	211741	14617034	72282076	0.12612405550829375	0.14841449653199454
Kentucky	Colorado	0.7958998268289975	8163	211741	3501201	72282076	0.7649001850127274	0.855891277831291
Kentucky	Connecticut	0.7428018362697046	2033	211741	934308	72282076	0.7076234662329938	0.7889272526672844
Kentucky	Delaware	1.1333777471471536	867	211741	261138	72282076	1.0299902153219718	1.190324686904611
Kentucky	District of Columbia	1.1001641385619108	782	211741	242647	72282076	0.9868259636517425	1.2450192190057574
Kentucky	Florida	1.6701543601622637	11982	211741	2449054	72282076	1.6055377009455378	1.7108292518812567
Kentucky	Georgia	2.6341835764272736	5334	211741	691246	72282076	2.5244153784436607	2.7851822113402758
Kentucky	Hawaii	0.6497190296267341	876	211741	460261	72282076	0.5436392315210916	0.7165258194420318
Kentucky	Idaho	0.2799180414004179	261	211741	318299	72282076	0.25534721605218563	0.32227796025471056
Kentucky	Illinois	1.5385215310367903	5390	211741	1195944	72282076	1.485427185660744	1.6210352953677845
Kentucky	Indiana	4.88040253388956	5979	211741	418214	72282076	4.684451817258944	5.174489036269566
Kentucky	Iowa	1.6301718889843255	1411	211741	295474	72282076	1.4459704752353488	1.800259639134919
Kentucky	Kansas	1.3937912877411316	988	211741	241983	72282076	1.2813323330461328	1.5407450751626914
Kentucky	Kentucky	52.15165945840638	32348	211741	211741	72282076	49.45038198938981	54.264387888792
Kentucky	Louisiana	1.2161343852699422	1753	211741	492069	72282076	1.1600704454243955	1.3292692218035893
Kentucky	Maine	0.8124577409773931	630	211741	264707	72282076	0.709608718375663	0.907212078248568
Kentucky	Maryland	0.9284710232399622	2715	211741	998222	72282076	0.8621273361856405	0.9979963679112986
Kentucky	Massachusetts	0.626225554171366	6245	211741	3404296	72282076	0.5702000680373477	0.6711989416627004
Kentucky	Mexico	0.6303603923184857	639	211741	346049	72282076	0.5643850267762188	0.6960733707566635
Kentucky	Michigan	1.2249400110182953	5212	211741	1452497	72282076	1.153599655617435	1.2904841838232373
Kentucky	Minnesota	0.6107834246969792	4404	211741	2461420	72282076	0.568727093648807	0.6552803045648279
Kentucky	Mississippi	1.4281990838977148	559	211741	133613	72282076	1.3296379011985824	1.5476384824335137
Kentucky	Missouri	2.357151622617278	2319	211741	335845	72282076	2.1415402346446726	2.5325016357934826
Kentucky	Montana	0.5427116394992261	470	211741	295634	72282076	0.4841029655192367	0.5947873356461622
Kentucky	Nebraska	1.2140593017306904	1045	211741	293834	72282076	1.0663100562790797	1.3068786571440003
Kentucky	Nevada	0.8120507326575824	1748	211741	734825	72282076	0.7454133596211371	0.8675941701622248
Kentucky	New Hampshire	0.6794451710588357	400	211741	200970	72282076	0.631240610087229	0.7937769447964984
Kentucky	New Jersey	1.1713387035131937	4803	211741	1399767	72282076	1.0961566686265116	1.2303349260606142
Kentucky	New Mexico	0.8812615710669691	1341	211741	519457	72282076	0.8377790547404539	0.9601789571392629
Kentucky	New York	0.9865224609151345	12321	211741	4263484	72282076	0.9507527990442952	1.0248502464634215
Kentucky	North Carolina	1.508119082616097	6457	211741	1461574	72282076	1.4130653090365977	1.561606003626383
Kentucky	North Dakota	0.9468899963910291	924	211741	333118	72282076	0.7825682267032803	1.0225923601692617
Kentucky	Ohio	4.0771153910188485	6855	211741	573958	72282076	3.955096272019909	4.1956275957318825
Kentucky	Oklahoma	1.1786888088746745	687	211741	198968	72282076	1.0484063597182434	1.2957231937435836
Kentucky	Oregon	0.5854878643410234	1140	211741	664680	72282076	0.536887158674447	0.6183194967838247
Kentucky	Pennsylvania	1.0462621357874555	2710	211741	884208	72282076	0.9932042936724945	1.0941358296137693
Kentucky	Rhode Island	0.5840752021898633	780	211741	455881	72282076	0.5166610967347688	0.6355327792512718
Kentucky	South Carolina	1.723302180078827	1840	211741	364487	72282076	1.626766319063604	1.8104291045660972
Kentucky	South Dakota	1.1065264494710636	324	211741	99956	72282076	0.9834036852986668	1.2645475706862617
Kentucky	Tennessee	3.0717549857787945	4561	211741	506873	72282076	2.9707647511922666	3.2362059846078046
Kentucky	Texas	1.1550410774135116	10501	211741	3103551	72282076	1.1186266105297333	1.1999764802031085
Kentucky	Utah	0.6576122045089885	2441	211741	1267137	72282076	0.6149024326192649	0.6987580318031301
Kentucky	Vermont	0.29377702904131725	441	211741	512444	72282076	0.24755807575665723	0.3263738497542137
Kentucky	Virginia	1.4054443803334027	4297	211741	1043704	72282076	1.3402418288122675	1.464477483715502
Kentucky	Washington	0.5802559150336869	3215	211741	1891416	72282076	0.5425563603318075	0.6146137154293998
Kentucky	West Virginia	2.24854582452971	2019	211741	306521	72282076	2.062502798285826	2.427262858731239
Kentucky	Wisconsin	1.2519675627475526	3994	211741	1089032	72282076	1.1690644340520622	1.3373318593310726
Kentucky	Wyoming	0.23618400597588682	560	211741	809400	72282076	0.22246591093701218	0.2672431229179161
Louisiana	Alabama	3.722635716155451	4755	492069	187631	72282076	3.5373582566677277	4.043795454462975
Louisiana	Alaska	0.7808684285694021	584	492069	109860	72282076	0.6318755229669921	0.8919495982216811
Louisiana	Arizona	1.098754507849465	11496	492069	1536918	72282076	1.0245437868558025	1.1717326174569846
Louisiana	Arkansas	4.47590986663993	8512	492069	279354	72282076	4.197345424823526	4.763791709910482
Louisiana	California	0.6920864478577637	52609	492069	11166172	72282076	0.6732718627017946	0.7097669086269378
Louisiana	Canada	0.07171338061760972	7136	492069	14617034	72282076	0.06700077119331332	0.07498980351529705
Louisiana	Colorado	0.6658317409579965	15870	492069	3501201	72282076	0.6386729537839296	0.6829660640719255
Louisiana	Connecticut	0.4848740186020692	3084	492069	934308	72282076	0.4517649066499407	0.5138969610709352
Louisiana	Delaware	0.8662739582590033	1540	492069	261138	72282076	0.783172906807283	0.9719194481840929
Louisiana	District of Columbia	0.877804267217399	1450	492069	242647	72282076	0.7605022238815528	0.9712735932086456
