x	y	RR	N_pairs	N_x	N_y	N_total
56y	39y	0.9892424906032082	4251	264045	342209	21027180
56y	40y	0.9871065796752748	4234	264045	341578	21027180
56y	41y	0.9868624863654234	3993	264045	322215	21027180
56y	42y	1.0027394096640263	4086	264045	324499	21027180
56y	43y	1.0150369537228916	4032	264045	316331	21027180
56y	44y	0.97515365925594	3713	264045	303218	21027180
56y	45y	1.0259969062913366	3875	264045	300766	21027180
56y	46y	1.0405549208787919	3888	264045	297553	21027180
56y	47y	1.021064793591029	3727	264045	290676	21027180
56y	48y	1.0446742264412825	3680	264045	280524	21027180
56y	49y	1.0313094975784898	3697	264045	285472	21027180
56y	50y	1.0477938283020252	3766	264045	286225	21027180
56y	51y	1.06467413701651	3968	264045	296796	21027180
56y	52y	1.1090523421858574	3957	264045	284130	21027180
56y	53y	1.1016914062135228	3762	264045	271933	21027180
56y	54y	1.1298586913988384	3775	264045	266070	21027180
56y	55y	1.098205210358616	3818	264045	276857	21027180
56y	56y	1.5224550623528896	5048	264045	264045	21027180
56y	57y	1.0850124023146153	3506	264045	257324	21027180
56y	58y	1.0679232156264236	3538	264045	263828	21027180
56y	59y	1.0961207096130956	3587	264045	260601	21027180
56y	60y	1.1001708120195612	3351	264045	242559	21027180
56y	61y	1.1114836098804648	3448	264045	247040	21027180
56y	62y	1.0529257244583068	2910	264045	220089	21027180
56y	63y	1.0369244868493097	2792	264045	214423	21027180
56y	64y	1.0515293440692282	2769	264045	209703	21027180
56y	65y	1.0435498429089465	2517	264045	192076	21027180
56y	66y	1.0473862474710753	2315	264045	176014	21027180
56y	67y	1.0234523875614896	2179	264045	169548	21027180
56y	68y	1.0290625786465861	2071	264045	160266	21027180
56y	69y	1.0338668096844614	1870	264045	144039	21027180
56y	70y	1.0105621450763087	1752	264045	138062	21027180
56y	71y	1.0477796155087238	1754	264045	133310	21027180
56y	72y	1.0597032438238947	1592	264045	119636	21027180
56y	73y	1.0631043083110976	1584	264045	118654	21027180
56y	74y	1.0128447551561095	1509	264045	118645	21027180
56y	75y	1.0672543615213563	1390	264045	103717	21027180
56y	76y	1.0458176603140206	1226	264045	93355	21027180
56y	77y	1.0611246861086097	1093	264045	82027	21027180
56y	78y	1.0604784485321304	1061	264045	79674	21027180
56y	79y	0.9769199495131404	924	264045	75321	21027180
56y	80y	1.0185641592631625	905	264045	70756	21027180
56y	81y	1.0264101301591784	816	264045	63310	21027180
56y	82y	1.023946105893239	756	264045	58796	21027180
56y	83y	0.9793130179352905	716	264045	58223	21027180
56y	84y	1.0379810406895722	670	264045	51403	21027180
56y	85y	1.012254433963154	650	264045	51136	21027180
56y	86y	0.9307747943280331	495	264045	42351	21027180
56y	87y	0.9710111009783495	570	264045	46747	21027180
56y	88y	0.9069840634888577	444	264045	38984	21027180
56y	89y	0.934660315771103	421	264045	35870	21027180
56y	90y	0.9322833290539234	439	264045	37499	21027180
56y	91y	0.935625186848598	342	264045	29109	21027180
56y	92y	0.9371727560385826	264	264045	22433	21027180
56y	93y	0.8248274674338291	201	264045	19406	21027180
56y	94y	0.8075779846347982	169	264045	16665	21027180
56y	95y	0.9193466538196199	161	264045	13946	21027180
56y	96y	0.8828554845110512	139	264045	12538	21027180
56y	97y	0.975917095658592	110	264045	8976	21027180
56y	98y	0.5887247539832857	45	264045	6087	21027180
56y	99y+	0.8005147718465425	171	264045	17011	21027180
57y	00y	0.9431421493792953	195	257324	16895	21027180
57y	01y	0.9669868579625792	1205	257324	101828	21027180
57y	02y	0.9020768262220482	986	257324	89317	21027180
57y	03y	0.9274592250507976	1150	257324	101322	21027180
57y	04y	0.919983756007873	1236	257324	109784	21027180
57y	05y	0.8888709544946437	1319	257324	121257	21027180
57y	06y	0.872219413680364	1392	257324	130411	21027180
57y	07y	0.8676830263762562	1467	257324	138156	21027180
57y	08y	0.9135629985845568	1582	257324	141504	21027180
57y	09y	0.8471590394161485	1751	257324	168897	21027180
57y	10y	0.8373790364341447	1851	257324	180628	21027180
57y	11y	0.8954554851849792	2094	257324	191088	21027180
57y	12y	0.9082078148368362	1862	257324	167531	21027180
57y	13y	0.9171067786961996	1868	257324	166440	21027180
57y	14y	0.9263125203260112	2217	257324	195573	21027180
57y	15y	0.8948482886602224	2297	257324	209755	21027180
57y	16y	0.9344184585822011	2565	257324	224309	21027180
57y	17y	0.9665435948666034	2724	257324	230296	21027180
57y	18y	0.861852566435523	2914	257324	276285	21027180
57y	19y	0.8937270434722278	3416	257324	312330	21027180
57y	20y	0.8979085590923337	3855	257324	350827	21027180
57y	21y	0.902641064824497	4323	257324	391355	21027180
57y	22y	0.9300305083031898	4829	257324	424288	21027180
57y	23y	0.9240990504928641	4725	257324	417815	21027180
57y	24y	0.9606718382644338	5095	257324	433381	21027180
57y	25y	0.9347392398003972	4987	257324	435963	21027180
57y	26y	0.9549116394827594	5126	257324	438648	21027180
57y	27y	0.9135129413678639	5120	257324	457990	21027180
57y	28y	0.9416992024087179	5119	257324	444195	21027180
57y	29y	0.9669083046776533	5512	257324	465827	21027180
57y	30y	0.9578086738683058	5437	257324	463854	21027180
57y	31y	0.9793205991585857	5360	257324	447240	21027180
57y	32y	0.9665520877239826	5179	257324	437846	21027180
57y	33y	0.9983202681546467	5037	257324	412290	21027180
57y	34y	0.9858576993762086	4806	257324	398355	21027180
57y	35y	0.9955013826285135	4651	257324	381773	21027180
57y	36y	0.9848851036789973	4465	257324	370456	21027180
57y	37y	0.9842577894574558	4414	257324	366458	21027180
57y	38y	0.9967632998120413	4181	257324	342759	21027180
57y	39y	0.948458976901871	3972	257324	342209	21027180
57y	40y	0.9693492621797022	4052	257324	341578	21027180
57y	41y	0.9946323351496164	3922	257324	322215	21027180
57y	42y	0.9946824870270963	3950	257324	324499	21027180
57y	43y	1.0123583002009	3919	257324	316331	21027180
57y	44y	1.0270337338913682	3811	257324	303218	21027180
57y	45y	1.026169219315798	3777	257324	300766	21027180
57y	46y	1.0490586482113138	3820	257324	297553	21027180
57y	47y	1.0246819737573638	3645	257324	290676	21027180
57y	48y	1.0110795570421693	3471	257324	280524	21027180
57y	49y	1.0342015458742473	3613	257324	285472	21027180
57y	50y	1.052321650212686	3686	257324	286225	21027180
57y	51y	1.0151163733178803	3687	257324	296796	21027180
57y	52y	1.062956788665054	3696	257324	284130	21027180
57y	53y	1.0841898912164953	3608	257324	271933	21027180
57y	54y	1.1498486222179327	3744	257324	266070	21027180
57y	55y	1.0755326489876287	3644	257324	276857	21027180
57y	56y	1.0850124023146153	3506	257324	264045	21027180
57y	57y	1.6322382991078153	5140	257324	257324	21027180
57y	58y	1.157761625357278	3738	257324	263828	21027180
57y	59y	1.1134618282735043	3551	257324	260601	21027180
57y	60y	1.1076821420246263	3288	257324	242559	21027180
57y	61y	1.090236362987257	3296	257324	247040	21027180
57y	62y	1.1090155207482038	2987	257324	220089	21027180
57y	63y	1.0731539322327184	2816	257324	214423	21027180
57y	64y	1.0252197013516013	2631	257324	209703	21027180
57y	65y	1.1473834525862407	2697	257324	192076	21027180
57y	66y	1.1021335952182678	2374	257324	176014	21027180
57y	67y	1.0554852835378445	2190	257324	169548	21027180
57y	68y	1.0921412420797356	2142	257324	160266	21027180
57y	69y	1.073918329927206	1893	257324	144039	21027180
57y	70y	1.0464267643047183	1768	257324	138062	21027180
57y	71y	1.0340775101650623	1687	257324	133310	21027180
57y	72y	1.0532300179428111	1542	257324	119636	21027180
57y	73y	1.067456173846872	1550	257324	118654	21027180
57y	74y	1.0744244838206625	1560	257324	118645	21027180
57y	75y	1.0730696208301698	1362	257324	103717	21027180
57y	76y	1.0722578740845696	1225	257324	93355	21027180
57y	77y	1.0738971043121355	1078	257324	82027	21027180
57y	78y	1.0861256685491834	1059	257324	79674	21027180
57y	79y	1.0957362642919832	1010	257324	75321	21027180
57y	80y	1.0428580929968623	903	257324	70756	21027180
57y	81y	0.9873925824748175	765	257324	63310	21027180
57y	82y	1.034012747989687	744	257324	58796	21027180
57y	83y	1.125590782202926	802	257324	58223	21027180
57y	84y	1.0285290280222341	647	257324	51403	21027180
57y	85y	1.0530752359386302	659	257324	51136	21027180
57y	86y	1.0129695082964465	525	257324	42351	21027180
57y	87y	1.0942620224131567	626	257324	46747	21027180
57y	88y	1.1130351032379502	531	257324	38984	21027180
57y	89y	1.0684204814808649	469	257324	35870	21027180
57y	90y	1.0503356119197071	482	257324	37499	21027180
57y	91y	0.9432194116854309	336	257324	29109	21027180
57y	92y	1.0162898442686872	279	257324	22433	21027180
57y	93y	1.0611218381961736	252	257324	19406	21027180
57y	94y	0.8728013777734429	178	257324	16665	21027180
57y	95y	1.0253901155321743	175	257324	13946	21027180
57y	96y	0.9124320020534847	140	257324	12538	21027180
57y	97y	0.8557477158955171	94	257324	8976	21027180
57y	98y	1.0202603978284572	76	257324	6087	21027180
57y	99y+	1.0664091645528015	222	257324	17011	21027180
58y	00y	0.9717827184106689	206	263828	16895	21027180
58y	01y	0.9807176792480764	1253	263828	101828	21027180
58y	02y	0.9271319920975954	1039	263828	89317	21027180
58y	03y	0.916394172604133	1165	263828	101322	21027180
58y	04y	0.921261069040495	1269	263828	109784	21027180
58y	05y	0.9346584235859369	1422	263828	121257	21027180
58y	06y	0.9344442747997181	1529	263828	130411	21027180
58y	07y	0.942055699121658	1633	263828	138156	21027180
58y	08y	0.8842826072665385	1570	263828	141504	21027180
58y	09y	0.9277302660502643	1966	263828	168897	21027180
58y	10y	0.8776267602565914	1989	263828	180628	21027180
58y	11y	0.8908979931049836	2136	263828	191088	21027180
58y	12y	0.8872454942867058	1865	263828	167531	21027180
58y	13y	0.8906670465513831	1860	263828	166440	21027180
58y	14y	0.9128496804435727	2240	263828	195573	21027180
58y	15y	0.9058453853448453	2384	263828	209755	21027180
58y	16y	0.9046317940155203	2546	263828	224309	21027180
58y	17y	0.8773072454497373	2535	263828	230296	21027180
58y	18y	0.8362787388472149	2899	263828	276285	21027180
58y	19y	0.8941503348311346	3504	263828	312330	21027180
58y	20y	0.8730467941904377	3843	263828	350827	21027180
58y	21y	0.9027905235779596	4433	263828	391355	21027180
58y	22y	0.934340510752092	4974	263828	424288	21027180
58y	23y	0.9532031505152272	4997	263828	417815	21027180
58y	24y	0.9647583944938735	5246	263828	433381	21027180
58y	25y	0.9438709935329515	5163	263828	435963	21027180
58y	26y	0.9704352683598102	5341	263828	438648	21027180
58y	27y	0.9642558933794433	5541	263828	457990	21027180
58y	28y	0.9918694543004378	5528	263828	444195	21027180
58y	29y	0.981054600263061	5734	263828	465827	21027180
58y	30y	0.9532686124390837	5548	263828	463854	21027180
58y	31y	0.984759975813544	5526	263828	447240	21027180
58y	32y	0.9807681361566235	5388	263828	437846	21027180
58y	33y	0.9884009148906518	5113	263828	412290	21027180
58y	34y	0.9719577456244717	4858	263828	398355	21027180
58y	35y	0.9788928790981803	4689	263828	381773	21027180
58y	36y	0.9965338718583119	4632	263828	370456	21027180
58y	37y	1.0258924092633253	4717	263828	366458	21027180
58y	38y	0.9821892797151763	4224	263828	342759	21027180
58y	39y	1.012647408087384	4348	263828	342209	21027180
58y	40y	0.9902517785900434	4244	263828	341578	21027180
58y	41y	0.9775327783862587	3952	263828	322215	21027180
58y	42y	0.9966870767084265	4058	263828	324499	21027180
58y	43y	1.0201550170207998	4049	263828	316331	21027180
58y	44y	1.0117030970320016	3849	263828	303218	21027180
58y	45y	1.0048465271242182	3792	263828	300766	21027180
58y	46y	1.0355180266103343	3866	263828	297553	21027180
58y	47y	1.002162974146104	3655	263828	290676	21027180
58y	48y	1.0355895442893481	3645	263828	280524	21027180
58y	49y	1.0268531848287363	3678	263828	285472	21027180
58y	50y	1.0274931833355943	3690	263828	286225	21027180
58y	51y	1.0470208709995712	3899	263828	296796	21027180
58y	52y	1.0513386683352832	3748	263828	284130	21027180
58y	53y	1.080615943614898	3687	263828	271933	21027180
58y	54y	1.1071238336175862	3696	263828	266070	21027180
58y	55y	1.0553514209813282	3666	263828	276857	21027180
58y	56y	1.0679232156264236	3538	263828	264045	21027180
58y	57y	1.157761625357278	3738	263828	257324	21027180
58y	58y	1.4893136887784655	4930	263828	263828	21027180
58y	59y	1.1777621357783854	3851	263828	260601	21027180
58y	60y	1.1674491175181327	3553	263828	242559	21027180
58y	61y	1.1165918866172946	3461	263828	247040	21027180
58y	62y	1.0954364533475902	3025	263828	220089	21027180
58y	63y	1.092416787215337	2939	263828	214423	21027180
58y	64y	1.059615428343846	2788	263828	209703	21027180
58y	65y	1.1228321429773271	2706	263828	192076	21027180
58y	66y	1.1134519068540967	2459	263828	176014	21027180
58y	67y	1.0797630738917454	2297	263828	169548	21027180
58y	68y	1.0617362096226168	2135	263828	160266	21027180
58y	69y	1.0468903140826398	1892	263828	144039	21027180
58y	70y	1.0483392134336285	1816	263828	138062	21027180
58y	71y	1.0617942771165116	1776	263828	133310	21027180
58y	72y	1.0512481923432626	1578	263828	119636	21027180
58y	73y	1.0505446428122402	1564	263828	118654	21027180
58y	74y	1.039204503789525	1547	263828	118645	21027180
58y	75y	1.0658268629195065	1387	263828	103717	21027180
58y	76y	1.0509465210326585	1231	263828	93355	21027180
58y	77y	1.0328484057661964	1063	263828	82027	21027180
58y	78y	1.0553487147532383	1055	263828	79674	21027180
58y	79y	1.0528515738670803	995	263828	75321	21027180
58y	80y	1.0531942632601503	935	263828	70756	21027180
58y	81y	1.0096298961831096	802	263828	63310	21027180
58y	82y	0.9583668429146202	707	263828	58796	21027180
58y	83y	1.078677911416754	788	263828	58223	21027180
58y	84y	0.9690623002651899	625	263828	51403	21027180
58y	85y	0.977239324363758	627	263828	51136	21027180
58y	86y	0.9465955595472049	503	263828	42351	21027180
58y	87y	0.9564653983412252	561	263828	46747	21027180
58y	88y	0.9261299966407854	453	263828	38984	21027180
58y	89y	0.955426375313864	430	263828	35870	21027180
58y	90y	0.9054199509917906	426	263828	37499	21027180
58y	91y	0.9473467290837295	346	263828	29109	21027180
58y	92y	0.8242534542542097	232	263828	22433	21027180
58y	93y	0.8871108099668201	216	263828	19406	21027180
58y	94y	0.9134571858113688	191	263828	16665	21027180
58y	95y	0.8000894100918098	140	263828	13946	21027180
58y	96y	0.9217218526459012	145	263828	12538	21027180
58y	97y	0.9678405220666239	109	263828	8976	21027180
58y	98y	0.6939572469738793	53	263828	6087	21027180
58y	99y+	0.8808219973162132	188	263828	17011	21027180
59y	00y	1.1652968831935315	244	260601	16895	21027180
59y	01y	0.957204375044633	1208	260601	101828	21027180
59y	02y	0.8672455101962778	960	260601	89317	21027180
59y	03y	0.9014624220765589	1132	260601	101322	21027180
59y	04y	0.8944508527638777	1217	260601	109784	21027180
59y	05y	0.8025007429425239	1206	260601	121257	21027180
59y	06y	0.9138422324654595	1477	260601	130411	21027180
59y	07y	0.8445074726727217	1446	260601	138156	21027180
59y	08y	0.9351474329751	1640	260601	141504	21027180
59y	09y	0.8752023766069336	1832	260601	168897	21027180
59y	10y	0.8295294043009499	1857	260601	180628	21027180
59y	11y	0.8934848705348523	2116	260601	191088	21027180
59y	12y	0.9006403088860161	1870	260601	167531	21027180
59y	13y	0.892970009475472	1842	260601	166440	21027180
59y	14y	0.9117763655961557	2210	260601	195573	21027180
59y	15y	0.8920585932143906	2319	260601	209755	21027180
59y	16y	0.8791428672551619	2444	260601	224309	21027180
59y	17y	0.915499200741582	2613	260601	230296	21027180
59y	18y	0.80545616401929	2758	260601	276285	21027180
59y	19y	0.8651798593707366	3349	260601	312330	21027180
59y	20y	0.8652283400018381	3762	260601	350827	21027180
59y	21y	0.8972696012098629	4352	260601	391355	21027180
59y	22y	0.8983676290238041	4724	260601	424288	21027180
59y	23y	0.9416394043489568	4876	260601	417815	21027180
59y	24y	0.9552941139519838	5131	260601	433381	21027180
59y	25y	0.9353853413447685	5054	260601	435963	21027180
59y	26y	0.9489740329592528	5159	260601	438648	21027180
59y	27y	0.9481840652395545	5382	260601	457990	21027180
59y	28y	0.971636647284458	5349	260601	444195	21027180
59y	29y	0.9781333913340042	5647	260601	465827	21027180
59y	30y	0.9871644666119744	5675	260601	463854	21027180
59y	31y	0.9529337588004219	5282	260601	447240	21027180
59y	32y	0.9789074515054369	5312	260601	437846	21027180
59y	33y	0.988115072597034	5049	260601	412290	21027180
59y	34y	0.979537290674886	4836	260601	398355	21027180
59y	35y	0.9785448483137327	4630	260601	381773	21027180
59y	36y	1.0060423978621773	4619	260601	370456	21027180
59y	37y	1.0060090915353173	4569	260601	366458	21027180
59y	38y	0.9489184386517437	4031	260601	342759	21027180
59y	39y	0.9867542138684368	4185	260601	342209	21027180
59y	40y	0.9604669771690215	4066	260601	341578	21027180
59y	41y	0.9966490851751779	3980	260601	322215	21027180
59y	42y	0.9513417524240417	3826	260601	324499	21027180
59y	43y	0.9733556772637928	3816	260601	316331	21027180
59y	44y	0.9938951740479487	3735	260601	303218	21027180
59y	45y	1.0009248314448587	3731	260601	300766	21027180
59y	46y	1.0073941843430863	3715	260601	297553	21027180
59y	47y	1.0223450491021833	3683	260601	290676	21027180
59y	48y	0.9819705166645921	3414	260601	280524	21027180
59y	49y	1.0446562319272552	3696	260601	285472	21027180
59y	50y	1.043881263493611	3703	260601	286225	21027180
59y	51y	1.0640639563290357	3914	260601	296796	21027180
59y	52y	1.0615175048642023	3738	260601	284130	21027180
59y	53y	1.0996347497951835	3706	260601	271933	21027180
59y	54y	1.0883848885062317	3589	260601	266070	21027180
59y	55y	1.1173817002282844	3834	260601	276857	21027180
59y	56y	1.0961207096130956	3587	260601	264045	21027180
59y	57y	1.1134618282735043	3551	260601	257324	21027180
59y	58y	1.1777621357783854	3851	260601	263828	21027180
59y	59y	1.5338570220971002	4954	260601	260601	21027180
59y	60y	1.1559588385763768	3475	260601	242559	21027180
59y	61y	1.1313983973987998	3464	260601	247040	21027180
59y	62y	1.082605089280869	2953	260601	220089	21027180
59y	63y	1.0863765197653688	2887	260601	214423	21027180
59y	64y	1.1381473216043418	2958	260601	209703	21027180
59y	65y	1.1140517658516258	2652	260601	192076	21027180
59y	66y	1.1446594137984163	2497	260601	176014	21027180
59y	67y	1.0764773193454458	2262	260601	169548	21027180
59y	68y	1.1217052262133345	2228	260601	160266	21027180
59y	69y	1.0884228673330978	1943	260601	144039	21027180
59y	70y	1.121516762085389	1919	260601	138062	21027180
59y	71y	1.1324421187121356	1871	260601	133310	21027180
59y	72y	1.1276630328389503	1672	260601	119636	21027180
59y	73y	1.1519562278761482	1694	260601	118654	21027180
59y	74y	1.0690747089515595	1572	260601	118645	21027180
59y	75y	1.120256571722888	1440	260601	103717	21027180
59y	76y	1.0950753071223929	1267	260601	93355	21027180
59y	77y	1.134168114618422	1153	260601	82027	21027180
59y	78y	1.122091037840224	1108	260601	79674	21027180
59y	79y	1.0948125649043683	1022	260601	75321	21027180
59y	80y	1.1072888103771956	971	260601	70756	21027180
59y	81y	1.045072676982671	820	260601	63310	21027180
59y	82y	1.1294239906178616	823	260601	58796	21027180
59y	83y	1.0573893049219392	763	260601	58223	21027180
59y	84y	1.0783834781640425	687	260601	51403	21027180
59y	85y	1.0934814900120473	693	260601	51136	21027180
59y	86y	1.0249992811469288	538	260601	42351	21027180
59y	87y	1.1098446231132395	643	260601	46747	21027180
59y	88y	0.9665747299176056	467	260601	38984	21027180
59y	89y	1.10897178608671	493	260601	35870	21027180
59y	90y	0.9962452396325615	463	260601	37499	21027180
59y	91y	1.0283751605370013	371	260601	29109	21027180
59y	92y	0.9423644397594629	262	260601	22433	21027180
59y	93y	0.9521478913006431	229	260601	19406	21027180
59y	94y	1.0506531586079049	217	260601	16665	21027180
59y	95y	0.9025679175943911	156	260601	13946	21027180
59y	96y	0.9781833744333118	152	260601	12538	21027180
59y	97y	0.9708359867706323	108	260601	8976	21027180
59y	98y	0.9411525034635994	71	260601	6087	21027180
59y	99y+	0.8727561806864373	184	260601	17011	21027180
60y	00y	0.9697666552354544	189	242559	16895	21027180
60y	01y	0.9245411597460014	1086	242559	101828	21027180
60y	02y	0.9006944521935338	928	242559	89317	21027180
60y	03y	0.8992130503682889	1051	242559	101322	21027180
60y	04y	0.9001801664755615	1140	242559	109784	21027180
60y	05y	0.8643370322328751	1209	242559	121257	21027180
60y	06y	0.9173361328898351	1380	242559	130411	21027180
60y	07y	0.8464588263865627	1349	242559	138156	21027180
60y	08y	0.8589006591383123	1402	242559	141504	21027180
60y	09y	0.8961607994633398	1746	242559	168897	21027180
60y	10y	0.8489974750352249	1769	242559	180628	21027180
60y	11y	0.8900803780138398	1962	242559	191088	21027180
60y	12y	0.9070899896257989	1753	242559	167531	21027180
60y	13y	0.9088691517523929	1745	242559	166440	21027180
60y	14y	0.9162104014844011	2067	242559	195573	21027180
60y	15y	0.919149382604769	2224	242559	209755	21027180
60y	16y	0.928303403617946	2402	242559	224309	21027180
60y	17y	0.902664624852243	2398	242559	230296	21027180
60y	18y	0.8063794570211851	2570	242559	276285	21027180
60y	19y	0.8543160258801417	3078	242559	312330	21027180
60y	20y	0.8653399834753626	3502	242559	350827	21027180
60y	21y	0.8948991946991872	4040	242559	391355	21027180
60y	22y	0.9104331702210181	4456	242559	424288	21027180
60y	23y	0.9355345839167601	4509	242559	417815	21027180
60y	24y	0.9393379311891351	4696	242559	433381	21027180
60y	25y	0.92860472057285	4670	242559	435963	21027180
60y	26y	0.9513790228453506	4814	242559	438648	21027180
60y	27y	0.9659023257675727	5103	242559	457990	21027180
60y	28y	0.9736513653667141	4989	242559	444195	21027180
60y	29y	0.9539323644872314	5126	242559	465827	21027180
60y	30y	0.9512619274545483	5090	242559	463854	21027180
60y	31y	0.9679914875358303	4994	242559	447240	21027180
60y	32y	0.954903564213651	4823	242559	437846	21027180
60y	33y	0.9636308495155036	4583	242559	412290	21027180
60y	34y	0.978842499672341	4498	242559	398355	21027180
60y	35y	0.9650445408467879	4250	242559	381773	21027180
60y	36y	0.972060952665697	4154	242559	370456	21027180
60y	37y	1.0015907051395736	4234	242559	366458	21027180
60y	38y	0.9484316526976263	3750	242559	342759	21027180
60y	39y	0.9742748497525283	3846	242559	342209	21027180
60y	40y	0.9555176820121821	3765	242559	341578	21027180
60y	41y	0.9962574838858789	3703	242559	322215	21027180
60y	42y	0.9863066664244966	3692	242559	324499	21027180
60y	43y	0.9843696445145741	3592	242559	316331	21027180
60y	44y	0.9834835556155714	3440	242559	303218	21027180
60y	45y	0.9923661037301976	3443	242559	300766	21027180
60y	46y	0.98938879419068	3396	242559	297553	21027180
60y	47y	0.9880431227436415	3313	242559	290676	21027180
60y	48y	1.007421502239327	3260	242559	280524	21027180
60y	49y	1.0115206516711848	3331	242559	285472	21027180
60y	50y	1.0524728073782597	3475	242559	286225	21027180
60y	51y	1.0903441186843197	3733	242559	296796	21027180
60y	52y	1.05352082795703	3453	242559	284130	21027180
60y	53y	1.072402239303408	3364	242559	271933	21027180
60y	54y	1.0761586554429903	3303	242559	266070	21027180
60y	55y	1.105619902448421	3531	242559	276857	21027180
60y	56y	1.1001708120195612	3351	242559	264045	21027180
60y	57y	1.1076821420246263	3288	242559	257324	21027180
60y	58y	1.1674491175181327	3553	242559	263828	21027180
60y	59y	1.1559588385763768	3475	242559	260601	21027180
60y	60y	1.6518712197408167	4622	242559	242559	21027180
60y	61y	1.1653737620667186	3321	242559	247040	21027180
60y	62y	1.1611619097513222	2948	242559	220089	21027180
60y	63y	1.1857805814482927	2933	242559	214423	21027180
60y	64y	1.1244182852739955	2720	242559	209703	21027180
60y	65y	1.148173827659473	2544	242559	192076	21027180
60y	66y	1.1106135623092348	2255	242559	176014	21027180
60y	67y	1.1238249143999701	2198	242559	169548	21027180
60y	68y	1.122921999757476	2076	242559	160266	21027180
60y	69y	1.1278546330942507	1874	242559	144039	21027180
60y	70y	1.1402637626382337	1816	242559	138062	21027180
60y	71y	1.115231518557688	1715	242559	133310	21027180
60y	72y	1.137630972212946	1570	242559	119636	21027180
60y	73y	1.096634608783179	1501	242559	118654	21027180
60y	74y	1.057992916836896	1448	242559	118645	21027180
60y	75y	1.0999414845362356	1316	242559	103717	21027180
60y	76y	1.0474544721209993	1128	242559	93355	21027180
60y	77y	1.1519491500576828	1090	242559	82027	21027180
60y	78y	1.108718263826217	1019	242559	79674	21027180
60y	79y	1.1233041912953694	976	242559	75321	21027180
60y	80y	1.0646825648478644	869	242559	70756	21027180
60y	81y	1.0762517521274173	786	242559	63310	21027180
60y	82y	1.1264429890260448	764	242559	58796	21027180
60y	83y	1.1285953730832616	758	242559	58223	21027180
60y	84y	0.988263575450864	586	242559	51403	21027180
60y	85y	1.0798820393218809	637	242559	51136	21027180
60y	86y	1.0336924581779632	505	242559	42351	21027180
60y	87y	1.0700047533591008	577	242559	46747	21027180
60y	88y	1.0607074511629098	477	242559	38984	21027180
60y	89y	1.0126194975531624	419	242559	35870	21027180
60y	90y	0.9894360313836317	428	242559	37499	21027180
60y	91y	0.9708540641426683	326	242559	29109	21027180
60y	92y	0.9467653760318767	245	242559	22433	21027180
60y	93y	1.0229704633546433	229	242559	19406	21027180
60y	94y	1.2172342909281342	234	242559	16665	21027180
60y	95y	0.8826780412667278	142	242559	13946	21027180
60y	96y	1.0163720378021166	147	242559	12538	21027180
60y	97y	1.187916478049088	123	242559	8976	21027180
60y	98y	0.6835992459522514	48	242559	6087	21027180
60y	99y+	0.7796958547828768	153	242559	17011	21027180
61y	00y	0.8967586202286447	178	247040	16895	21027180
61y	01y	1.0147644087851917	1214	247040	101828	21027180
61y	02y	0.9672654348742625	1015	247040	89317	21027180
61y	03y	0.9324659430837924	1110	247040	101322	21027180
61y	04y	0.8869532469496036	1144	247040	109784	21027180
61y	05y	0.8549765886933358	1218	247040	121257	21027180
61y	06y	0.9013494690602624	1381	247040	130411	21027180
61y	07y	0.9118128712867969	1480	247040	138156	21027180
61y	08y	0.8812165843736837	1465	247040	141504	21027180
61y	09y	0.9171982262875684	1820	247040	168897	21027180
61y	10y	0.864227361296278	1834	247040	180628	21027180
61y	11y	0.8806168844909545	1977	247040	191088	21027180
61y	12y	0.9007977828326212	1773	247040	167531	21027180
61y	13y	0.9409658664524038	1840	247040	166440	21027180
61y	14y	0.9148240383010383	2102	247040	195573	21027180
61y	15y	0.9312882458947294	2295	247040	209755	21027180
61y	16y	0.9118445891502381	2403	247040	224309	21027180
61y	17y	0.9110543427048031	2465	247040	230296	21027180
61y	18y	0.8244086804237918	2676	247040	276285	21027180
61y	19y	0.8720673580235938	3200	247040	312330	21027180
61y	20y	0.8506142535589408	3506	247040	350827	21027180
61y	21y	0.8791018139187496	4042	247040	391355	21027180
61y	22y	0.8682409335190698	4328	247040	424288	21027180
61y	23y	0.9102126996643624	4468	247040	417815	21027180
61y	24y	0.9380115900576714	4776	247040	433381	21027180
61y	25y	0.9346038136347794	4787	247040	435963	21027180
61y	26y	0.9527502959639531	4910	247040	438648	21027180
61y	27y	0.9143718789002367	4920	247040	457990	21027180
61y	28y	0.9452598325264799	4933	247040	444195	21027180
61y	29y	0.975731562458807	5340	247040	465827	21027180
61y	30y	0.9349247051964141	5095	247040	463854	21027180
61y	31y	0.9584265511635585	5036	247040	447240	21027180
61y	32y	0.9556618327450979	4916	247040	437846	21027180
61y	33y	0.9587451138671225	4644	247040	412290	21027180
61y	34y	0.9647198970260826	4515	247040	398355	21027180
61y	35y	0.9861102713900947	4423	247040	381773	21027180
61y	36y	0.9978538792494226	4343	247040	370456	21027180
61y	37y	0.9778486546271714	4210	247040	366458	21027180
61y	38y	0.9771688707093695	3935	247040	342759	21027180
61y	39y	1.0018709601303286	4028	247040	342209	21027180
61y	40y	0.9937542799042864	3988	247040	341578	21027180
61y	41y	1.0072442686854688	3813	247040	322215	21027180
61y	42y	0.9941218079235521	3790	247040	324499	21027180
61y	43y	0.9969197773991058	3705	247040	316331	21027180
