x	y	RR	N_pairs	N_x	N_y	N_total
18y	46y	0.9990355946587325	310	24953	25553	2054868
18y	47y	1.0356214192883524	323	24953	25684	2054868
18y	48y	0.993002670420574	342	24953	28362	2054868
18y	49y	1.1318019849297392	362	24953	26339	2054868
18y	50y	1.09902942927658	283	24953	21205	2054868
18y	51y	1.004793638061437	300	24953	24587	2054868
18y	52y	1.0284627181400288	312	24953	24982	2054868
18y	53y	1.0052490169287776	261	24953	21381	2054868
18y	54y	0.8846141703433705	220	24953	20480	2054868
18y	55y	0.9341023306669559	283	24953	24949	2054868
18y	56y	0.9975634553098971	296	24953	24435	2054868
18y	57y	0.9068141200370067	218	24953	19797	2054868
18y	58y	0.8896187134932005	238	24953	22031	2054868
18y	59y	0.9522143483972457	224	24953	19372	2054868
18y	60y	0.8416373338314823	180	24953	17612	2054868
18y	61y	0.9151990531308434	249	24953	22405	2054868
18y	62y	0.836615018178299	176	24953	17324	2054868
18y	63y	0.81724834416855	191	24953	19246	2054868
18y	64y	0.8854375008148412	230	24953	21391	2054868
18y	65y	0.7687765709277783	153	24953	16389	2054868
18y	66y	0.7805913392969276	137	24953	14453	2054868
18y	67y	0.9003954247283475	172	24953	15731	2054868
18y	68y	0.8486646757271639	146	24953	14167	2054868
18y	69y	0.7901563229419242	114	24953	11881	2054868
18y	70y	0.6140291445665564	97	24953	13009	2054868
18y	71y	0.7439636821029099	113	24953	12508	2054868
18y	72y	0.3782605092043004	51	24953	11103	2054868
18y	73y	0.5829815799504847	86	24953	12148	2054868
18y	74y	0.7410111085189912	99	24953	11002	2054868
18y	75y	0.6940808462457885	110	24953	13051	2054868
18y	76y	0.5142159232819389	96	24953	15374	2054868
18y	77y	0.47330853169144227	77	24953	13397	2054868
18y	78y	0.5328102762759919	79	24953	12210	2054868
18y	79y	0.569400433922083	64	24953	9256	2054868
18y	80y	0.44679549986599554	61	24953	11243	2054868
18y	81y	0.4268340655588897	58	24953	11190	2054868
18y	82y	0.4545512662576238	66	24953	11957	2054868
18y	83y	0.3780199133853436	45	24953	9803	2054868
18y	84y	0.3793703886897518	58	24953	12590	2054868
18y	85y	0.47412726886415846	67	24953	11637	2054868
18y	86y	0.34509235201296595	46	24953	10977	2054868
18y	87y	0.4865030320402934	82	24953	13880	2054868
18y	88y	0.3596049690637338	51	24953	11679	2054868
18y	89y	0.35028554904172976	54	24953	12695	2054868
18y	90y	0.2628517759748779	41	24953	12845	2054868
18y	91y	0.30126042850443596	40	24953	10934	2054868
18y	92y	0.24035306738029552	21	24953	7195	2054868
18y	93y	0.44128957677110553	36	24953	6718	2054868
18y	94y	0.3345599380540194	21	24953	5169	2054868
18y	95y	0.4342497228122203	33	24953	6258	2054868
18y	96y	0.3737989725796002	23	24953	5067	2054868
18y	97y	0.6556119077935327	28	24953	3517	2054868
18y	98y	0.35222216055320016	10	24953	2338	2054868
18y	99y+	0.48528128609400667	36	24953	6109	2054868
19y	00y	9.371017317640003e-6	0	26678	4	2054868
19y	01y	1.136293975783557	257	26678	17421	2054868
19y	02y	1.016074725871977	160	26678	12129	2054868
19y	03y	1.0152699874168487	202	26678	15325	2054868
19y	04y	1.0468281531778627	183	26678	13465	2054868
19y	05y	1.1514678165954966	261	26678	17459	2054868
19y	06y	1.0422993705325851	188	26678	13893	2054868
19y	07y	1.0360716198121402	204	26678	15166	2054868
19y	08y	1.0166474233821237	203	26678	15380	2054868
19y	09y	1.0251904124423352	295	26678	22164	2054868
19y	10y	1.0489369544701246	313	26678	22984	2054868
19y	11y	1.1114342118660525	321	26678	22246	2054868
19y	12y	1.1614495713956285	258	26678	17110	2054868
19y	13y	1.091218710138597	215	26678	15176	2054868
19y	14y	1.0676004886701793	271	26678	19552	2054868
19y	15y	1.246782990769779	312	26678	19275	2054868
19y	16y	1.3824487696052001	370	26678	20615	2054868
19y	17y	1.420412508348793	458	26678	24836	2054868
19y	18y	1.4353600271922264	465	26678	24953	2054868
19y	19y	1.7785173454179493	616	26678	26678	2054868
19y	20y	1.411994485465148	685	26678	37367	2054868
19y	21y	1.3845830518196065	633	26678	35214	2054868
19y	22y	1.4733575761322266	686	26678	35863	2054868
19y	23y	1.2811536165288318	634	26678	38117	2054868
19y	24y	1.3045996189281335	708	26678	41801	2054868
19y	25y	1.1346508261869652	587	26678	39848	2054868
19y	26y	1.2493486811477814	658	26678	40567	2054868
19y	27y	1.169360262220409	581	26678	38270	2054868
19y	28y	1.1458396832307445	592	26678	39795	2054868
19y	29y	1.1013245561473335	519	26678	36298	2054868
19y	30y	1.0917307378397865	510	26678	35982	2054868
19y	31y	1.1059183006376496	531	26678	36983	2054868
19y	32y	0.9587968691647852	436	26678	35026	2054868
19y	33y	1.037853233362579	464	26678	34436	2054868
19y	34y	1.0964469607655645	469	26678	32947	2054868
19y	35y	0.9587337245389552	391	26678	31413	2054868
19y	36y	0.9679862193979135	360	26678	28646	2054868
19y	37y	1.0012142784064175	379	26678	29157	2054868
19y	38y	0.9498114079320058	369	26678	29924	2054868
19y	39y	0.9913905171622186	382	26678	29679	2054868
19y	40y	1.0874289042158036	518	26678	36691	2054868
19y	41y	1.1361721847470991	445	26678	30168	2054868
19y	42y	1.0906670421941427	423	26678	29873	2054868
19y	43y	1.1703169125429944	417	26678	27445	2054868
19y	44y	1.0473583875804413	393	26678	28902	2054868
19y	45y	0.972134491622691	404	26678	32010	2054868
19y	46y	1.0610392018644297	352	26678	25553	2054868
19y	47y	1.0586263642616272	353	26678	25684	2054868
19y	48y	0.9342266486711415	344	26678	28362	2054868
19y	49y	1.0703171011654113	366	26678	26339	2054868
19y	50y	1.1006139503420314	303	26678	21205	2054868
19y	51y	1.062000737680141	339	26678	24587	2054868
19y	52y	1.0174601235792538	330	26678	24982	2054868
19y	53y	0.9654670179653793	268	26678	21381	2054868
19y	54y	0.9364833416257076	249	26678	20480	2054868
19y	55y	1.0712898574280527	347	26678	24949	2054868
19y	56y	1.0244757411494836	325	26678	24435	2054868
19y	57y	0.8092721848707556	208	26678	19797	2054868
19y	58y	0.8950275764909215	256	26678	22031	2054868
19y	59y	0.9661898590631502	243	26678	19372	2054868
19y	60y	1.0146353049499728	232	26678	17612	2054868
19y	61y	0.8835249878208145	257	26678	22405	2054868
19y	62y	0.8981189423437547	202	26678	17324	2054868
19y	63y	0.7884177743372087	197	26678	19246	2054868
19y	64y	0.9362092373188219	260	26678	21391	2054868
19y	65y	0.789564272727565	168	26678	16389	2054868
19y	66y	0.82604623800124	155	26678	14453	2054868
19y	67y	0.7491447872941458	153	26678	15731	2054868
19y	68y	0.8590330148368386	158	26678	14167	2054868
19y	69y	0.7196157261057325	111	26678	11881	2054868
19y	70y	0.62761398797701	106	26678	13009	2054868
19y	71y	0.7451233279821537	121	26678	12508	2054868
19y	72y	0.6104821858437806	88	26678	11103	2054868
19y	73y	0.646734533402823	102	26678	12148	2054868
19y	74y	0.5390756908226747	77	26678	11002	2054868
19y	75y	0.45444109650073305	77	26678	13051	2054868
19y	76y	0.5310674105368104	106	26678	15374	2054868
19y	77y	0.5289455077434443	92	26678	13397	2054868
19y	78y	0.45420038314183303	72	26678	12210	2054868
19y	79y	0.37447241658466285	45	26678	9256	2054868
19y	80y	0.5138184756313575	75	26678	11243	2054868
19y	81y	0.37858488225614034	55	26678	11190	2054868
19y	82y	0.2963236181618714	46	26678	11957	2054868
19y	83y	0.4478643743092854	57	26678	9803	2054868
19y	84y	0.3364864839115338	55	26678	12590	2054868
19y	85y	0.3706616522213687	56	26678	11637	2054868
19y	86y	0.3648802395084849	52	26678	10977	2054868
19y	87y	0.45504573650578906	82	26678	13880	2054868
19y	88y	0.37592383434831106	57	26678	11679	2054868
19y	89y	0.3276360786130251	54	26678	12695	2054868
19y	90y	0.20388039929273732	34	26678	12845	2054868
19y	91y	0.35927067629694365	51	26678	10934	2054868
19y	92y	0.363981060307882	34	26678	7195	2054868
19y	93y	0.4127557841355947	36	26678	6718	2054868
19y	94y	0.40233507984875433	27	26678	5169	2054868
19y	95y	0.4923286378456941	40	26678	6258	2054868
19y	96y	0.36483038965396486	24	26678	5067	2054868
19y	97y	0.4380143095141346	20	26678	3517	2054868
19y	98y	0.19766848768486395	6	26678	2338	2054868
19y	99y+	0.36564407540447297	29	26678	6109	2054868
20y	00y	6.690395268552466e-6	0	37367	4	2054868
20y	01y	1.3257813552527042	420	37367	17421	2054868
20y	02y	0.9475824051224891	209	37367	12129	2054868
20y	03y	0.9975622600762046	278	37367	15325	2054868
20y	04y	0.9679160383168999	237	37367	13465	2054868
20y	05y	1.1370603993188724	361	37367	17459	2054868
20y	06y	1.187465270308891	300	37367	13893	2054868
20y	07y	1.03702846949085	286	37367	15166	2054868
20y	08y	0.8974558314720579	251	37367	15380	2054868
20y	09y	1.1661258265113397	470	37367	22164	2054868
20y	10y	1.2943965582967325	541	37367	22984	2054868
20y	11y	1.1717153144436092	474	37367	22246	2054868
20y	12y	1.0799035416270137	336	37367	17110	2054868
20y	13y	0.8298008252047088	229	37367	15176	2054868
20y	14y	1.1559693811706304	411	37367	19552	2054868
20y	15y	1.0299319072222148	361	37367	19275	2054868
20y	16y	1.219069760042345	457	37367	20615	2054868
20y	17y	1.270942605209876	574	37367	24836	2054868
20y	18y	1.3994154231675249	635	37367	24953	2054868
20y	19y	1.411994485465148	685	37367	26678	2054868
20y	20y	1.786595154907382	1214	37367	37367	2054868
20y	21y	1.635034869221464	1047	37367	35214	2054868
20y	22y	1.4413748323016224	940	37367	35863	2054868
20y	23y	1.3979793685656865	969	37367	38117	2054868
20y	24y	1.4221150079769338	1081	37367	41801	2054868
20y	25y	1.3565714922636385	983	37367	39848	2054868
20y	26y	1.2837273208983826	947	37367	40567	2054868
20y	27y	1.288931026860327	897	37367	38270	2054868
20y	28y	1.1897900691319998	861	37367	39795	2054868
20y	29y	1.1620059849771551	767	37367	36298	2054868
20y	30y	1.216531799885664	796	37367	35982	2054868
20y	31y	1.177656792503874	792	37367	36983	2054868
20y	32y	1.234035632321646	786	37367	35026	2054868
20y	33y	1.0603544846987	664	37367	34436	2054868
20y	34y	1.0615414019752345	636	37367	32947	2054868
20y	35y	1.0398548650102972	594	37367	31413	2054868
20y	36y	1.0193568152658	531	37367	28646	2054868
20y	37y	0.9298219192684337	493	37367	29157	2054868
20y	38y	0.9850104569241445	536	37367	29924	2054868
20y	39y	0.993141713433677	536	37367	29679	2054868
20y	40y	1.0326552819371078	689	37367	36691	2054868
20y	41y	1.0791228401422326	592	37367	30168	2054868
20y	42y	0.8854457035170263	481	37367	29873	2054868
20y	43y	0.9477495852990976	473	37367	27445	2054868
20y	44y	0.9913009537165631	521	37367	28902	2054868
20y	45y	0.9242560433038332	538	37367	32010	2054868
20y	46y	0.929688693648611	432	37367	25553	2054868
20y	47y	0.939934426290864	439	37367	25684	2054868
20y	48y	0.9558852584482661	493	37367	28362	2054868
20y	49y	1.0982018203884014	526	37367	26339	2054868
20y	50y	0.9232247077960006	356	37367	21205	2054868
20y	51y	0.9080634383110655	406	37367	24587	2054868
20y	52y	0.9619443107716337	437	37367	24982	2054868
20y	53y	0.8924772592303915	347	37367	21381	2054868
20y	54y	0.8619275804959088	321	37367	20480	2054868
20y	55y	0.9852582443178062	447	37367	24949	2054868
20y	56y	1.0397413826955981	462	37367	24435	2054868
20y	57y	0.7749978861568235	279	37367	19797	2054868
20y	58y	0.813727676067823	326	37367	22031	2054868
20y	59y	0.8459359883978849	298	37367	19372	2054868
20y	60y	0.8336778874234069	267	37367	17612	2054868
20y	61y	0.8001443620375011	326	37367	22405	2054868
20y	62y	0.7618312171365421	240	37367	17324	2054868
20y	63y	0.7600407064700323	266	37367	19246	2054868
20y	64y	0.8534983652434672	332	37367	21391	2054868
20y	65y	0.7583185535157888	226	37367	16389	2054868
20y	66y	0.7799945288462931	205	37367	14453	2054868
20y	67y	0.8005249077176696	229	37367	15731	2054868
20y	68y	0.7608059064167628	196	37367	14167	2054868
20y	69y	0.5646801657583636	122	37367	11881	2054868
20y	70y	0.7355310870530164	174	37367	13009	2054868
20y	71y	0.7122342270968257	162	37367	12508	2054868
20y	72y	0.4903323577468008	99	37367	11103	2054868
20y	73y	0.5703762854535985	126	37367	12148	2054868
20y	74y	0.5997984017649081	120	37367	11002	2054868
20y	75y	0.5393390658836805	128	37367	13051	2054868
20y	76y	0.5258067493069536	147	37367	15374	2054868
20y	77y	0.4186858787638372	102	37367	13397	2054868
20y	78y	0.44137335392988775	98	37367	12210	2054868
20y	79y	0.4693528345383254	79	37367	9256	2054868
20y	80y	0.3766207243021561	77	37367	11243	2054868
20y	81y	0.36366150612982506	74	37367	11190	2054868
20y	82y	0.4001222688899503	87	37367	11957	2054868
20y	83y	0.4936502586652999	88	37367	9803	2054868
20y	84y	0.3974764126634101	91	37367	12590	2054868
20y	85y	0.3922227294665238	83	37367	11637	2054868
20y	86y	0.3156113301654321	63	37367	10977	2054868
20y	87y	0.3803447851820123	96	37367	13880	2054868
20y	88y	0.38139505690935344	81	37367	11679	2054868
20y	89y	0.3768619117067456	87	37367	12695	2054868
20y	90y	0.33821174281718486	79	37367	12845	2054868
20y	91y	0.3470289620174451	69	37367	10934	2054868
20y	92y	0.29807771693325374	39	37367	7195	2054868
20y	93y	0.43384197758826337	53	37367	6718	2054868
20y	94y	0.45746473972721197	43	37367	5169	2054868
20y	95y	0.47451932278950987	54	37367	6258	2054868
20y	96y	0.40155637264202915	37	37367	5067	2054868
20y	97y	0.32835424364980664	21	37367	3517	2054868
20y	98y	0.16464527066431883	7	37367	2338	2054868
20y	99y+	0.4140791928934943	46	37367	6109	2054868
21y	00y	7.099449082751179e-6	0	35214	4	2054868
21y	01y	1.269505827843655	379	35214	17421	2054868
21y	02y	1.0151402070310565	211	35214	12129	2054868
21y	03y	1.146131852311817	301	35214	15325	2054868
21y	04y	0.9100840585316439	210	35214	13465	2054868
21y	05y	1.1196802346649841	335	35214	17459	2054868
21y	06y	0.9282496797373263	221	35214	13893	2054868
21y	07y	0.8387914830368837	218	35214	15166	2054868
21y	08y	0.8119438712570208	214	35214	15380	2054868
21y	09y	1.0610246515832291	403	35214	22164	2054868
21y	10y	1.195814633587079	471	35214	22984	2054868
21y	11y	1.1174452038823144	426	35214	22246	2054868
21y	12y	0.9719936335161314	285	35214	17110	2054868
21y	13y	0.8689998296880712	226	35214	15176	2054868
21y	14y	0.8864083339235985	297	35214	19552	2054868
21y	15y	0.9687777625291556	320	35214	19275	2054868
21y	16y	1.047338225578677	370	35214	20615	2054868
21y	17y	1.1442367170874137	487	35214	24836	2054868
21y	18y	1.2324134181712405	527	35214	24953	2054868
21y	19y	1.3845830518196065	633	35214	26678	2054868
21y	20y	1.635034869221464	1047	35214	37367	2054868
21y	21y	1.660431374606662	1002	35214	35214	2054868
21y	22y	1.5685522391673097	964	35214	35863	2054868
21y	23y	1.5140706778349478	989	35214	38117	2054868
21y	24y	1.46997608420624	1053	35214	41801	2054868
21y	25y	1.3326111201038415	910	35214	39848	2054868
21y	26y	1.3420766520021978	933	35214	40567	2054868
21y	27y	1.3052204566119294	856	35214	38270	2054868
21y	28y	1.2273417800846251	837	35214	39795	2054868
21y	29y	1.16231587751508	723	35214	36298	2054868
21y	30y	1.229284698608494	758	35214	35982	2054868
21y	31y	1.142365287969972	724	35214	36983	2054868
21y	32y	1.1028996922864538	662	35214	35026	2054868
21y	33y	1.01334435919256	598	35214	34436	2054868
21y	34y	1.0679969334965396	603	35214	32947	2054868
21y	35y	1.0254116161272224	552	35214	31413	2054868
21y	36y	1.034828293219161	508	35214	28646	2054868
21y	37y	1.0246975401913943	512	35214	29157	2054868
21y	38y	1.023783738060579	525	35214	29924	2054868
21y	39y	0.9929118271741901	505	35214	29679	2054868
21y	40y	1.0433087755667259	656	35214	36691	2054868
21y	41y	1.017437625983687	526	35214	30168	2054868
21y	42y	0.8946542074783629	458	35214	29873	2054868
21y	43y	0.9610451011949186	452	35214	27445	2054868
21y	44y	0.9873008979131273	489	35214	28902	2054868
21y	45y	0.8531565876136247	468	35214	32010	2054868
21y	46y	0.9134539666120375	400	35214	25553	2054868
21y	47y	0.8906190400727535	392	35214	25684	2054868
21y	48y	0.9916964420995527	482	35214	28362	2054868
21y	49y	0.9814609247023293	443	35214	26339	2054868
21y	50y	0.8723475691533212	317	35214	21205	2054868
21y	51y	0.9422226396056492	397	35214	24587	2054868
21y	52y	0.9156456418712914	392	35214	24982	2054868
21y	53y	0.892459072700396	327	35214	21381	2054868
21y	54y	0.8861331965912883	311	35214	20480	2054868
21y	55y	0.9987189758514196	427	35214	24949	2054868
21y	56y	0.9576362975972373	401	35214	24435	2054868
21y	57y	0.798800775276336	271	35214	19797	2054868
21y	58y	0.8316948406809895	314	35214	22031	2054868
21y	59y	0.8343991991457886	277	35214	19372	2054868
21y	60y	0.8846493332012961	267	35214	17612	2054868
21y	61y	0.872506012810353	335	35214	22405	2054868
21y	62y	0.8757774183608598	260	35214	17324	2054868
21y	63y	0.8247018949961926	272	35214	19246	2054868
21y	64y	0.9438730386367187	346	35214	21391	2054868
21y	65y	0.7975614112785387	224	35214	16389	2054868
21y	66y	0.8640210848912323	214	35214	14453	2054868
21y	67y	0.823503052796502	222	35214	15731	2054868
21y	68y	0.7125851696857431	173	35214	14167	2054868
21y	69y	0.7072583228142456	144	35214	11881	2054868
21y	70y	0.7401310104796011	165	35214	13009	2054868
21y	71y	0.7044621197644503	151	35214	12508	2054868
21y	72y	0.6044022487412574	115	35214	11103	2054868
21y	73y	0.6628921464973212	138	35214	12148	2054868
21y	74y	0.5144801994777676	97	35214	11002	2054868
21y	75y	0.5454872598599244	122	35214	13051	2054868
21y	76y	0.6338670327326219	167	35214	15374	2054868
21y	77y	0.5880236341566142	135	35214	13397	2054868
21y	78y	0.5304883927903181	111	35214	12210	2054868
21y	79y	0.447613910752574	71	35214	9256	2054868
21y	80y	0.5709249802560425	110	35214	11243	2054868
21y	81y	0.45890327507546985	88	35214	11190	2054868
21y	82y	0.5075509923318635	104	35214	11957	2054868
21y	83y	0.6131218496746906	103	35214	9803	2054868
21y	84y	0.45422278614817296	98	35214	12590	2054868
21y	85y	0.4362614011466365	87	35214	11637	2054868
21y	86y	0.44654393334154246	84	35214	10977	2054868
21y	87y	0.4750699367342927	113	35214	13880	2054868
21y	88y	0.5346218327053163	107	35214	11679	2054868
21y	89y	0.4090966026818123	89	35214	12695	2054868
21y	90y	0.3997763836585837	88	35214	12845	2054868
21y	91y	0.46431076688708695	87	35214	10934	2054868
21y	92y	0.43795706292663544	54	35214	7195	2054868
21y	93y	0.46905344860927983	54	35214	6718	2054868
21y	94y	0.34996429481173635	31	35214	5169	2054868
21y	95y	0.5501549508649148	59	35214	6258	2054868
21y	96y	0.5758212306991802	50	35214	5067	2054868
21y	97y	0.44798138984289715	27	35214	3517	2054868
21y	98y	0.32446468210525375	13	35214	2338	2054868
21y	99y+	0.42029200167722247	44	35214	6109	2054868
22y	00y	6.970972868973594e-6	0	35863	4	2054868
22y	01y	1.2563990389777828	382	35863	17421	2054868
22y	02y	0.9306332047830532	197	35863	12129	2054868
22y	03y	0.9010603366017833	241	35863	15325	2054868
22y	04y	1.0127632015963213	238	35863	13465	2054868
22y	05y	1.1322362194047937	345	35863	17459	2054868
22y	06y	0.9939357704183639	241	35863	13893	2054868
22y	07y	0.9142850702051706	242	35863	15166	2054868
22y	08y	0.9052890176229458	243	35863	15380	2054868
22y	09y	0.9927054272987967	384	35863	22164	2054868
22y	10y	1.0270909827406283	412	35863	22984	2054868
22y	11y	1.0328321616429215	401	35863	22246	2054868
22y	12y	1.021379515033125	305	35863	17110	2054868
22y	13y	0.8646004917442588	229	35863	15176	2054868
22y	14y	0.9143252616807378	312	35863	19552	2054868
22y	15y	1.0106990180566462	340	35863	19275	2054868
22y	16y	1.0172672421578144	366	35863	20615	2054868
22y	17y	1.176591856402836	510	35863	24836	2054868
22y	18y	1.274405184929219	555	35863	24953	2054868
22y	19y	1.4733575761322266	686	35863	26678	2054868
22y	20y	1.4413748323016224	940	35863	37367	2054868
22y	21y	1.5685522391673097	964	35863	35214	2054868
22y	22y	1.856507999310618	1162	35863	35863	2054868
22y	23y	1.5483025376197146	1030	35863	38117	2054868
22y	24y	1.5557739776303416	1135	35863	41801	2054868
22y	25y	1.43071742008697	995	35863	39848	2054868
22y	26y	1.382760970608548	979	35863	40567	2054868
22y	27y	1.3804153244067818	922	35863	38270	2054868
22y	28y	1.1101027591995234	771	35863	39795	2054868
22y	29y	1.1996877079437673	760	35863	36298	2054868
22y	30y	1.2420715565874223	780	35863	35982	2054868
22y	31y	1.2456362096247342	804	35863	36983	2054868
22y	32y	1.0093270996035706	617	35863	35026	2054868
22y	33y	1.0366034756815656	623	35863	34436	2054868
22y	34y	1.0017144086573542	576	35863	32947	2054868
22y	35y	1.034215298610456	567	35863	31413	2054868
22y	36y	1.0181015719231847	509	35863	28646	2054868
22y	37y	0.949164763359401	483	35863	29157	2054868
22y	38y	1.0358930808451	541	35863	29924	2054868
22y	39y	0.996179845799271	516	35863	29679	2054868
22y	40y	0.9900725564299845	634	35863	36691	2054868
22y	41y	1.0598026295567047	558	35863	30168	2054868
22y	42y	0.8938083161387258	466	35863	29873	2054868
22y	43y	1.0292502885175054	493	35863	27445	2054868
22y	44y	0.9258194430946456	467	35863	28902	2054868
22y	45y	0.8699372119399538	486	35863	32010	2054868
22y	46y	0.9664350861811557	431	35863	25553	2054868
22y	47y	0.8834253109469704	396	35863	25684	2054868
22y	48y	0.8646577324680632	428	35863	28362	2054868
22y	49y	0.9593489851657221	441	35863	26339	2054868
22y	50y	1.0078777746403378	373	35863	21205	2054868
22y	51y	0.9717797099628681	417	35863	24587	2054868
22y	52y	0.9495338475674155	414	35863	24982	2054868
22y	53y	0.9593836802118254	358	35863	21381	2054868
22y	54y	0.828131057394198	296	35863	20480	2054868
22y	55y	0.9163408888247967	399	35863	24949	2054868
22y	56y	0.9027878374037168	385	35863	24435	2054868
22y	57y	0.8219705743153871	284	35863	19797	2054868
22y	58y	0.902469592265756	347	35863	22031	2054868
22y	59y	0.8991588780666674	304	35863	19372	2054868
22y	60y	0.7547734619372437	232	35863	17612	2054868
22y	61y	0.7109468940801602	278	35863	22405	2054868
22y	62y	0.8169323456637069	247	35863	17324	2054868
22y	63y	0.8038233103705541	270	35863	19246	2054868
22y	64y	0.7098263218103522	265	35863	21391	2054868
22y	65y	0.8390659553427934	240	35863	16389	2054868
22y	66y	0.7572036146791616	191	35863	14453	2054868
22y	67y	0.7940310332025111	218	35863	15731	2054868
22y	68y	0.7360898140872683	182	35863	14167	2054868
22y	69y	0.6172971732575349	128	35863	11881	2054868
22y	70y	0.7003103175540552	159	35863	13009	2054868
22y	71y	0.7558461159990751	165	35863	12508	2054868
22y	72y	0.660551897277562	128	35863	11103	2054868
22y	73y	0.5895797305354714	125	35863	12148	2054868
22y	74y	0.5884968161092028	113	35863	11002	2054868
22y	75y	0.5487866498003913	125	35863	13051	2054868
22y	76y	0.6112153962929064	164	35863	15374	2054868
22y	77y	0.5346133139169148	125	35863	13397	2054868
22y	78y	0.6006640225612425	128	35863	12210	2054868
22y	79y	0.6376042359270276	103	35863	9256	2054868
22y	80y	0.509630139536841	100	35863	11243	2054868
22y	81y	0.4403577864595773	86	35863	11190	2054868
22y	82y	0.5989976220243294	125	35863	11957	2054868
22y	83y	0.5260424865571582	90	35863	9803	2054868
22y	84y	0.5279217728166254	116	35863	12590	2054868
22y	85y	0.5760791300223943	117	35863	11637	2054868
22y	86y	0.45934217574029756	88	35863	10977	2054868
22y	87y	0.5944431683300707	144	35863	13880	2054868
22y	88y	0.4415441814984008	90	35863	11679	2054868
22y	89y	0.5145285299049025	114	35863	12695	2054868
22y	90y	0.4148452817942925	93	35863	12845	2054868
22y	91y	0.5187922025336945	99	35863	10934	2054868
22y	92y	0.31057831326561897	39	35863	7195	2054868
22y	93y	0.5117390602026167	60	35863	6718	2054868
22y	94y	0.36580086401439343	33	35863	5169	2054868
22y	95y	0.5218871616352372	57	35863	6258	2054868
22y	96y	0.5088607187293975	45	35863	5067	2054868
22y	97y	0.5050410103701516	31	35863	3517	2054868
22y	98y	0.24507151025524923	10	35863	2338	2054868
22y	99y+	0.5627538069145815	60	35863	6109	2054868
23y	00y	6.558753312170423e-6	0	38117	4	2054868
23y	01y	1.1759144666704546	380	38117	17421	2054868
23y	02y	0.9867183304137066	222	38117	12129	2054868
23y	03y	1.0905019040499542	310	38117	15325	2054868
23y	04y	0.9768967985207778	244	38117	13465	2054868
23y	05y	1.167179503147798	378	38117	17459	2054868
23y	06y	0.9273999817217888	239	38117	13893	2054868
23y	07y	0.8282283404216709	233	38117	15166	2054868
23y	08y	0.9288696141334464	265	38117	15380	2054868
23y	09y	0.9534614597688817	392	38117	22164	2054868
23y	10y	1.135232892495317	484	38117	22984	2054868
23y	11y	1.0323403051003968	426	38117	22246	2054868
23y	12y	1.0492028013596881	333	38117	17110	2054868
23y	13y	0.877414592757983	247	38117	15176	2054868
23y	14y	0.8630150443524153	313	38117	19552	2054868
23y	15y	0.9844949533668386	352	38117	19275	2054868
23y	16y	0.9466522007367807	362	38117	20615	2054868
23y	17y	1.1243805537952285	518	38117	24836	2054868
23y	18y	1.173119571360782	543	38117	24953	2054868
23y	19y	1.2811536165288318	634	38117	26678	2054868
23y	20y	1.3979793685656865	969	38117	37367	2054868
23y	21y	1.5140706778349478	989	38117	35214	2054868
23y	22y	1.5483025376197146	1030	38117	35863	2054868
23y	23y	1.6886934999123677	1194	38117	38117	2054868
23y	24y	1.6301426851142355	1264	38117	41801	2054868
23y	25y	1.5233408168607674	1126	38117	39848	2054868
23y	26y	1.362122574028998	1025	38117	40567	2054868
23y	27y	1.3678106622315807	971	38117	38270	2054868
23y	28y	1.230049408813474	908	38117	39795	2054868
23y	29y	1.1985497221361698	807	38117	36298	2054868
23y	30y	1.3394220269821606	894	38117	35982	2054868
23y	31y	1.257980402064166	863	38117	36983	2054868
23y	32y	1.1389545491181159	740	38117	35026	2054868
23y	33y	1.026966690215199	656	38117	34436	2054868
23y	34y	1.0750154622106682	657	38117	32947	2054868
23y	35y	1.0451366934596782	609	38117	31413	2054868
23y	36y	1.087749940177191	578	38117	28646	2054868
23y	37y	0.9947287175684788	538	38117	29157	2054868
23y	38y	1.055706479747031	586	38117	29924	2054868
23y	39y	1.0353586331305462	570	38117	29679	2054868
23y	40y	1.084331390777099	738	38117	36691	2054868
23y	41y	0.970327919125086	543	38117	30168	2054868
23y	42y	0.857195708441527	475	38117	29873	2054868
23y	43y	0.9723154375062699	495	38117	27445	2054868
23y	44y	0.9624696026451356	516	38117	28902	2054868
23y	45y	0.8100738623398778	481	38117	32010	2054868
23y	46y	0.9430415880935138	447	38117	25553	2054868
23y	47y	0.9172421277258463	437	38117	25684	2054868
23y	48y	0.8838555992606592	465	38117	28362	2054868
23y	49y	0.9701620376274515	474	38117	26339	2054868
23y	50y	0.9355667084845314	368	38117	21205	2054868
23y	51y	0.9362407742493073	427	38117	24587	2054868
23y	52y	0.9753858436704435	452	38117	24982	2054868
23y	53y	1.0312418086520958	409	38117	21381	2054868
23y	54y	0.8739233614287096	332	38117	20480	2054868
23y	55y	1.0523035499909912	487	38117	24949	2054868
23y	56y	0.9045586494779928	410	38117	24435	2054868
23y	57y	0.8278266779986764	304	38117	19797	2054868
23y	58y	0.8491032082122625	347	38117	22031	2054868
23y	59y	0.921125384723089	331	38117	19372	2054868
23y	60y	0.9458342147604619	309	38117	17612	2054868
23y	61y	0.8277109713238776	344	38117	22405	2054868
23y	62y	0.9646699191621766	310	38117	17324	2054868
23y	63y	0.8683332474054634	310	38117	19246	2054868
23y	64y	0.904749971977741	359	38117	21391	2054868
