x	y	RR	N_pairs	N_x	N_y	N_total	season	geo_cat
50-54y	55-59y	1.01972794346042	1029	14736	12556	183358	Mar-May	FL/Mideast
50-54y	60-64y	0.9636498568477581	900	14736	11621	183358	Mar-May	FL/Mideast
50-54y	65-69y	0.9818342608800649	728	14736	9226	183358	Mar-May	FL/Mideast
50-54y	70-74y	1.0356421160574254	615	14736	7389	183358	Mar-May	FL/Mideast
50-54y	75-79y	0.9483012005772874	363	14736	4763	183358	Mar-May	FL/Mideast
50-54y	80-84y	1.0193542433491605	242	14736	2954	183358	Mar-May	FL/Mideast
50-54y	85+y	1.0437461496386033	178	14736	2122	183358	Mar-May	FL/Mideast
55-59y	00-04y	0.9594821597591603	191	12556	2907	183358	Mar-May	FL/Mideast
55-59y	05-09y	1.0377157871356304	345	12556	4855	183358	Mar-May	FL/Mideast
55-59y	10-14y	1.0850688118792093	456	12556	6137	183358	Mar-May	FL/Mideast
55-59y	15-19y	1.0477148943450796	663	12556	9241	183358	Mar-May	FL/Mideast
55-59y	20-24y	1.013187414195479	1065	12556	15350	183358	Mar-May	FL/Mideast
55-59y	25-29y	0.9712224901232288	1253	12556	18840	183358	Mar-May	FL/Mideast
55-59y	30-34y	0.9585823020956729	1217	12556	18540	183358	Mar-May	FL/Mideast
55-59y	35-39y	0.9554407020300537	992	12556	15162	183358	Mar-May	FL/Mideast
55-59y	40-44y	0.9989763331740004	935	12556	13668	183358	Mar-May	FL/Mideast
55-59y	45-49y	0.9602898389228745	874	12556	13291	183358	Mar-May	FL/Mideast
55-59y	50-54y	1.01972794346042	1029	12556	14736	183358	Mar-May	FL/Mideast
55-59y	55-59y	1.0490683610632394	902	12556	12556	183358	Mar-May	FL/Mideast
55-59y	60-64y	1.021634624939817	813	12556	11621	183358	Mar-May	FL/Mideast
55-59y	65-69y	1.0114303182958642	639	12556	9226	183358	Mar-May	FL/Mideast
55-59y	70-74y	1.0316524102215605	522	12556	7389	183358	Mar-May	FL/Mideast
55-59y	75-79y	0.968846700938937	316	12556	4763	183358	Mar-May	FL/Mideast
55-59y	80-84y	0.9392726543109887	190	12556	2954	183358	Mar-May	FL/Mideast
55-59y	85+y	1.0597999942350635	154	12556	2122	183358	Mar-May	FL/Mideast
60-64y	00-04y	1.090956412698066	201	11621	2907	183358	Mar-May	FL/Mideast
60-64y	05-09y	1.1472071361985312	353	11621	4855	183358	Mar-May	FL/Mideast
60-64y	10-14y	0.9152721406102972	356	11621	6137	183358	Mar-May	FL/Mideast
60-64y	15-19y	0.9800523813926557	574	11621	9241	183358	Mar-May	FL/Mideast
60-64y	20-24y	0.9251038625738477	900	11621	15350	183358	Mar-May	FL/Mideast
60-64y	25-29y	1.0569022448378924	1262	11621	18840	183358	Mar-May	FL/Mideast
60-64y	30-34y	1.0059215466327884	1182	11621	18540	183358	Mar-May	FL/Mideast
60-64y	35-39y	1.0364759050466532	996	11621	15162	183358	Mar-May	FL/Mideast
60-64y	40-44y	1.0493377035815874	909	11621	13668	183358	Mar-May	FL/Mideast
60-64y	45-49y	0.9461435397719918	797	11621	13291	183358	Mar-May	FL/Mideast
60-64y	50-54y	0.9636498568477581	900	11621	14736	183358	Mar-May	FL/Mideast
60-64y	55-59y	1.021634624939817	813	11621	12556	183358	Mar-May	FL/Mideast
60-64y	60-64y	0.9694179922772587	714	11621	11621	183358	Mar-May	FL/Mideast
60-64y	65-69y	0.9286300768921643	543	11621	9226	183358	Mar-May	FL/Mideast
60-64y	70-74y	0.9908061214589643	464	11621	7389	183358	Mar-May	FL/Mideast
60-64y	75-79y	1.036860012000183	313	11621	4763	183358	Mar-May	FL/Mideast
60-64y	80-84y	0.9614315934132037	180	11621	2954	183358	Mar-May	FL/Mideast
60-64y	85+y	1.2194242993910485	164	11621	2122	183358	Mar-May	FL/Mideast
65-69y	00-04y	1.1280421813855057	165	9226	2907	183358	Mar-May	FL/Mideast
65-69y	05-09y	1.0602223421338923	259	9226	4855	183358	Mar-May	FL/Mideast
65-69y	10-14y	0.9715195676040899	300	9226	6137	183358	Mar-May	FL/Mideast
65-69y	15-19y	0.8817618506278383	410	9226	9241	183358	Mar-May	FL/Mideast
65-69y	20-24y	0.8817087455011365	681	9226	15350	183358	Mar-May	FL/Mideast
65-69y	25-29y	0.9810439538312062	930	9226	18840	183358	Mar-May	FL/Mideast
65-69y	30-34y	1.0205014684591713	952	9226	18540	183358	Mar-May	FL/Mideast
65-69y	35-39y	1.0263410174094059	783	9226	15162	183358	Mar-May	FL/Mideast
65-69y	40-44y	1.009115592197516	694	9226	13668	183358	Mar-May	FL/Mideast
65-69y	45-49y	1.024281502506639	685	9226	13291	183358	Mar-May	FL/Mideast
65-69y	50-54y	0.9818342608800649	728	9226	14736	183358	Mar-May	FL/Mideast
65-69y	55-59y	1.0114303182958642	639	9226	12556	183358	Mar-May	FL/Mideast
65-69y	60-64y	0.9286300768921643	543	9226	11621	183358	Mar-May	FL/Mideast
65-69y	65-69y	1.171849574588897	544	9226	9226	183358	Mar-May	FL/Mideast
65-69y	70-74y	1.059734258513829	394	9226	7389	183358	Mar-May	FL/Mideast
65-69y	75-79y	0.9221426643950799	221	9226	4763	183358	Mar-May	FL/Mideast
65-69y	80-84y	1.1235500082851428	167	9226	2954	183358	Mar-May	FL/Mideast
65-69y	85+y	1.2269089854451818	131	9226	2122	183358	Mar-May	FL/Mideast
70-74y	00-04y	0.990209695862019	116	7389	2907	183358	Mar-May	FL/Mideast
70-74y	05-09y	1.0938020847924497	214	7389	4855	183358	Mar-May	FL/Mideast
70-74y	10-14y	0.9421368798547657	233	7389	6137	183358	Mar-May	FL/Mideast
70-74y	15-19y	0.9640280743248097	359	7389	9241	183358	Mar-May	FL/Mideast
70-74y	20-24y	0.866504077943135	536	7389	15350	183358	Mar-May	FL/Mideast
70-74y	25-29y	0.9852238106280093	748	7389	18840	183358	Mar-May	FL/Mideast
70-74y	30-34y	0.9851044578787997	736	7389	18540	183358	Mar-May	FL/Mideast
70-74y	35-39y	0.9885409097959835	604	7389	15162	183358	Mar-May	FL/Mideast
70-74y	40-44y	0.9531659824796314	525	7389	13668	183358	Mar-May	FL/Mideast
70-74y	45-49y	1.0100754324537857	541	7389	13291	183358	Mar-May	FL/Mideast
70-74y	50-54y	1.0356421160574254	615	7389	14736	183358	Mar-May	FL/Mideast
70-74y	55-59y	1.0316524102215605	522	7389	12556	183358	Mar-May	FL/Mideast
70-74y	60-64y	0.9908061214589643	464	7389	11621	183358	Mar-May	FL/Mideast
70-74y	65-69y	1.059734258513829	394	7389	9226	183358	Mar-May	FL/Mideast
70-74y	70-74y	1.2022964460106018	358	7389	7389	183358	Mar-May	FL/Mideast
70-74y	75-79y	1.1774488903686946	226	7389	4763	183358	Mar-May	FL/Mideast
70-74y	80-84y	0.8904501128092749	106	7389	2954	183358	Mar-May	FL/Mideast
70-74y	85+y	1.075862252381428	92	7389	2122	183358	Mar-May	FL/Mideast
75-79y	00-04y	0.887256292249893	67	4763	2907	183358	Mar-May	FL/Mideast
75-79y	05-09y	1.0783729196455774	136	4763	4855	183358	Mar-May	FL/Mideast
75-79y	10-14y	0.9597422297939097	153	4763	6137	183358	Mar-May	FL/Mideast
75-79y	15-19y	0.924811659728824	222	4763	9241	183358	Mar-May	FL/Mideast
75-79y	20-24y	0.9805904635419196	391	4763	15350	183358	Mar-May	FL/Mideast
75-79y	25-29y	1.0196213803946113	499	4763	18840	183358	Mar-May	FL/Mideast
75-79y	30-34y	1.0402728941922645	501	4763	18540	183358	Mar-May	FL/Mideast
75-79y	35-39y	1.0409902259876351	410	4763	15162	183358	Mar-May	FL/Mideast
75-79y	40-44y	1.0815473613149749	384	4763	13668	183358	Mar-May	FL/Mideast
75-79y	45-49y	0.8196870381538226	283	4763	13291	183358	Mar-May	FL/Mideast
75-79y	50-54y	0.9483012005772874	363	4763	14736	183358	Mar-May	FL/Mideast
75-79y	55-59y	0.968846700938937	316	4763	12556	183358	Mar-May	FL/Mideast
75-79y	60-64y	1.036860012000183	313	4763	11621	183358	Mar-May	FL/Mideast
75-79y	65-69y	0.9221426643950799	221	4763	9226	183358	Mar-May	FL/Mideast
75-79y	70-74y	1.1774488903686946	226	4763	7389	183358	Mar-May	FL/Mideast
75-79y	75-79y	1.0022138599073294	124	4763	4763	183358	Mar-May	FL/Mideast
75-79y	80-84y	1.2901612960772577	99	4763	2954	183358	Mar-May	FL/Mideast
75-79y	85+y	0.9977842278179883	55	4763	2122	183358	Mar-May	FL/Mideast
80-84y	00-04y	1.1530234609849594	54	2954	2907	183358	Mar-May	FL/Mideast
80-84y	05-09y	1.0227986698899083	80	2954	4855	183358	Mar-May	FL/Mideast
80-84y	10-14y	0.9608528422725118	95	2954	6137	183358	Mar-May	FL/Mideast
80-84y	15-19y	0.9873877908766215	147	2954	9241	183358	Mar-May	FL/Mideast
80-84y	20-24y	0.8410936200900231	208	2954	15350	183358	Mar-May	FL/Mideast
80-84y	25-29y	0.9422681577536379	286	2954	18840	183358	Mar-May	FL/Mideast
80-84y	30-34y	0.9809509019638776	293	2954	18540	183358	Mar-May	FL/Mideast
80-84y	35-39y	1.0275586294960934	251	2954	15162	183358	Mar-May	FL/Mideast
80-84y	40-44y	1.0399678050466137	229	2954	13668	183358	Mar-May	FL/Mideast
80-84y	45-49y	0.9900738415899051	212	2954	13291	183358	Mar-May	FL/Mideast
80-84y	50-54y	1.0193542433491605	242	2954	14736	183358	Mar-May	FL/Mideast
80-84y	55-59y	0.9392726543109887	190	2954	12556	183358	Mar-May	FL/Mideast
80-84y	60-64y	0.9614315934132037	180	2954	11621	183358	Mar-May	FL/Mideast
80-84y	65-69y	1.1235500082851428	167	2954	9226	183358	Mar-May	FL/Mideast
80-84y	70-74y	0.8904501128092749	106	2954	7389	183358	Mar-May	FL/Mideast
80-84y	75-79y	1.2901612960772577	99	2954	4763	183358	Mar-May	FL/Mideast
80-84y	80-84y	1.1346781317140409	54	2954	2954	183358	Mar-May	FL/Mideast
80-84y	85+y	1.78432461423894	61	2954	2122	183358	Mar-May	FL/Mideast
85+y	00-04y	1.0106212797799974	34	2122	2907	183358	Mar-May	FL/Mideast
85+y	05-09y	0.8542923868530455	48	2122	4855	183358	Mar-May	FL/Mideast
85+y	10-14y	1.084149356270897	77	2122	6137	183358	Mar-May	FL/Mideast
85+y	15-19y	0.7573917348422966	81	2122	9241	183358	Mar-May	FL/Mideast
85+y	20-24y	0.8837832602148424	157	2122	15350	183358	Mar-May	FL/Mideast
85+y	25-29y	0.9952526209100496	217	2122	18840	183358	Mar-May	FL/Mideast
85+y	30-34y	0.7410404129136686	159	2122	18540	183358	Mar-May	FL/Mideast
85+y	35-39y	1.1113033277673074	195	2122	15162	183358	Mar-May	FL/Mideast
85+y	40-44y	0.8408163967543775	133	2122	13668	183358	Mar-May	FL/Mideast
85+y	45-49y	1.0141949393376752	156	2122	13291	183358	Mar-May	FL/Mideast
85+y	50-54y	1.0437461496386033	178	2122	14736	183358	Mar-May	FL/Mideast
85+y	55-59y	1.0597999942350635	154	2122	12556	183358	Mar-May	FL/Mideast
85+y	60-64y	1.2194242993910485	164	2122	11621	183358	Mar-May	FL/Mideast
85+y	65-69y	1.2269089854451818	131	2122	9226	183358	Mar-May	FL/Mideast
85+y	70-74y	1.075862252381428	92	2122	7389	183358	Mar-May	FL/Mideast
85+y	75-79y	0.9977842278179883	55	2122	4763	183358	Mar-May	FL/Mideast
85+y	80-84y	1.78432461423894	61	2122	2954	183358	Mar-May	FL/Mideast
85+y	85+y	1.2216039764737443	30	2122	2122	183358	Mar-May	FL/Mideast
00-04y	00-04y	2.6215199042579993	26	1260	1260	160074	Mar-May	FL/FL
00-04y	05-09y	1.4915702455901536	46	1260	3918	160074	Mar-May	FL/FL
00-04y	10-14y	1.1252067050641643	64	1260	7226	160074	Mar-May	FL/FL
00-04y	15-19y	1.0264115411802244	84	1260	10397	160074	Mar-May	FL/FL
00-04y	20-24y	0.6743343756919803	78	1260	14695	160074	Mar-May	FL/FL
00-04y	25-29y	1.0366279974468997	139	1260	17035	160074	Mar-May	FL/FL
00-04y	30-34y	0.902223796321685	111	1260	15630	160074	Mar-May	FL/FL
00-04y	35-39y	1.1039821063105377	117	1260	13464	160074	Mar-May	FL/FL
00-04y	40-44y	0.9458283989449837	94	1260	12626	160074	Mar-May	FL/FL
00-04y	45-49y	0.92814136600942	99	1260	13551	160074	Mar-May	FL/FL
00-04y	50-54y	0.9999914188781934	91	1260	11561	160074	Mar-May	FL/FL
00-04y	55-59y	0.9870847346143691	78	1260	10039	160074	Mar-May	FL/FL
00-04y	60-64y	1.1146439099280128	84	1260	9574	160074	Mar-May	FL/FL
00-04y	65-69y	1.0639446463035174	54	1260	6448	160074	Mar-May	FL/FL
00-04y	70-74y	0.7408493164676555	29	1260	4973	160074	Mar-May	FL/FL
00-04y	75-79y	0.989173762765769	30	1260	3853	160074	Mar-May	FL/FL
00-04y	80-84y	0.9882334581772784	18	1260	2314	160074	Mar-May	FL/FL
00-04y	85+y	1.5144186902133923	18	1260	1510	160074	Mar-May	FL/FL
05-09y	00-04y	1.4915702455901536	46	3918	1260	160074	Mar-May	FL/FL
05-09y	05-09y	2.2315453655475794	214	3918	3918	160074	Mar-May	FL/FL
05-09y	10-14y	1.2382334607304715	219	3918	7226	160074	Mar-May	FL/FL
05-09y	15-19y	0.8723711776716524	222	3918	10397	160074	Mar-May	FL/FL
05-09y	20-24y	0.8062779494089536	290	3918	14695	160074	Mar-May	FL/FL
05-09y	25-29y	0.9833272877672953	410	3918	17035	160074	Mar-May	FL/FL
05-09y	30-34y	1.0351244824729082	396	3918	15630	160074	Mar-May	FL/FL
05-09y	35-39y	1.0833043486239144	357	3918	13464	160074	Mar-May	FL/FL
05-09y	40-44y	1.2166857817962675	376	3918	12626	160074	Mar-May	FL/FL
05-09y	45-49y	0.9467050138495191	314	3918	13551	160074	Mar-May	FL/FL
05-09y	50-54y	1.0107110345598302	286	3918	11561	160074	Mar-May	FL/FL
05-09y	55-59y	0.8261558126471641	203	3918	10039	160074	Mar-May	FL/FL
05-09y	60-64y	0.8833509921854248	207	3918	9574	160074	Mar-May	FL/FL
05-09y	65-69y	0.7730208178958982	122	3918	6448	160074	Mar-May	FL/FL
05-09y	70-74y	1.018731214920961	124	3918	4973	160074	Mar-May	FL/FL
05-09y	75-79y	0.774070031810962	73	3918	3853	160074	Mar-May	FL/FL
05-09y	80-84y	0.45905684068786085	26	3918	2314	160074	Mar-May	FL/FL
05-09y	85+y	0.892880710187993	33	3918	1510	160074	Mar-May	FL/FL
10-14y	00-04y	1.1252067050641643	64	7226	1260	160074	Mar-May	FL/FL
10-14y	05-09y	1.2382334607304715	219	7226	3918	160074	Mar-May	FL/FL
10-14y	10-14y	1.7658238206911736	576	7226	7226	160074	Mar-May	FL/FL
10-14y	15-19y	1.2400459707007927	582	7226	10397	160074	Mar-May	FL/FL
10-14y	20-24y	0.9331337622722077	619	7226	14695	160074	Mar-May	FL/FL
10-14y	25-29y	0.8998845606207437	692	7226	17035	160074	Mar-May	FL/FL
10-14y	30-34y	0.9014071157345896	636	7226	15630	160074	Mar-May	FL/FL
10-14y	35-39y	1.0036414210485376	610	7226	13464	160074	Mar-May	FL/FL
10-14y	40-44y	1.0281457291898164	586	7226	12626	160074	Mar-May	FL/FL
10-14y	45-49y	1.1410559013531172	698	7226	13551	160074	Mar-May	FL/FL
10-14y	50-54y	0.9906448527411837	517	7226	11561	160074	Mar-May	FL/FL
10-14y	55-59y	0.876037908288315	397	7226	10039	160074	Mar-May	FL/FL
10-14y	60-64y	0.9023894952372103	390	7226	9574	160074	Mar-May	FL/FL
10-14y	65-69y	0.8314060655312118	242	7226	6448	160074	Mar-May	FL/FL
10-14y	70-74y	0.6280923630282741	141	7226	4973	160074	Mar-May	FL/FL
10-14y	75-79y	0.6899301115036547	120	7226	3853	160074	Mar-May	FL/FL
10-14y	80-84y	0.8328729731132727	87	7226	2314	160074	Mar-May	FL/FL
10-14y	85+y	0.7335267420994459	50	7226	1510	160074	Mar-May	FL/FL
15-19y	00-04y	1.0264115411802244	84	10397	1260	160074	Mar-May	FL/FL
15-19y	05-09y	0.8723711776716524	222	10397	3918	160074	Mar-May	FL/FL
15-19y	10-14y	1.2400459707007927	582	10397	7226	160074	Mar-May	FL/FL
15-19y	15-19y	1.4008635935694007	946	10397	10397	160074	Mar-May	FL/FL
15-19y	20-24y	1.0875281799134418	1038	10397	14695	160074	Mar-May	FL/FL
15-19y	25-29y	0.9146419801900929	1012	10397	17035	160074	Mar-May	FL/FL
15-19y	30-34y	0.9604138048335834	975	10397	15630	160074	Mar-May	FL/FL
15-19y	35-39y	0.9902766655174023	866	10397	13464	160074	Mar-May	FL/FL
15-19y	40-44y	1.0023486027030089	822	10397	12626	160074	Mar-May	FL/FL
15-19y	45-49y	0.9657402607160619	850	10397	13551	160074	Mar-May	FL/FL
15-19y	50-54y	1.0161127334434572	763	10397	11561	160074	Mar-May	FL/FL
15-19y	55-59y	0.9493207039817961	619	10397	10039	160074	Mar-May	FL/FL
15-19y	60-64y	0.9343196169115566	581	10397	9574	160074	Mar-May	FL/FL
15-19y	65-69y	0.8476490611793677	355	10397	6448	160074	Mar-May	FL/FL
15-19y	70-74y	0.8544829198959366	276	10397	4973	160074	Mar-May	FL/FL
15-19y	75-79y	0.8311455661821832	208	10397	3853	160074	Mar-May	FL/FL
15-19y	80-84y	0.7984186399756794	120	10397	2314	160074	Mar-May	FL/FL
15-19y	85+y	0.7952990132787923	78	10397	1510	160074	Mar-May	FL/FL
20-24y	00-04y	0.6743343756919803	78	14695	1260	160074	Mar-May	FL/FL
20-24y	05-09y	0.8062779494089536	290	14695	3918	160074	Mar-May	FL/FL
20-24y	10-14y	0.9331337622722077	619	14695	7226	160074	Mar-May	FL/FL
20-24y	15-19y	1.0875281799134418	1038	14695	10397	160074	Mar-May	FL/FL
20-24y	20-24y	1.4380809984485492	1940	14695	14695	160074	Mar-May	FL/FL
20-24y	25-29y	1.1279962385549516	1764	14695	17035	160074	Mar-May	FL/FL
20-24y	30-34y	1.0711889851593186	1537	14695	15630	160074	Mar-May	FL/FL
20-24y	35-39y	0.9627733664325743	1190	14695	13464	160074	Mar-May	FL/FL
20-24y	40-44y	0.9783595282653944	1134	14695	12626	160074	Mar-May	FL/FL
20-24y	45-49y	1.0104507290379754	1257	14695	13551	160074	Mar-May	FL/FL
20-24y	50-54y	0.9054806966635459	961	14695	11561	160074	Mar-May	FL/FL
20-24y	55-59y	0.9190606379929436	847	14695	10039	160074	Mar-May	FL/FL
20-24y	60-64y	0.8487828873040167	746	14695	9574	160074	Mar-May	FL/FL
20-24y	65-69y	0.8429983591083208	499	14695	6448	160074	Mar-May	FL/FL
20-24y	70-74y	0.7381806498200182	337	14695	4973	160074	Mar-May	FL/FL
20-24y	75-79y	0.6050147797145647	214	14695	3853	160074	Mar-May	FL/FL
20-24y	80-84y	0.800270466350804	170	14695	2314	160074	Mar-May	FL/FL
20-24y	85+y	0.5338337363026123	74	14695	1510	160074	Mar-May	FL/FL
25-29y	00-04y	1.0366279974468997	139	17035	1260	160074	Mar-May	FL/FL
25-29y	05-09y	0.9833272877672953	410	17035	3918	160074	Mar-May	FL/FL
25-29y	10-14y	0.8998845606207437	692	17035	7226	160074	Mar-May	FL/FL
25-29y	15-19y	0.9146419801900929	1012	17035	10397	160074	Mar-May	FL/FL
25-29y	20-24y	1.1279962385549516	1764	17035	14695	160074	Mar-May	FL/FL
25-29y	25-29y	1.2731287550131813	2308	17035	17035	160074	Mar-May	FL/FL
25-29y	30-34y	1.1068110121403358	1841	17035	15630	160074	Mar-May	FL/FL
25-29y	35-39y	1.0496690562804445	1504	17035	13464	160074	Mar-May	FL/FL
25-29y	40-44y	0.9950485789476302	1337	17035	12626	160074	Mar-May	FL/FL
25-29y	45-49y	1.017272794162448	1467	17035	13551	160074	Mar-May	FL/FL
25-29y	50-54y	0.9078966923373009	1117	17035	11561	160074	Mar-May	FL/FL
25-29y	55-59y	0.9004576252994887	962	17035	10039	160074	Mar-May	FL/FL
25-29y	60-64y	0.857820996585447	874	17035	9574	160074	Mar-May	FL/FL
25-29y	65-69y	0.8802186656285665	604	17035	6448	160074	Mar-May	FL/FL
25-29y	70-74y	0.735038028364616	389	17035	4973	160074	Mar-May	FL/FL
25-29y	75-79y	0.7365234900954669	302	17035	3853	160074	Mar-May	FL/FL
25-29y	80-84y	0.7878019452045829	194	17035	2314	160074	Mar-May	FL/FL
25-29y	85+y	0.7405402978285843	119	17035	1510	160074	Mar-May	FL/FL
30-34y	00-04y	0.902223796321685	111	15630	1260	160074	Mar-May	FL/FL
30-34y	05-09y	1.0351244824729082	396	15630	3918	160074	Mar-May	FL/FL
30-34y	10-14y	0.9014071157345896	636	15630	7226	160074	Mar-May	FL/FL
30-34y	15-19y	0.9604138048335834	975	15630	10397	160074	Mar-May	FL/FL
30-34y	20-24y	1.0711889851593186	1537	15630	14695	160074	Mar-May	FL/FL
30-34y	25-29y	1.1068110121403358	1841	15630	17035	160074	Mar-May	FL/FL
30-34y	30-34y	1.2829671313880773	1958	15630	15630	160074	Mar-May	FL/FL
30-34y	35-39y	1.0961038397599874	1441	15630	13464	160074	Mar-May	FL/FL
30-34y	40-44y	1.0090586668847625	1244	15630	12626	160074	Mar-May	FL/FL
30-34y	45-49y	0.9741893861029631	1289	15630	13551	160074	Mar-May	FL/FL
30-34y	50-54y	0.9965955487272358	1125	15630	11561	160074	Mar-May	FL/FL
30-34y	55-59y	0.9977235486656423	978	15630	10039	160074	Mar-May	FL/FL
30-34y	60-64y	0.8365177348387434	782	15630	9574	160074	Mar-May	FL/FL
30-34y	65-69y	0.7862162123008974	495	15630	6448	160074	Mar-May	FL/FL
30-34y	70-74y	0.7228538265301856	351	15630	4973	160074	Mar-May	FL/FL
30-34y	75-79y	0.6140090919672899	231	15630	3853	160074	Mar-May	FL/FL
30-34y	80-84y	0.681583711708364	154	15630	2314	160074	Mar-May	FL/FL
30-34y	85+y	0.5832884205531051	86	15630	1510	160074	Mar-May	FL/FL
35-39y	00-04y	1.1039821063105377	117	13464	1260	160074	Mar-May	FL/FL
35-39y	05-09y	1.0833043486239144	357	13464	3918	160074	Mar-May	FL/FL
35-39y	10-14y	1.0036414210485376	610	13464	7226	160074	Mar-May	FL/FL
35-39y	15-19y	0.9902766655174023	866	13464	10397	160074	Mar-May	FL/FL
35-39y	20-24y	0.9627733664325743	1190	13464	14695	160074	Mar-May	FL/FL
35-39y	25-29y	1.0496690562804445	1504	13464	17035	160074	Mar-May	FL/FL
35-39y	30-34y	1.0961038397599874	1441	13464	15630	160074	Mar-May	FL/FL
35-39y	35-39y	1.1426332822916523	1294	13464	13464	160074	Mar-May	FL/FL
35-39y	40-44y	1.0649850634540257	1131	13464	12626	160074	Mar-May	FL/FL
35-39y	45-49y	0.9993073360368806	1139	13464	13551	160074	Mar-May	FL/FL
35-39y	50-54y	0.9810692661103779	954	13464	11561	160074	Mar-May	FL/FL
35-39y	55-59y	0.9817722986709527	829	13464	10039	160074	Mar-May	FL/FL
35-39y	60-64y	0.9102427943153131	733	13464	9574	160074	Mar-May	FL/FL
35-39y	65-69y	0.8758208522054585	475	13464	6448	160074	Mar-May	FL/FL
35-39y	70-74y	0.8271882216255361	346	13464	4973	160074	Mar-May	FL/FL
35-39y	75-79y	0.7035298751703845	228	13464	3853	160074	Mar-May	FL/FL
35-39y	80-84y	0.7655430647416768	149	13464	2314	160074	Mar-May	FL/FL
35-39y	85+y	0.795227056305163	101	13464	1510	160074	Mar-May	FL/FL
40-44y	00-04y	0.9458283989449837	94	12626	1260	160074	Mar-May	FL/FL
40-44y	05-09y	1.2166857817962675	376	12626	3918	160074	Mar-May	FL/FL
40-44y	10-14y	1.0281457291898164	586	12626	7226	160074	Mar-May	FL/FL
40-44y	15-19y	1.0023486027030089	822	12626	10397	160074	Mar-May	FL/FL
40-44y	20-24y	0.9783595282653944	1134	12626	14695	160074	Mar-May	FL/FL
40-44y	25-29y	0.9950485789476302	1337	12626	17035	160074	Mar-May	FL/FL
40-44y	30-34y	1.0090586668847625	1244	12626	15630	160074	Mar-May	FL/FL
40-44y	35-39y	1.0649850634540257	1131	12626	13464	160074	Mar-May	FL/FL
40-44y	40-44y	1.064376053737584	1060	12626	12626	160074	Mar-May	FL/FL
40-44y	45-49y	0.997334573206455	1066	12626	13551	160074	Mar-May	FL/FL
40-44y	50-54y	0.9935456172236242	906	12626	11561	160074	Mar-May	FL/FL
40-44y	55-59y	0.9294849800651528	736	12626	10039	160074	Mar-May	FL/FL
40-44y	60-64y	0.9958167648792463	752	12626	9574	160074	Mar-May	FL/FL
40-44y	65-69y	0.9831052003251395	500	12626	6448	160074	Mar-May	FL/FL
40-44y	70-74y	0.9203303892022784	361	12626	4973	160074	Mar-May	FL/FL
40-44y	75-79y	0.812742494662368	247	12626	3853	160074	Mar-May	FL/FL
40-44y	80-84y	0.9040149621974712	165	12626	2314	160074	Mar-May	FL/FL
40-44y	85+y	0.9151759273149173	109	12626	1510	160074	Mar-May	FL/FL
45-49y	00-04y	0.92814136600942	99	13551	1260	160074	Mar-May	FL/FL
45-49y	05-09y	0.9467050138495191	314	13551	3918	160074	Mar-May	FL/FL
45-49y	10-14y	1.1410559013531172	698	13551	7226	160074	Mar-May	FL/FL
45-49y	15-19y	0.9657402607160619	850	13551	10397	160074	Mar-May	FL/FL
45-49y	20-24y	1.0104507290379754	1257	13551	14695	160074	Mar-May	FL/FL
45-49y	25-29y	1.017272794162448	1467	13551	17035	160074	Mar-May	FL/FL
45-49y	30-34y	0.9741893861029631	1289	13551	15630	160074	Mar-May	FL/FL
45-49y	35-39y	0.9993073360368806	1139	13551	13464	160074	Mar-May	FL/FL
45-49y	40-44y	0.997334573206455	1066	13551	12626	160074	Mar-May	FL/FL
45-49y	45-49y	1.2186676428055845	1398	13551	13551	160074	Mar-May	FL/FL
45-49y	50-54y	1.0330116258191757	1011	13551	11561	160074	Mar-May	FL/FL
45-49y	55-59y	0.9719390885031074	826	13551	10039	160074	Mar-May	FL/FL
45-49y	60-64y	0.9364784942220999	759	13551	9574	160074	Mar-May	FL/FL
45-49y	65-69y	0.9929416199586417	542	13551	6448	160074	Mar-May	FL/FL
45-49y	70-74y	0.7909977252560476	333	13551	4973	160074	Mar-May	FL/FL
45-49y	75-79y	0.7909884820929012	258	13551	3853	160074	Mar-May	FL/FL
45-49y	80-84y	0.7810476788382975	153	13551	2314	160074	Mar-May	FL/FL
45-49y	85+y	0.7197146810112985	92	13551	1510	160074	Mar-May	FL/FL
50-54y	00-04y	0.9999914188781934	91	11561	1260	160074	Mar-May	FL/FL
50-54y	05-09y	1.0107110345598302	286	11561	3918	160074	Mar-May	FL/FL
50-54y	10-14y	0.9906448527411837	517	11561	7226	160074	Mar-May	FL/FL
50-54y	15-19y	1.0161127334434572	763	11561	10397	160074	Mar-May	FL/FL
50-54y	20-24y	0.9054806966635459	961	11561	14695	160074	Mar-May	FL/FL
50-54y	25-29y	0.9078966923373009	1117	11561	17035	160074	Mar-May	FL/FL
50-54y	30-34y	0.9965955487272358	1125	11561	15630	160074	Mar-May	FL/FL
50-54y	35-39y	0.9810692661103779	954	11561	13464	160074	Mar-May	FL/FL
50-54y	40-44y	0.9935456172236242	906	11561	12626	160074	Mar-May	FL/FL
50-54y	45-49y	1.0330116258191757	1011	11561	13551	160074	Mar-May	FL/FL
50-54y	50-54y	1.20483611894085	1006	11561	11561	160074	Mar-May	FL/FL
50-54y	55-59y	1.0799327394375497	783	11561	10039	160074	Mar-May	FL/FL
50-54y	60-64y	1.0022249534160061	693	11561	9574	160074	Mar-May	FL/FL
