x	y	RR	N_pairs	N_x	N_y	N_total	nRR_fixed	season_date	season	geo_cat
60-69y	60-69y	1.4196519128565053	36	157	157	972	1.3011539626835402	2023-07-15	Jun-Aug	FL/FL
60-69y	70-79y	0.8844741010346105	27	157	189	972	0.8106472939106087	2023-07-15	Jun-Aug	FL/FL
60-69y	80-89y	0.8919896361869805	17	157	118	972	0.8175355094348757	2023-07-15	Jun-Aug	FL/FL
60-69y	90+y	0.5634047481181239	1	157	11	972	0.5163775105501627	2023-07-15	Jun-Aug	FL/FL
70-79y	00-09y	0.21450617283950618	1	189	24	972	0.19660140227516118	2023-07-15	Jun-Aug	FL/FL
70-79y	10-19y	0.8572230238896905	11	189	66	972	0.7856708565928424	2023-07-15	Jun-Aug	FL/FL
70-79y	20-29y	0.9474380395433027	14	189	76	972	0.8683556499905886	2023-07-15	Jun-Aug	FL/FL
70-79y	30-39y	0.9184051398337113	25	189	140	972	0.8417461183418632	2023-07-15	Jun-Aug	FL/FL
70-79y	40-49y	1.0102985638699924	11	189	56	972	0.9259692238415643	2023-07-15	Jun-Aug	FL/FL
70-79y	50-59y	0.723848716441309	19	189	135	972	0.6634292654781229	2023-07-15	Jun-Aug	FL/FL
70-79y	60-69y	0.8844741010346105	27	189	157	972	0.8106472939106087	2023-07-15	Jun-Aug	FL/FL
70-79y	70-79y	1.6871028246689623	62	189	189	972	1.5462808213005221	2023-07-15	Jun-Aug	FL/FL
70-79y	80-89y	0.7845484709891489	18	189	118	972	0.7190624284024933	2023-07-15	Jun-Aug	FL/FL
70-79y	90+y	0.468013468013468	1	189	11	972	0.42894851405489703	2023-07-15	Jun-Aug	FL/FL
80-89y	00-09y	1.0300141242937852	3	118	24	972	0.9440391319222909	2023-07-15	Jun-Aug	FL/FL
80-89y	10-19y	0.8737801746276322	7	118	66	972	0.800845986565424	2023-07-15	Jun-Aug	FL/FL
80-89y	20-29y	0.7588090990187333	7	118	76	972	0.6954715146489209	2023-07-15	Jun-Aug	FL/FL
80-89y	30-39y	1.0003026634382566	17	118	140	972	0.9168076784376821	2023-07-15	Jun-Aug	FL/FL
80-89y	40-49y	0.7356234866828087	5	118	56	972	0.6742211989236873	2023-07-15	Jun-Aug	FL/FL
80-89y	50-59y	1.1593848085373508	19	118	135	972	1.0626112811471629	2023-07-15	Jun-Aug	FL/FL
80-89y	60-69y	0.8919896361869805	17	118	157	972	0.8175355094348757	2023-07-15	Jun-Aug	FL/FL
80-89y	70-79y	0.7845484709891489	18	118	189	972	0.7190624284024933	2023-07-15	Jun-Aug	FL/FL
80-89y	80-89y	1.3962223498994542	20	118	118	972	1.2796800588276505	2023-07-15	Jun-Aug	FL/FL
80-89y	90+y	3.7449922958397535	5	118	11	972	3.432398830884226	2023-07-15	Jun-Aug	FL/FL
90+y	00-09y	0.003787878787878788	0	11	24	972	NA	2023-07-15	Jun-Aug	FL/FL
90+y	10-19y	1.340220385674931	1	11	66	972	1.228352562975387	2023-07-15	Jun-Aug	FL/FL
90+y	20-29y	0.0011961722488038277	0	11	76	972	NA	2023-07-15	Jun-Aug	FL/FL
90+y	30-39y	0.6318181818181818	1	11	140	972	0.5790804939741111	2023-07-15	Jun-Aug	FL/FL
90+y	40-49y	0.0016233766233766235	0	11	56	972	NA	2023-07-15	Jun-Aug	FL/FL
90+y	50-59y	6.734006734006734e-4	0	11	135	972	NA	2023-07-15	Jun-Aug	FL/FL
90+y	60-69y	0.5634047481181239	1	11	157	972	0.5163775105501627	2023-07-15	Jun-Aug	FL/FL
90+y	70-79y	0.468013468013468	1	11	189	972	0.42894851405489703	2023-07-15	Jun-Aug	FL/FL
90+y	80-89y	3.7449922958397535	5	11	118	972	3.432398830884226	2023-07-15	Jun-Aug	FL/FL
90+y	90+y	16.074380165289256	2	11	11	972	14.732656125306029	2023-07-15	Jun-Aug	FL/FL
00-09y	00-09y	4.242996432818074	18	145	145	4956	4.129497828067918	2024-04-15	Mar-May	Mideast/Mideast
00-09y	10-19y	1.2120567375886524	10	145	282	4956	1.179634662582813	2024-04-15	Mar-May	Mideast/Mideast
00-09y	20-29y	1.3594174503657261	21	145	528	4956	1.3230535301191453	2024-04-15	Mar-May	Mideast/Mideast
00-09y	30-39y	0.9765611072015012	21	145	735	4956	0.9504384542896718	2024-04-15	Mar-May	Mideast/Mideast
00-09y	40-49y	0.9293572247109074	18	145	662	4956	0.904497258413668	2024-04-15	Mar-May	Mideast/Mideast
00-09y	50-59y	0.894509356891802	19	145	726	4956	0.8705815583299381	2024-04-15	Mar-May	Mideast/Mideast
00-09y	60-69y	0.5178770463253222	12	145	792	4956	0.5040240244996552	2024-04-15	Mar-May	Mideast/Mideast
00-09y	70-79y	0.7569641073841273	13	145	587	4956	0.7367155940058158	2024-04-15	Mar-May	Mideast/Mideast
00-09y	80-89y	1.0782334384858043	10	145	317	4956	1.0493910878496948	2024-04-15	Mar-May	Mideast/Mideast
00-09y	90+y	0.5634331186055324	3	145	182	4956	0.548361488486512	2024-04-15	Mar-May	Mideast/Mideast
10-19y	00-09y	1.2120567375886524	10	282	145	4956	1.179634662582813	2024-04-15	Mar-May	Mideast/Mideast
10-19y	10-19y	1.4957119863185957	24	282	282	4956	1.4557022370192088	2024-04-15	Mar-May	Mideast/Mideast
10-19y	20-29y	1.7973954975284763	54	282	528	4956	1.749315824499338	2024-04-15	Mar-May	Mideast/Mideast
10-19y	30-39y	1.028170984705939	43	282	735	4956	1.000667786422265	2024-04-15	Mar-May	Mideast/Mideast
10-19y	40-49y	0.9291690771571212	35	282	662	4956	0.9043141437382214	2024-04-15	Mar-May	Mideast/Mideast
10-19y	50-59y	0.968295137057226	40	282	726	4956	0.9423935958274675	2024-04-15	Mar-May	Mideast/Mideast
10-19y	60-69y	0.9985538004155026	45	282	792	4956	0.9718428509934096	2024-04-15	Mar-May	Mideast/Mideast
10-19y	70-79y	0.5389164763734339	18	282	587	4956	0.5245006574789952	2024-04-15	Mar-May	Mideast/Mideast
10-19y	80-89y	0.4989708481553572	9	282	317	4956	0.4856235602249214	2024-04-15	Mar-May	Mideast/Mideast
10-19y	90+y	0.3862715298885512	4	282	182	4956	0.37593890755638004	2024-04-15	Mar-May	Mideast/Mideast
20-29y	00-09y	1.3594174503657261	21	528	145	4956	1.3230535301191453	2024-04-15	Mar-May	Mideast/Mideast
20-29y	10-19y	1.7973954975284763	54	528	282	4956	1.749315824499338	2024-04-15	Mar-May	Mideast/Mideast
20-29y	20-29y	0.9244181875573921	52	528	528	4956	0.8996903386999406	2024-04-15	Mar-May	Mideast/Mideast
20-29y	30-39y	0.9194830962688105	72	528	735	4956	0.8948872593007012	2024-04-15	Mar-May	Mideast/Mideast
20-29y	40-49y	0.9216246681314657	65	528	662	4956	0.8969715448982765	2024-04-15	Mar-May	Mideast/Mideast
20-29y	50-59y	1.20238803322481	93	528	726	4956	1.170224592529042	2024-04-15	Mar-May	Mideast/Mideast
20-29y	60-69y	0.8888625841750841	75	528	792	4956	0.8650858347208111	2024-04-15	Mar-May	Mideast/Mideast
20-29y	70-79y	0.8155135253729803	51	528	587	4956	0.793698836449653	2024-04-15	Mar-May	Mideast/Mideast
20-29y	80-89y	0.8883053723353408	30	528	317	4956	0.8645435280942497	2024-04-15	Mar-May	Mideast/Mideast
20-29y	90+y	0.7736118048618048	15	528	182	4956	0.7529179716568244	2024-04-15	Mar-May	Mideast/Mideast
30-39y	00-09y	0.9765611072015012	21	735	145	4956	0.9504384542896718	2024-04-15	Mar-May	Mideast/Mideast
30-39y	10-19y	1.028170984705939	43	735	282	4956	1.000667786422265	2024-04-15	Mar-May	Mideast/Mideast
30-39y	20-29y	0.9194830962688105	72	735	528	4956	0.8948872593007012	2024-04-15	Mar-May	Mideast/Mideast
30-39y	30-39y	1.0274848442778473	112	735	735	4956	1	2024-04-15	Mar-May	Mideast/Mideast
30-39y	40-49y	1.0898596296524652	107	735	662	4956	1.0607062826493145	2024-04-15	Mar-May	Mideast/Mideast
30-39y	50-59y	1.1052360338074623	119	735	726	4956	1.0756713736096626	2024-04-15	Mar-May	Mideast/Mideast
30-39y	60-69y	1.0557015735587165	124	735	792	4956	1.0274619420792537	2024-04-15	Mar-May	Mideast/Mideast
30-39y	70-79y	0.9074737220271414	79	735	587	4956	0.8831991314333654	2024-04-15	Mar-May	Mideast/Mideast
30-39y	80-89y	0.744483787205734	35	735	317	4956	0.7245691178335419	2024-04-15	Mar-May	Mideast/Mideast
30-39y	90+y	0.852126784779846	23	735	182	4956	0.8293327045410105	2024-04-15	Mar-May	Mideast/Mideast
40-49y	00-09y	0.9293572247109074	18	662	145	4956	0.904497258413668	2024-04-15	Mar-May	Mideast/Mideast
40-49y	10-19y	0.9291690771571212	35	662	282	4956	0.9043141437382214	2024-04-15	Mar-May	Mideast/Mideast
40-49y	20-29y	0.9216246681314657	65	662	528	4956	0.8969715448982765	2024-04-15	Mar-May	Mideast/Mideast
40-49y	30-39y	1.0898596296524652	107	662	735	4956	1.0607062826493145	2024-04-15	Mar-May	Mideast/Mideast
40-49y	40-49y	1.0404089959018263	92	662	662	4956	1.0125784352888072	2024-04-15	Mar-May	Mideast/Mideast
40-49y	50-59y	1.103370286218405	107	662	726	4956	1.073855534087116	2024-04-15	Mar-May	Mideast/Mideast
40-49y	60-69y	0.8790873233849065	93	662	792	4956	0.8555720585861879	2024-04-15	Mar-May	Mideast/Mideast
40-49y	70-79y	1.1478329567620704	90	662	587	4956	1.117128844434497	2024-04-15	Mar-May	Mideast/Mideast
40-49y	80-89y	0.7557301743116643	32	662	317	4956	0.7355146681923258	2024-04-15	Mar-May	Mideast/Mideast
40-49y	90+y	0.946092427210252	23	662	182	4956	0.9207848003589768	2024-04-15	Mar-May	Mideast/Mideast
50-59y	00-09y	0.894509356891802	19	726	145	4956	0.8705815583299381	2024-04-15	Mar-May	Mideast/Mideast
50-59y	10-19y	0.968295137057226	40	726	282	4956	0.9423935958274675	2024-04-15	Mar-May	Mideast/Mideast
50-59y	20-29y	1.20238803322481	93	726	528	4956	1.170224592529042	2024-04-15	Mar-May	Mideast/Mideast
50-59y	30-39y	1.1052360338074623	119	726	735	4956	1.0756713736096626	2024-04-15	Mar-May	Mideast/Mideast
50-59y	40-49y	1.103370286218405	107	726	662	4956	1.073855534087116	2024-04-15	Mar-May	Mideast/Mideast
50-59y	50-59y	0.8462555684569208	90	726	726	4956	0.8236185411101603	2024-04-15	Mar-May	Mideast/Mideast
50-59y	60-69y	1.1722197874057378	136	726	792	4956	1.1408633362661573	2024-04-15	Mar-May	Mideast/Mideast
50-59y	70-79y	0.8605764943847645	74	726	587	4956	0.8375563875003997	2024-04-15	Mar-May	Mideast/Mideast
50-59y	80-89y	0.7321783942087928	34	726	317	4956	0.7125928896045116	2024-04-15	Mar-May	Mideast/Mideast
50-59y	90+y	0.525118820573366	14	726	182	4956	0.5110720839317471	2024-04-15	Mar-May	Mideast/Mideast
60-69y	00-09y	0.5178770463253222	12	792	145	4956	0.5040240244996552	2024-04-15	Mar-May	Mideast/Mideast
60-69y	10-19y	0.9985538004155026	45	792	282	4956	0.9718428509934096	2024-04-15	Mar-May	Mideast/Mideast
60-69y	20-29y	0.8888625841750841	75	792	528	4956	0.8650858347208111	2024-04-15	Mar-May	Mideast/Mideast
60-69y	30-39y	1.0557015735587165	124	792	735	4956	1.0274619420792537	2024-04-15	Mar-May	Mideast/Mideast
60-69y	40-49y	0.8790873233849065	93	792	662	4956	0.8555720585861879	2024-04-15	Mar-May	Mideast/Mideast
60-69y	50-59y	1.1722197874057378	136	792	726	4956	1.1408633362661573	2024-04-15	Mar-May	Mideast/Mideast
60-69y	60-69y	1.0745348051219263	136	792	792	4956	1.0457913915773107	2024-04-15	Mar-May	Mideast/Mideast
60-69y	70-79y	1.0873492161822655	102	792	587	4956	1.058263021822471	2024-04-15	Mar-May	Mideast/Mideast
60-69y	80-89y	0.8093434343434344	41	792	317	4956	0.7876937931014152	2024-04-15	Mar-May	Mideast/Mideast
60-69y	90+y	0.9627109002109002	28	792	182	4956	0.936958735277042	2024-04-15	Mar-May	Mideast/Mideast
70-79y	00-09y	0.7569641073841273	13	587	145	4956	0.7367155940058158	2024-04-15	Mar-May	Mideast/Mideast
70-79y	10-19y	0.5389164763734339	18	587	282	4956	0.5245006574789952	2024-04-15	Mar-May	Mideast/Mideast
70-79y	20-29y	0.8155135253729803	51	587	528	4956	0.793698836449653	2024-04-15	Mar-May	Mideast/Mideast
70-79y	30-39y	0.9074737220271414	79	587	735	4956	0.8831991314333654	2024-04-15	Mar-May	Mideast/Mideast
70-79y	40-49y	1.1478329567620704	90	587	662	4956	1.117128844434497	2024-04-15	Mar-May	Mideast/Mideast
70-79y	50-59y	0.8605764943847645	74	587	726	4956	0.8375563875003997	2024-04-15	Mar-May	Mideast/Mideast
70-79y	60-69y	1.0873492161822655	102	587	792	4956	1.058263021822471	2024-04-15	Mar-May	Mideast/Mideast
70-79y	70-79y	1.150657778267923	80	587	587	4956	1.1198781029968827	2024-04-15	Mar-May	Mideast/Mideast
70-79y	80-89y	1.3583316763310207	51	587	317	4956	1.3219968001432705	2024-04-15	Mar-May	Mideast/Mideast
70-79y	90+y	1.345311417713462	29	587	182	4956	1.3093248286878572	2024-04-15	Mar-May	Mideast/Mideast
80-89y	00-09y	1.0782334384858043	10	317	145	4956	1.0493910878496948	2024-04-15	Mar-May	Mideast/Mideast
80-89y	10-19y	0.4989708481553572	9	317	282	4956	0.4856235602249214	2024-04-15	Mar-May	Mideast/Mideast
80-89y	20-29y	0.8883053723353408	30	317	528	4956	0.8645435280942497	2024-04-15	Mar-May	Mideast/Mideast
80-89y	30-39y	0.744483787205734	35	317	735	4956	0.7245691178335419	2024-04-15	Mar-May	Mideast/Mideast
80-89y	40-49y	0.7557301743116643	32	317	662	4956	0.7355146681923258	2024-04-15	Mar-May	Mideast/Mideast
80-89y	50-59y	0.7321783942087928	34	317	726	4956	0.7125928896045116	2024-04-15	Mar-May	Mideast/Mideast
80-89y	60-69y	0.8093434343434344	41	317	792	4956	0.7876937931014152	2024-04-15	Mar-May	Mideast/Mideast
80-89y	70-79y	1.3583316763310207	51	317	587	4956	1.3219968001432705	2024-04-15	Mar-May	Mideast/Mideast
80-89y	80-89y	2.170038511677895	44	317	317	4956	2.111990774134557	2024-04-15	Mar-May	Mideast/Mideast
80-89y	90+y	2.662963219745554	31	317	182	4956	2.591729926310669	2024-04-15	Mar-May	Mideast/Mideast
90+y	00-09y	0.5634331186055324	3	182	145	4956	0.548361488486512	2024-04-15	Mar-May	Mideast/Mideast
90+y	10-19y	0.3862715298885512	4	182	282	4956	0.37593890755638004	2024-04-15	Mar-May	Mideast/Mideast
90+y	20-29y	0.7736118048618048	15	182	528	4956	0.7529179716568244	2024-04-15	Mar-May	Mideast/Mideast
90+y	30-39y	0.852126784779846	23	182	735	4956	0.8293327045410105	2024-04-15	Mar-May	Mideast/Mideast
90+y	40-49y	0.946092427210252	23	182	662	4956	0.9207848003589768	2024-04-15	Mar-May	Mideast/Mideast
90+y	50-59y	0.525118820573366	14	182	726	4956	0.5110720839317471	2024-04-15	Mar-May	Mideast/Mideast
90+y	60-69y	0.9627109002109002	28	182	792	4956	0.936958735277042	2024-04-15	Mar-May	Mideast/Mideast
90+y	70-79y	1.345311417713462	29	182	587	4956	1.3093248286878572	2024-04-15	Mar-May	Mideast/Mideast
90+y	80-89y	2.662963219745554	31	182	317	4956	2.591729926310669	2024-04-15	Mar-May	Mideast/Mideast
90+y	90+y	1.7954655234875014	12	182	182	4956	1.7474374765590028	2024-04-15	Mar-May	Mideast/Mideast
00-09y	00-09y	2.362080078125	34	320	320	7114	2.148645875984181	2024-07-15	Jun-Aug	Mideast/Mideast
00-09y	10-19y	0.9954384328358209	15	320	335	7114	0.9054920293839658	2024-07-15	Jun-Aug	Mideast/Mideast
00-09y	20-29y	1.385521423512748	44	320	706	7114	1.2603276748693093	2024-07-15	Jun-Aug	Mideast/Mideast
00-09y	30-39y	0.9880588624338624	42	320	945	7114	0.8987792664858979	2024-07-15	Jun-Aug	Mideast/Mideast
00-09y	40-49y	0.9289760446685879	29	320	694	7114	0.8450350882471768	2024-07-15	Jun-Aug	Mideast/Mideast
00-09y	50-59y	1.3267603711790392	41	320	687	7114	1.2068761877946055	2024-07-15	Jun-Aug	Mideast/Mideast
00-09y	60-69y	0.8200076844262295	45	320	1220	7114	0.7459129543213211	2024-07-15	Jun-Aug	Mideast/Mideast
00-09y	70-79y	0.791482329842932	34	320	955	7114	0.7199651102774219	2024-07-15	Jun-Aug	Mideast/Mideast
00-09y	80-89y	0.7665980929989551	33	320	957	7114	0.6973293777436348	2024-07-15	Jun-Aug	Mideast/Mideast
00-09y	90+y	0.22609110169491525	3	320	295	7114	0.2056618307534754	2024-07-15	Jun-Aug	Mideast/Mideast
10-19y	00-09y	0.9954384328358209	15	335	320	7114	0.9054920293839658	2024-07-15	Jun-Aug	Mideast/Mideast
10-19y	10-19y	1.6481621742036088	26	335	335	7114	1.499236580229225	2024-07-15	Jun-Aug	Mideast/Mideast
10-19y	20-29y	1.3836412836666525	46	335	706	7114	1.2586174217902548	2024-07-15	Jun-Aug	Mideast/Mideast
10-19y	30-39y	1.2134786385532654	54	335	945	7114	1.1038304316897056	2024-07-15	Jun-Aug	Mideast/Mideast
10-19y	40-49y	1.3769667512581187	45	335	694	7114	1.2525459906535499	2024-07-15	Jun-Aug	Mideast/Mideast
10-19y	50-59y	1.1127984531491018	36	335	687	7114	1.0122475648913467	2024-07-15	Jun-Aug	Mideast/Mideast
10-19y	60-69y	0.9573550281379986	55	335	1220	7114	0.8708497870632199	2024-07-15	Jun-Aug	Mideast/Mideast
10-19y	70-79y	0.5336782058294913	24	335	955	7114	0.48545580087547374	2024-07-15	Jun-Aug	Mideast/Mideast
10-19y	80-89y	0.5769428718476582	26	335	957	7114	0.5248111331000944	2024-07-15	Jun-Aug	Mideast/Mideast
10-19y	90+y	0.5758967872501898	8	335	295	7114	0.5238595712216058	2024-07-15	Jun-Aug	Mideast/Mideast
20-29y	00-09y	1.385521423512748	44	706	320	7114	1.2603276748693093	2024-07-15	Jun-Aug	Mideast/Mideast
20-29y	10-19y	1.3836412836666525	46	706	335	7114	1.2586174217902548	2024-07-15	Jun-Aug	Mideast/Mideast
20-29y	20-29y	1.5414476482437063	108	706	706	7114	1.4021646273200918	2024-07-15	Jun-Aug	Mideast/Mideast
20-29y	30-39y	1.2262406882803483	115	706	945	7114	1.1154393207232087	2024-07-15	Jun-Aug	Mideast/Mideast
20-29y	40-49y	1.2196345037594598	84	706	694	7114	1.1094300616560628	2024-07-15	Jun-Aug	Mideast/Mideast
20-29y	50-59y	1.2027268866154526	82	706	687	7114	1.0940501927914865	2024-07-15	Jun-Aug	Mideast/Mideast
20-29y	60-69y	0.9746122230994287	118	706	1220	7114	0.886547646389973	2024-07-15	Jun-Aug	Mideast/Mideast
20-29y	70-79y	0.6014253296352876	57	706	955	7114	0.5470813907626133	2024-07-15	Jun-Aug	Mideast/Mideast
20-29y	80-89y	0.4948759846190734	47	706	957	7114	0.4501596932816234	2024-07-15	Jun-Aug	Mideast/Mideast
20-29y	90+y	0.1707927209871801	5	706	295	7114	0.15536013321297798	2024-07-15	Jun-Aug	Mideast/Mideast
30-39y	00-09y	0.9880588624338624	42	945	320	7114	0.8987792664858979	2024-07-15	Jun-Aug	Mideast/Mideast
30-39y	10-19y	1.2134786385532654	54	945	335	7114	1.1038304316897056	2024-07-15	Jun-Aug	Mideast/Mideast
30-39y	20-29y	1.2262406882803483	115	945	706	7114	1.1154393207232087	2024-07-15	Jun-Aug	Mideast/Mideast
30-39y	30-39y	1.099334285154391	138	945	945	7114	1	2024-07-15	Jun-Aug	Mideast/Mideast
30-39y	40-49y	1.236596374060351	114	945	694	7114	1.1248592814392966	2024-07-15	Jun-Aug	Mideast/Mideast
30-39y	50-59y	1.1067442988840368	101	945	687	7114	1.0067404554098893	2024-07-15	Jun-Aug	Mideast/Mideast
30-39y	60-69y	0.9996261601179633	162	945	1220	7114	0.9093013595746952	2024-07-15	Jun-Aug	Mideast/Mideast
30-39y	70-79y	0.922284827834566	117	945	955	7114	0.838948480265982	2024-07-15	Jun-Aug	Mideast/Mideast
30-39y	80-89y	0.6371708325731315	81	945	957	7114	0.5795969808070226	2024-07-15	Jun-Aug	Mideast/Mideast
30-39y	90+y	0.5358981257286342	21	945	295	7114	0.48747513196440734	2024-07-15	Jun-Aug	Mideast/Mideast
40-49y	00-09y	0.9289760446685879	29	694	320	7114	0.8450350882471768	2024-07-15	Jun-Aug	Mideast/Mideast
40-49y	10-19y	1.3769667512581187	45	694	335	7114	1.2525459906535499	2024-07-15	Jun-Aug	Mideast/Mideast
40-49y	20-29y	1.2196345037594598	84	694	706	7114	1.1094300616560628	2024-07-15	Jun-Aug	Mideast/Mideast
40-49y	30-39y	1.236596374060351	114	694	945	7114	1.1248592814392966	2024-07-15	Jun-Aug	Mideast/Mideast
40-49y	40-49y	1.2111823036483984	82	694	694	7114	1.10174159034647	2024-07-15	Jun-Aug	Mideast/Mideast
40-49y	50-59y	0.954945488256589	64	694	687	7114	0.8686579697843918	2024-07-15	Jun-Aug	Mideast/Mideast
40-49y	60-69y	1.1679111352577125	139	694	1220	7114	1.062380343294479	2024-07-15	Jun-Aug	Mideast/Mideast
40-49y	70-79y	0.6869607857929598	64	694	955	7114	0.6248879845464682	2024-07-15	Jun-Aug	Mideast/Mideast
40-49y	80-89y	0.6105459845398233	57	694	957	7114	0.555377916239625	2024-07-15	Jun-Aug	Mideast/Mideast
40-49y	90+y	0.5559761637278366	16	694	295	7114	0.505738946957117	2024-07-15	Jun-Aug	Mideast/Mideast
50-59y	00-09y	1.3267603711790392	41	687	320	7114	1.2068761877946055	2024-07-15	Jun-Aug	Mideast/Mideast
50-59y	10-19y	1.1127984531491018	36	687	335	7114	1.0122475648913467	2024-07-15	Jun-Aug	Mideast/Mideast
50-59y	20-29y	1.2027268866154526	82	687	706	7114	1.0940501927914865	2024-07-15	Jun-Aug	Mideast/Mideast
50-59y	30-39y	1.1067442988840368	101	687	945	7114	1.0067404554098893	2024-07-15	Jun-Aug	Mideast/Mideast
50-59y	40-49y	0.954945488256589	64	687	694	7114	0.8686579697843918	2024-07-15	Jun-Aug	Mideast/Mideast
50-59y	50-59y	1.4470124097133499	96	687	687	7114	1.3162624228626971	2024-07-15	Jun-Aug	Mideast/Mideast
50-59y	60-69y	1.06946930107142	126	687	1220	7114	0.9728335734759908	2024-07-15	Jun-Aug	Mideast/Mideast
50-59y	70-79y	0.7048034934497817	65	687	955	7114	0.6411184504727775	2024-07-15	Jun-Aug	Mideast/Mideast
50-59y	80-89y	0.6059465305060848	56	687	957	7114	0.5511940623419976	2024-07-15	Jun-Aug	Mideast/Mideast
50-59y	90+y	0.7020501813337281	20	687	295	7114	0.6386139237303345	2024-07-15	Jun-Aug	Mideast/Mideast
60-69y	00-09y	0.8200076844262295	45	1220	320	7114	0.7459129543213211	2024-07-15	Jun-Aug	Mideast/Mideast
60-69y	10-19y	0.9573550281379986	55	1220	335	7114	0.8708497870632199	2024-07-15	Jun-Aug	Mideast/Mideast
60-69y	20-29y	0.9746122230994287	118	1220	706	7114	0.886547646389973	2024-07-15	Jun-Aug	Mideast/Mideast
60-69y	30-39y	0.9996261601179633	162	1220	945	7114	0.9093013595746952	2024-07-15	Jun-Aug	Mideast/Mideast
60-69y	40-49y	1.1679111352577125	139	1220	694	7114	1.062380343294479	2024-07-15	Jun-Aug	Mideast/Mideast
60-69y	50-59y	1.06946930107142	126	1220	687	7114	0.9728335734759908	2024-07-15	Jun-Aug	Mideast/Mideast
60-69y	60-69y	1.204467213114754	252	1220	1220	7114	1.0956332658592542	2024-07-15	Jun-Aug	Mideast/Mideast
60-69y	70-79y	0.9280997339284182	152	1220	955	7114	0.844237959701289	2024-07-15	Jun-Aug	Mideast/Mideast
60-69y	80-89y	0.7677381502989191	126	1220	957	7114	0.6983664210846454	2024-07-15	Jun-Aug	Mideast/Mideast
60-69y	90+y	0.8894998610725201	45	1220	295	7114	0.8091259165519415	2024-07-15	Jun-Aug	Mideast/Mideast
70-79y	00-09y	0.791482329842932	34	955	320	7114	0.7199651102774219	2024-07-15	Jun-Aug	Mideast/Mideast
70-79y	10-19y	0.5336782058294913	24	955	335	7114	0.48545580087547374	2024-07-15	Jun-Aug	Mideast/Mideast
70-79y	20-29y	0.6014253296352876	57	955	706	7114	0.5470813907626133	2024-07-15	Jun-Aug	Mideast/Mideast
70-79y	30-39y	0.922284827834566	117	955	945	7114	0.838948480265982	2024-07-15	Jun-Aug	Mideast/Mideast
70-79y	40-49y	0.6869607857929598	64	955	694	7114	0.6248879845464682	2024-07-15	Jun-Aug	Mideast/Mideast
70-79y	50-59y	0.7048034934497817	65	955	687	7114	0.6411184504727775	2024-07-15	Jun-Aug	Mideast/Mideast
70-79y	60-69y	0.9280997339284182	152	955	1220	7114	0.844237959701289	2024-07-15	Jun-Aug	Mideast/Mideast
70-79y	70-79y	1.5444456018201256	198	955	955	7114	1.4048916900678876	2024-07-15	Jun-Aug	Mideast/Mideast
70-79y	80-89y	1.5412179203116196	198	955	957	7114	1.4019556572777772	2024-07-15	Jun-Aug	Mideast/Mideast
70-79y	90+y	1.161576004969385	46	955	295	7114	1.056617646384287	2024-07-15	Jun-Aug	Mideast/Mideast
80-89y	00-09y	0.7665980929989551	33	957	320	7114	0.6973293777436348	2024-07-15	Jun-Aug	Mideast/Mideast
80-89y	10-19y	0.5769428718476582	26	957	335	7114	0.5248111331000944	2024-07-15	Jun-Aug	Mideast/Mideast
80-89y	20-29y	0.4948759846190734	47	957	706	7114	0.4501596932816234	2024-07-15	Jun-Aug	Mideast/Mideast
80-89y	30-39y	0.6371708325731315	81	957	945	7114	0.5795969808070226	2024-07-15	Jun-Aug	Mideast/Mideast
80-89y	40-49y	0.6105459845398233	57	957	694	7114	0.555377916239625	2024-07-15	Jun-Aug	Mideast/Mideast
80-89y	50-59y	0.6059465305060848	56	957	687	7114	0.5511940623419976	2024-07-15	Jun-Aug	Mideast/Mideast
80-89y	60-69y	0.7677381502989191	126	957	1220	7114	0.6983664210846454	2024-07-15	Jun-Aug	Mideast/Mideast
80-89y	70-79y	1.5412179203116196	198	957	955	7114	1.4019556572777772	2024-07-15	Jun-Aug	Mideast/Mideast
80-89y	80-89y	1.8642385371387642	240	957	957	7114	1.6957885897981884	2024-07-15	Jun-Aug	Mideast/Mideast
80-89y	90+y	2.343492198430831	93	957	295	7114	2.1317375707078123	2024-07-15	Jun-Aug	Mideast/Mideast
90+y	00-09y	0.22609110169491525	3	295	320	7114	0.2056618307534754	2024-07-15	Jun-Aug	Mideast/Mideast
90+y	10-19y	0.5758967872501898	8	295	335	7114	0.5238595712216058	2024-07-15	Jun-Aug	Mideast/Mideast
90+y	20-29y	0.1707927209871801	5	295	706	7114	0.15536013321297798	2024-07-15	Jun-Aug	Mideast/Mideast
90+y	30-39y	0.5358981257286342	21	295	945	7114	0.48747513196440734	2024-07-15	Jun-Aug	Mideast/Mideast
90+y	40-49y	0.5559761637278366	16	295	694	7114	0.505738946957117	2024-07-15	Jun-Aug	Mideast/Mideast
90+y	50-59y	0.7020501813337281	20	295	687	7114	0.6386139237303345	2024-07-15	Jun-Aug	Mideast/Mideast
90+y	60-69y	0.8894998610725201	45	295	1220	7114	0.8091259165519415	2024-07-15	Jun-Aug	Mideast/Mideast
90+y	70-79y	1.161576004969385	46	295	955	7114	1.056617646384287	2024-07-15	Jun-Aug	Mideast/Mideast
90+y	80-89y	2.343492198430831	93	295	957	7114	2.1317375707078123	2024-07-15	Jun-Aug	Mideast/Mideast
