x	y	RR	N_pairs	N_x	N_y	N_total
Idaho	Connecticut	0.191570496877442	392	158333	467075	36141038
Idaho	Indiana	0.6175792096700746	568	158333	209935	36141038
Idaho	Massachusetts	0.15921449566179402	1190	158333	1706057	36141038
Idaho	Oregon	1.9322068040682328	2832	158333	334556	36141038
Idaho	Maine	0.2104443465627594	122	158333	132328	36141038
Idaho	Newfoundland and Labrador	0.07073432567949307	6	158333	19362	36141038
Idaho	California	0.5695905597983	13902	158333	5571135	36141038
Idaho	Colorado	0.48608267354570933	3741	158333	1756737	36141038
Idaho	Illinois	1.481584946695715	3844	158333	592224	36141038
Idaho	British Columbia	0.10959166372336002	1386	158333	2886788	36141038
Idaho	North Dakota	0.7751074821976496	572	158333	168447	36141038
Idaho	Hawaii	0.43229865805018813	434	158333	229158	36141038
Idaho	Delaware	0.190599370020996	107	158333	128142	36141038
Idaho	Mississippi	0.4121440269800599	121	158333	67014	36141038
Idaho	Alabama	0.8781387871940655	358	158333	93057	36141038
Idaho	New Mexico	0.4086855825456847	466	158333	260271	36141038
Idaho	Mexico	0.24282802236225423	183	158333	172021	36141038
Idaho	Washington	2.3231784464962724	9594	158333	942641	36141038
Idaho	Idaho	116.15317996832717	80570	158333	158333	36141038
Idaho	South Carolina	0.2708727635395718	214	158333	180334	36141038
Idaho	Arkansas	0.28737337330613855	172	158333	136619	36141038
Idaho	Manitoba	0.08622568179264577	34	158333	90006	36141038
Idaho	West Virginia	0.3330753412512495	223	158333	152824	36141038
Idaho	Nevada	0.7928007677170509	1267	158333	364789	36141038
Idaho	Quebec	0.03916290184300172	135	158333	786843	36141038
Idaho	Prince Edward Island	1.0684829589089994e-9	0	158333	5911	36141038
Idaho	District of Columbia	0.2906728732408	157	158333	123289	36141038
Idaho	Minnesota	0.3217756452802544	1735	158333	1230766	36141038
Idaho	Vermont	0.09036793885156097	102	158333	257641	36141038
Idaho	Florida	0.33822510526924776	1808	158333	1220174	36141038
Idaho	Alaska	1.8018315002085306	434	158333	54980	36141038
Idaho	South Dakota	0.6599046392084899	147	158333	50847	36141038
Idaho	Saskatchewan	0.10241611730862482	202	158333	450207	36141038
Idaho	Georgia	0.4513620453625703	683	158333	345402	36141038
Idaho	New Hampshire	0.15390682714640358	68	158333	100851	36141038
Illinois	New Jersey	0.912734881096953	10470	592224	700030	36141038
Illinois	Tennessee	1.2349570872967706	5204	592224	257158	36141038
Illinois	Wisconsin	2.955186212338078	26206	592224	541166	36141038
Illinois	Virginia	0.9153531935349332	7838	592224	522554	36141038
Illinois	Utah	0.8312048674609926	8632	592224	633750	36141038
Illinois	New York	0.8774592383674794	30969	592224	2153847	36141038
Illinois	Kentucky	1.5075792844984734	2626	592224	106299	36141038
Illinois	Oklahoma	0.6147992804787815	1013	592224	100552	36141038
Illinois	Wyoming	0.206829595187214	1363	592224	402159	36141038
Illinois	Arizona	1.1718934185258392	14799	592224	770653	36141038
Illinois	Texas	0.855153311241302	21746	592224	1551851	36141038
Illinois	Ohio	1.4644851398020167	6797	592224	283235	36141038
Illinois	Louisiana	0.8929446772767229	3613	592224	246921	36141038
Illinois	Iowa	3.1381044445413004	7682	592224	149390	36141038
Illinois	Kansas	1.4508998761765255	2847	592224	119747	36141038
Illinois	Rhode Island	0.5937266360718279	2196	592224	225715	36141038
Illinois	Nova Scotia	0.11967761196279053	199	592224	101474	36141038
Illinois	Alberta	0.16489871097386008	2344	592224	867471	36141038
Illinois	Ontario	0.26699517324654637	8825	592224	2017093	36141038
Illinois	North Carolina	0.7957465350954211	9519	592224	730014	36141038
Illinois	Pennsylvania	1.0266801816210775	7319	592224	435042	36141038
Illinois	Michigan	1.4195955062119119	16970	592224	729511	36141038
Illinois	New Brunswick	0.14301244678617747	202	592224	86197	36141038
Illinois	Nebraska	1.1084154297756652	2652	592224	146011	36141038
Illinois	Missouri	3.158328243122843	8860	592224	171195	36141038
Illinois	Montana	0.4259224872320401	1034	592224	148151	36141038
Illinois	Maryland	0.824748128600646	6718	592224	497088	36141038
Illinois	Connecticut	0.6437400927007975	4927	592224	467075	36141038
Illinois	Indiana	3.3109566380285322	11390	592224	209935	36141038
Illinois	Massachusetts	0.41021238250933834	11468	592224	1706057	36141038
Illinois	Oregon	0.5370115184614602	2944	592224	334556	36141038
Illinois	Maine	0.4648613101674819	1008	592224	132328	36141038
Illinois	Newfoundland and Labrador	0.35930995845956315	114	592224	19362	36141038
Illinois	California	0.6597128687832633	60226	592224	5571135	36141038
Illinois	Colorado	0.7013998986517047	20191	592224	1756737	36141038
Illinois	Illinois	16.363197553548545	158796	592224	592224	36141038
Illinois	British Columbia	0.08694776774180674	4113	592224	2886788	36141038
Illinois	North Dakota	1.0633088860736284	2935	592224	168447	36141038
Illinois	Hawaii	0.6346052162189953	2383	592224	229158	36141038
Illinois	Delaware	0.7838860778383716	1646	592224	128142	36141038
Illinois	Mississippi	1.1847490623605836	1301	592224	67014	36141038
Illinois	Alabama	1.307647611539304	1994	592224	93057	36141038
Illinois	New Mexico	0.7974353238977309	3401	592224	260271	36141038
Illinois	Mexico	0.7432196401833661	2095	592224	172021	36141038
Illinois	Washington	0.6702464262863366	10353	592224	942641	36141038
Illinois	Idaho	1.481584946695715	3844	592224	158333	36141038
Illinois	South Carolina	0.9092947192930556	2687	592224	180334	36141038
Illinois	Arkansas	0.8786337396201818	1967	592224	136619	36141038
Illinois	Manitoba	0.26714028122400674	394	592224	90006	36141038
Illinois	West Virginia	0.5846071631933767	1464	592224	152824	36141038
Illinois	Nevada	0.8981860144287228	5369	592224	364789	36141038
Illinois	Quebec	0.24857335080934645	3205	592224	786843	36141038
Illinois	Prince Edward Island	0.4232895199356548	41	592224	5911	36141038
Illinois	District of Columbia	0.8706751067864785	1759	592224	123289	36141038
Illinois	Minnesota	0.9734276395717496	19632	592224	1230766	36141038
Illinois	Vermont	0.3076867491800148	1299	592224	257641	36141038
Illinois	Florida	1.1305197411905867	22604	592224	1220174	36141038
Illinois	Alaska	0.4018078835784767	362	592224	54980	36141038
Illinois	South Dakota	0.9181438280970726	765	592224	50847	36141038
Illinois	Saskatchewan	0.07143531931205212	527	592224	450207	36141038
Illinois	Georgia	1.429172351628595	8089	592224	345402	36141038
Illinois	New Hampshire	0.5306815670812725	877	592224	100851	36141038
Indiana	New Jersey	0.910160964106169	3701	209935	700030	36141038
Indiana	Tennessee	2.4434789231104372	3650	209935	257158	36141038
Indiana	Wisconsin	1.345311808282862	4229	209935	541166	36141038
Indiana	Virginia	0.866114245728731	2629	209935	522554	36141038
Indiana	Utah	0.6008733223061576	2212	209935	633750	36141038
Indiana	New York	0.7122416496735455	8911	209935	2153847	36141038
Indiana	Kentucky	5.0156566468879555	3097	209935	106299	36141038
Indiana	Oklahoma	0.6899698367419731	403	209935	100552	36141038
Indiana	Wyoming	0.21189620509948184	495	209935	402159	36141038
Indiana	Arizona	0.7099222564474875	3178	209935	770653	36141038
Indiana	Texas	0.7287272565254402	6569	209935	1551851	36141038
Indiana	Ohio	2.7114467289727986	4461	209935	283235	36141038
Indiana	Louisiana	1.1036685318466208	1583	209935	246921	36141038
Indiana	Iowa	1.6686406022355011	1448	209935	149390	36141038
Indiana	Kansas	0.976159768442214	679	209935	119747	36141038
Indiana	Rhode Island	0.47592655840970005	624	209935	225715	36141038
Indiana	Nova Scotia	0.07804028091949858	46	209935	101474	36141038
Indiana	Alberta	0.11192830093282109	564	209935	867471	36141038
Indiana	Ontario	0.15934343238118606	1867	209935	2017093	36141038
Indiana	North Carolina	0.8987181903684727	3811	209935	730014	36141038
Indiana	Pennsylvania	1.3074485991771392	3304	209935	435042	36141038
Indiana	Michigan	2.6213185358862905	11108	209935	729511	36141038
Indiana	New Brunswick	0.12182977904408214	61	209935	86197	36141038
Indiana	Nebraska	1.0127992258836689	859	209935	146011	36141038
Indiana	Missouri	1.9035983070904066	1893	209935	171195	36141038
Indiana	Montana	0.276559220278404	238	209935	148151	36141038
Indiana	Maryland	0.7497912946675768	2165	209935	497088	36141038
Indiana	Connecticut	0.5185889363366601	1407	209935	467075	36141038
Indiana	Indiana	37.99701348525545	46336	209935	209935	36141038
Indiana	Massachusetts	0.4025188947786636	3989	209935	1706057	36141038
Indiana	Oregon	0.5166312378798469	1004	209935	334556	36141038
Indiana	Maine	0.5971407498853788	459	209935	132328	36141038
Indiana	Newfoundland and Labrador	0.1422608960618789	16	209935	19362	36141038
Indiana	California	0.538974690714798	17442	209935	5571135	36141038
Indiana	Colorado	1.132933516388462	11561	209935	1756737	36141038
Indiana	Illinois	3.3109566380285322	11390	209935	592224	36141038
Indiana	British Columbia	0.061781811255174776	1036	209935	2886788	36141038
Indiana	North Dakota	0.7010945760832428	686	209935	168447	36141038
Indiana	Hawaii	0.541646590503997	721	209935	229158	36141038
Indiana	Delaware	0.8571265600906325	638	209935	128142	36141038
Indiana	Mississippi	1.078945533103751	420	209935	67014	36141038
Indiana	Alabama	2.3420730160655574	1266	209935	93057	36141038
Indiana	New Mexico	0.6389503582468334	966	209935	260271	36141038
Indiana	Mexico	0.46335653796355725	463	209935	172021	36141038
Indiana	Washington	0.4856101819876351	2659	209935	942641	36141038
Indiana	Idaho	0.6175792096700746	568	209935	158333	36141038
Indiana	South Carolina	1.1503373029850898	1205	209935	180334	36141038
Indiana	Arkansas	1.1996142568718349	952	209935	136619	36141038
Indiana	Manitoba	0.12623745969167163	66	209935	90006	36141038
Indiana	West Virginia	0.9699008971339498	861	209935	152824	36141038
Indiana	Nevada	0.6493703756868252	1376	209935	364789	36141038
Indiana	Quebec	0.14680816383860115	671	209935	786843	36141038
Indiana	Prince Edward Island	0.3203667969555488	11	209935	5911	36141038
Indiana	District of Columbia	0.7833472145840078	561	209935	123289	36141038
Indiana	Minnesota	0.857434110099869	6130	209935	1230766	36141038
Indiana	Vermont	0.26794469859603304	401	209935	257641	36141038
Indiana	Florida	1.7090144031218986	12113	209935	1220174	36141038
Indiana	Alaska	0.2974641565466447	95	209935	54980	36141038
Indiana	South Dakota	0.5451001655786919	161	209935	50847	36141038
Indiana	Saskatchewan	0.056975716771595526	149	209935	450207	36141038
Indiana	Georgia	2.2304062015052	4475	209935	345402	36141038
Indiana	New Hampshire	0.6691471467019465	392	209935	100851	36141038
Iowa	New Jersey	0.6739024783860329	1950	149390	700030	36141038
Iowa	Tennessee	1.6877242620861266	1794	149390	257158	36141038
Iowa	Wisconsin	2.3791589691152675	5322	149390	541166	36141038
Iowa	Virginia	0.9328739556278789	2015	149390	522554	36141038
Iowa	Utah	0.7069718221833879	1852	149390	633750	36141038
Iowa	New York	0.6486586790874985	5775	149390	2153847	36141038
Iowa	Kentucky	1.6796015908836206	738	149390	106299	36141038
Iowa	Oklahoma	1.1524547828871703	479	149390	100552	36141038
Iowa	Wyoming	0.20934401349158377	348	149390	402159	36141038
Iowa	Arizona	0.7022410375444122	2237	149390	770653	36141038
Iowa	Texas	0.9498614279039247	6093	149390	1551851	36141038
Iowa	Ohio	1.211179206287373	1418	149390	283235	36141038
Iowa	Louisiana	1.286428915772792	1313	149390	246921	36141038
Iowa	Iowa	50.39936510432606	31122	149390	149390	36141038
Iowa	Kansas	1.9677658053873366	974	149390	119747	36141038
Iowa	Rhode Island	0.3783496866018924	353	149390	225715	36141038
Iowa	Nova Scotia	0.19788023014558828	83	149390	101474	36141038
Iowa	Alberta	0.21920309180289294	786	149390	867471	36141038
Iowa	Ontario	0.1859023459889206	1550	149390	2017093	36141038
Iowa	North Carolina	1.0830037323106112	3268	149390	730014	36141038
Iowa	Pennsylvania	0.9208910243999825	1656	149390	435042	36141038
Iowa	Michigan	0.7756708510964658	2339	149390	729511	36141038
Iowa	New Brunswick	0.13471879237912293	48	149390	86197	36141038
Iowa	Nebraska	5.671532409997275	3423	149390	146011	36141038
Iowa	Missouri	2.5012740904789244	1770	149390	171195	36141038
Iowa	Montana	0.5519391589836937	338	149390	148151	36141038
Iowa	Maryland	0.6244137697430389	1283	149390	497088	36141038
Iowa	Connecticut	0.4656420190632184	899	149390	467075	36141038
Iowa	Indiana	1.6686406022355011	1448	149390	209935	36141038
Iowa	Massachusetts	0.3201912761079894	2258	149390	1706057	36141038
Iowa	Oregon	0.48015156728168135	664	149390	334556	36141038
Iowa	Maine	0.7513964998377073	411	149390	132328	36141038
Iowa	Newfoundland and Labrador	0.17492702703904323	14	149390	19362	36141038
Iowa	California	0.5573542088047797	12835	149390	5571135	36141038
Iowa	Colorado	0.7144507779134688	5188	149390	1756737	36141038
Iowa	Illinois	3.1381044445413004	7682	149390	592224	36141038
Iowa	British Columbia	0.0750882897601771	896	149390	2886788	36141038
Iowa	North Dakota	2.428619184456282	1691	149390	168447	36141038
Iowa	Hawaii	1.0799899271055062	1023	149390	229158	36141038
Iowa	Delaware	0.58337266534785015	309	149390	128142	36141038
Iowa	Mississippi	1.613693598882788	447	149390	67014	36141038
Iowa	Alabama	1.0502952758535746	404	149390	93057	36141038
Iowa	New Mexico	0.8709493605311137	937	149390	260271	36141038
Iowa	Mexico	0.6975563602900657	496	149390	172021	36141038
Iowa	Washington	0.5469104463390905	2131	149390	942641	36141038
Iowa	Idaho	0.7731400493430051	506	149390	158333	36141038
Iowa	South Carolina	1.0960327595726267	817	149390	180334	36141038
Iowa	Arkansas	1.0199772278146257	576	149390	136619	36141038
Iowa	Manitoba	0.17471129781670014	65	149390	90006	36141038
Iowa	West Virginia	0.820006493532615	518	149390	152824	36141038
Iowa	Nevada	0.6837479319249717	1031	149390	364789	36141038
Iowa	Quebec	0.16172484852882119	526	149390	786843	36141038
Iowa	Prince Edward Island	0.49113330091291346	12	149390	5911	36141038
Iowa	District of Columbia	0.5769020668044293	294	149390	123289	36141038
Iowa	Minnesota	2.570465195598105	13077	149390	1230766	36141038
Iowa	Vermont	0.2967229929569527	316	149390	257641	36141038
Iowa	Florida	1.1513547415941587	5807	149390	1220174	36141038
Iowa	Alaska	0.6248311944504962	142	149390	54980	36141038
Iowa	South Dakota	5.590512548606735	1175	149390	50847	36141038
Iowa	Saskatchewan	0.08006691947549974	149	149390	450207	36141038
Iowa	Georgia	1.3938220249484632	1990	149390	345402	36141038
Iowa	New Hampshire	0.3574251878147595	149	149390	100851	36141038
Kansas	New Jersey	0.5919565968751	1373	119747	700030	36141038
Kansas	Tennessee	1.4846581471348883	1265	119747	257158	36141038
Kansas	Wisconsin	0.9001378150781699	1614	119747	541166	36141038
Kansas	Virginia	1.2406208632317586	2148	119747	522554	36141038
Kansas	Utah	0.5086151123780381	1068	119747	633750	36141038
Kansas	New York	0.5881120790558939	4197	119747	2153847	36141038
Kansas	Kentucky	1.510492012780619	532	119747	106299	36141038
Kansas	Oklahoma	3.526818686281175	1175	119747	100552	36141038
Kansas	Wyoming	0.6476628449161963	863	119747	402159	36141038
Kansas	Arizona	0.7934444879197907	2026	119747	770653	36141038
Kansas	Texas	1.2849619456890298	6607	119747	1551851	36141038
Kansas	Ohio	1.156162286740607	1085	119747	283235	36141038
Kansas	Louisiana	1.151406973519568	942	119747	246921	36141038
Kansas	Iowa	1.9677658053873366	974	119747	149390	36141038
Kansas	Kansas	68.74420551123553	27275	119747	119747	36141038
Kansas	Rhode Island	0.6070597117736702	454	119747	225715	36141038
Kansas	Nova Scotia	0.09220254183869979	31	119747	101474	36141038
Kansas	Alberta	0.12768711633429136	367	119747	867471	36141038
Kansas	Ontario	0.4861382226902913	3249	119747	2017093	36141038
Kansas	North Carolina	0.9467608113071245	2290	119747	730014	36141038
Kansas	Pennsylvania	0.7978158008604993	1150	119747	435042	36141038
Kansas	Michigan	0.9300374609638151	2248	119747	729511	36141038
Kansas	New Brunswick	0.15756376251302692	45	119747	86197	36141038
Kansas	Nebraska	3.278336940511349	1586	119747	146011	36141038
Kansas	Missouri	9.617000937395748	5455	119747	171195	36141038
Kansas	Montana	0.36058251119256535	177	119747	148151	36141038
Kansas	Maryland	1.4225744005571266	2343	119747	497088	36141038
Kansas	Connecticut	0.5221084452340022	808	119747	467075	36141038
Kansas	Indiana	0.976159768442214	679	119747	209935	36141038
Kansas	Massachusetts	0.32303026669620044	1826	119747	1706057	36141038
Kansas	Oregon	0.6017179825007483	667	119747	334556	36141038
Kansas	Maine	0.5154572712462427	226	119747	132328	36141038
Kansas	Newfoundland and Labrador	0.3429323419452192	22	119747	19362	36141038
Kansas	California	0.6649338102061622	12274	119747	5571135	36141038
Kansas	Colorado	1.1734104053435372	6830	119747	1756737	36141038
Kansas	Illinois	1.4508998761765255	2847	119747	592224	36141038
Kansas	British Columbia	0.11929074005855521	1141	119747	2886788	36141038
Kansas	North Dakota	0.9603675756253637	536	119747	168447	36141038
Kansas	Hawaii	0.9298345035534734	706	119747	229158	36141038
Kansas	Delaware	0.706587152286114	300	119747	128142	36141038
Kansas	Mississippi	1.184475786087385	263	119747	67014	36141038
Kansas	Alabama	1.2259668643070403	378	119747	93057	36141038
Kansas	New Mexico	1.135253608153857	979	119747	260271	36141038
Kansas	Mexico	0.7737365296818323	441	119747	172021	36141038
Kansas	Washington	0.6009715694045793	1877	119747	942641	36141038
Kansas	Idaho	0.4822642403470121	253	119747	158333	36141038
Kansas	South Carolina	0.88200080010185955	527	119747	180334	36141038
Kansas	Arkansas	2.3041417120941476	1043	119747	136619	36141038
Kansas	Manitoba	0.12071660679886334	36	119747	90006	36141038
Kansas	West Virginia	0.9203019321401732	466	119747	152824	36141038
Kansas	Nevada	0.827359476870205	1000	119747	364789	36141038
Kansas	Quebec	0.11814044727835725	308	119747	786843	36141038
Kansas	Prince Edward Island	0.3574152362964845	7	119747	5911	36141038
Kansas	District of Columbia	1.3757767485546695	562	119747	123289	36141038
Kansas	Minnesota	1.069660973012939	4362	119747	1230766	36141038
Kansas	Vermont	0.22960274453011428	196	119747	257641	36141038
Kansas	Florida	1.1959435793859559	4835	119747	1220174	36141038
Kansas	Alaska	0.4556268791000772	83	119747	54980	36141038
Kansas	South Dakota	2.3861442712571432	402	119747	50847	36141038
Kansas	Saskatchewan	0.08849070757830355	132	119747	450207	36141038
Kansas	Georgia	1.6348763798064403	1871	119747	345402	36141038
Kansas	New Hampshire	0.5087503164301015	170	119747	100851	36141038
Kentucky	New Jersey	1.1559305653070941	2380	106299	700030	36141038
Kentucky	Tennessee	2.9641966461388027	2242	106299	257158	36141038
Kentucky	Wisconsin	1.2866810115622003	2048	106299	541166	36141038
Kentucky	Virginia	1.400175690465449	2152	106299	522554	36141038
Kentucky	Utah	0.6791835772983256	1266	106299	633750	36141038
Kentucky	New York	0.9330771462741071	5911	106299	2153847	36141038
Kentucky	Kentucky	51.7320516576517	16174	106299	106299	36141038
Kentucky	Oklahoma	1.1868281701139682	351	106299	100552	36141038
Kentucky	Wyoming	0.24770870611774976	293	106299	402159	36141038
Kentucky	Arizona	0.7160297866305477	1623	106299	770653	36141038
Kentucky	Texas	1.165117580336372	5318	106299	1551851	36141038
Kentucky	Ohio	4.280611978918072	3566	106299	283235	36141038
Kentucky	Louisiana	1.2048180592889466	875	106299	246921	36141038
Kentucky	Iowa	1.6796015908836206	738	106299	149390	36141038
Kentucky	Kansas	1.510492012780619	532	106299	119747	36141038
Kentucky	Rhode Island	0.5784185945305765	384	106299	225715	36141038
Kentucky	Nova Scotia	0.15747605290723973	47	106299	101474	36141038
Kentucky	Alberta	0.19832021957084173	506	106299	867471	36141038
Kentucky	Ontario	0.21979768397336547	1304	106299	2017093	36141038
Kentucky	North Carolina	1.4852336254289162	3189	106299	730014	36141038
Kentucky	Pennsylvania	1.065993671125411	1364	106299	435042	36141038
Kentucky	Michigan	1.1819220831633024	2536	106299	729511	36141038
Kentucky	New Brunswick	0.11438716333808867	29	106299	86197	36141038
Kentucky	Nebraska	1.2108468353169974	520	106299	146011	36141038
Kentucky	Missouri	2.4884644305106005	1253	106299	171195	36141038
Kentucky	Montana	0.47963751215188144	209	106299	148151	36141038
Kentucky	Maryland	0.9219939171664712	1348	106299	497088	36141038
Kentucky	Connecticut	0.7439362412012562	1022	106299	467075	36141038
Kentucky	Indiana	5.0156566468879555	3097	106299	209935	36141038
Kentucky	Massachusetts	0.6145996026116779	3084	106299	1706057	36141038
Kentucky	Oregon	0.5934928166903211	584	106299	334556	36141038
Kentucky	Maine	0.9609289914353741	374	106299	132328	36141038
Kentucky	Newfoundland and Labrador	0.08779933644829434	5	106299	19362	36141038
Kentucky	California	0.6725874550732289	11021	106299	5571135	36141038
Kentucky	Colorado	0.800470302919542	4136	106299	1756737	36141038
Kentucky	Illinois	1.5075792844984734	2626	106299	592224	36141038
Kentucky	British Columbia	0.1041139243182783	884	106299	2886788	36141038
Kentucky	North Dakota	0.8578218261903481	425	106299	168447	36141038
Kentucky	Hawaii	0.5934667759439484	400	106299	229158	36141038
Kentucky	Delaware	1.1249825896872585	424	106299	128142	36141038
Kentucky	Mississippi	1.48652946464333	293	106299	67014	36141038
Kentucky	Alabama	2.597717954054182	711	106299	93057	36141038
Kentucky	New Mexico	0.8882895944781111	680	106299	260271	36141038
Kentucky	Mexico	0.6383994396093199	323	106299	172021	36141038
Kentucky	Washington	0.595126188196647	1650	106299	942641	36141038
Kentucky	Idaho	0.27700634217972375	129	106299	158333	36141038
Kentucky	South Carolina	1.8212558227430597	966	106299	180334	36141038
Kentucky	Arkansas	1.5404620000217992	619	106299	136619	36141038
Kentucky	Manitoba	0.09065906245526721	24	106299	90006	36141038
Kentucky	West Virginia	2.2870359678490426	1028	106299	152824	36141038
Kentucky	Nevada	0.8211180844520293	881	106299	364789	36141038
Kentucky	Quebec	0.18364211558886026	425	106299	786843	36141038
Kentucky	Prince Edward Island	0.23007555468296148	4	106299	5911	36141038
Kentucky	District of Columbia	1.0313800223755583	374	106299	123289	36141038
Kentucky	Minnesota	0.6652002978569362	2408	106299	1230766	36141038
Kentucky	Vermont	0.2956000376163993	224	106299	257641	36141038
Kentucky	Florida	1.6679629080890213	5986	106299	1220174	36141038
Kentucky	Alaska	0.30301406493035693	49	106299	54980	36141038
Kentucky	South Dakota	0.9695587065832092	145	106299	50847	36141038
Kentucky	Saskatchewan	0.06570197916945945	87	106299	450207	36141038
Kentucky	Georgia	2.664617345058442	2707	106299	345402	36141038
Kentucky	New Hampshire	0.5865978707447843	174	106299	100851	36141038
Louisiana	New Jersey	0.5120527789713709	2449	246921	700030	36141038
Louisiana	Tennessee	1.7456466169056342	3067	246921	257158	36141038
Louisiana	Wisconsin	0.5671664356224364	2097	246921	541166	36141038
Louisiana	Virginia	0.8058445627638398	2877	246921	522554	36141038
Louisiana	Utah	0.9256617858124487	4008	246921	633750	36141038
Louisiana	New York	0.5094660583683569	7497	246921	2153847	36141038
Louisiana	Kentucky	1.2048180592889466	875	246921	106299	36141038
Louisiana	Oklahoma	2.401794387052593	1650	246921	100552	36141038
Louisiana	Wyoming	0.19908206121195401	547	246921	402159	36141038
Louisiana	Arizona	1.1133444160981796	5862	246921	770653	36141038
Louisiana	Texas	2.411983057031418	25573	246921	1551851	36141038
Louisiana	Ohio	1.2211229600284725	2363	246921	283235	36141038
Louisiana	Louisiana	45.55835095546099	76857	246921	246921	36141038
Louisiana	Iowa	1.286428915772792	1313	246921	149390	36141038
Louisiana	Kansas	1.151406973519568	942	246921	119747	36141038
Louisiana	Rhode Island	0.448733267455307	692	246921	225715	36141038
Louisiana	Nova Scotia	0.08798682563293961	61	246921	101474	36141038
Louisiana	Alberta	0.09178813152048396	544	246921	867471	36141038
Louisiana	Ontario	0.10253185960441419	1413	246921	2017093	36141038
Louisiana	North Carolina	1.0089090971816863	5032	246921	730014	36141038
Louisiana	Pennsylvania	0.6745680766154122	2005	246921	435042	36141038
Louisiana	Michigan	0.4391941141575394	2189	246921	729511	36141038
Louisiana	New Brunswick	0.11037324230062397	65	246921	86197	36141038
Louisiana	Nebraska	0.9653466778199934	963	246921	146011	36141038
Louisiana	Missouri	1.1114626435047168	1300	246921	171195	36141038
Louisiana	Montana	0.39518276781828565	400	246921	148151	36141038
Louisiana	Maryland	0.7514325186643219	2552	246921	497088	36141038
Louisiana	Connecticut	0.4988833795073977	1592	246921	467075	36141038
Louisiana	Indiana	1.1036685318466208	1583	246921	209935	36141038
Louisiana	Massachusetts	0.39310099437481866	4582	246921	1706057	36141038
Louisiana	Oregon	0.5219323493167013	1193	246921	334556	36141038
Louisiana	Maine	0.4988470264758702	451	246921	132328	36141038
Louisiana	Newfoundland and Labrador	0.05291641581925034	7	246921	19362	36141038
Louisiana	California	0.6846048820827976	26058	246921	5571135	36141038
Louisiana	Colorado	0.6940341613255493	8330	246921	1756737	36141038
Louisiana	Illinois	0.8929446772767229	3613	246921	592224	36141038
Louisiana	British Columbia	0.03462967430011389	683	246921	2886788	36141038
Louisiana	North Dakota	0.48398790545817466	557	246921	168447	36141038
Louisiana	Hawaii	0.31424810981146695	492	246921	229158	36141038
Louisiana	Delaware	0.8817965531197735	772	246921	128142	36141038
Louisiana	Mississippi	8.050676655067402	3686	246921	67014	36141038
Louisiana	Alabama	3.5845766564058055	2279	246921	93057	36141038
Louisiana	New Mexico	0.875036978697696	1556	246921	260271	36141038
Louisiana	Mexico	0.5973078724077266	702	246921	172021	36141038
Louisiana	Washington	0.5802556354403627	3737	246921	942641	36141038
Louisiana	Idaho	0.5925557046176255	641	246921	158333	36141038
Louisiana	South Carolina	1.2888888798624099	1588	246921	180334	36141038
Louisiana	Arkansas	4.040061952120669	3771	246921	136619	36141038
Louisiana	Manitoba	0.07317852426546048	45	246921	90006	36141038
Louisiana	West Virginia	0.7077754104448042	739	246921	152824	36141038
Louisiana	Nevada	1.080129720519696	2692	246921	364789	36141038
Louisiana	Quebec	0.09933350640779777	534	246921	786843	36141038
Louisiana	Prince Edward Island	0.04952353496952514	2	246921	5911	36141038
Louisiana	District of Columbia	0.8963243940258794	755	246921	123289	36141038
Louisiana	Minnesota	0.3759166831343272	3161	246921	1230766	36141038
Louisiana	Vermont	0.3232510057702115	569	246921	257641	36141038
Louisiana	Florida	0.9925133213395975	8274	246921	1220174	36141038
Louisiana	Alaska	0.6921675055328829	260	246921	54980	36141038
Louisiana	South Dakota	0.4663288396090949	162	246921	50847	36141038
Louisiana	Saskatchewan	0.03023523162180213	93	246921	450207	36141038
Louisiana	Georgia	1.5920582062602093	3757	246921	345402	36141038
Louisiana	New Hampshire	0.5065097535036314	349	246921	100851	36141038
Maine	New Jersey	0.6382862958981912	1636	132328	700030	36141038
Maine	Tennessee	0.7168901387517811	675	132328	257158	36141038
Maine	Wisconsin	0.4037461153905122	800	132328	541166	36141038
Maine	Virginia	0.836775639729347	1601	132328	522554	36141038
Maine	Utah	0.3171821327960753	736	132328	633750	36141038
Maine	New York	0.8409661998173024	6632	132328	2153847	36141038
Maine	Kentucky	0.9609289914353741	374	132328	106299	36141038
Maine	Oklahoma	0.4997766744624266	184	132328	100552	36141038
Maine	Wyoming	0.10186906965629677	150	132328	402159	36141038
Maine	Arizona	0.39727900297385493	1121	132328	770653	36141038
Maine	Texas	0.4772968166634291	2712	132328	1551851	36141038
Maine	Ohio	0.7598505312807878	788	132328	283235	36141038
Maine	Louisiana	0.4988470264758702	451	132328	246921	36141038
Maine	Iowa	0.7513964998377073	411	132328	149390	36141038
Maine	Kansas	0.5154572712462427	226	132328	119747	36141038
Maine	Rhode Island	2.7818097377537	2299	132328	225715	36141038
Maine	Nova Scotia	0.1076599278756157	40	132328	101474	36141038
Maine	Alberta	0.05068970737946548	161	132328	867471	36141038
Maine	Ontario	0.15503453018131846	1145	132328	2017093	36141038
Maine	North Carolina	0.5971048119678767	1596	132328	730014	36141038
Maine	Pennsylvania	0.7282419212505026	1160	132328	435042	36141038
Maine	Michigan	0.4290438152061703	1146	132328	729511	36141038
Maine	New Brunswick	0.3453688943045707	109	132328	86197	36141038
