edge_pair	x	y	region_x	region_y	country_x	country_y	n_occurrences	first_date	last_date	mean_nRR	median_nRR	max_nRR
Colorado_Massachusetts	Colorado	Massachusetts	Rocky Mountain	New England	USA	USA	5	2020-01-01	2023-10-01	0.16998228809186483	0.12915696047428538	0.2570904488023459
Tennessee_Utah	Tennessee	Utah	Southeast	Rocky Mountain	USA	USA	5	2020-01-01	2024-01-01	0.16931741105906317	0.1120280674408349	0.44793984077558763
Minnesota_New Jersey	Minnesota	New Jersey	Plains	Mideast	USA	USA	5	2020-01-01	2024-07-01	0.16879623058584522	0.13129625288645616	0.3576323516215222
Michigan_Virginia	Michigan	Virginia	Great Lakes	Southeast	USA	USA	5	2020-01-01	2022-07-01	0.16005193799783068	0.15967349434667963	0.22941565181819348
Utah_Washington	Utah	Washington	Rocky Mountain	Far West	USA	USA	5	2020-07-01	2024-04-01	0.154154962682573	0.12333001450913676	0.2977700695307606
Massachusetts_North Carolina	Massachusetts	North Carolina	New England	Southeast	USA	USA	5	2020-01-01	2024-07-01	0.15353178411840201	0.10495072438473808	0.34087365758398225
Minnesota_Pennsylvania	Minnesota	Pennsylvania	Plains	Mideast	USA	USA	5	2020-01-01	2024-01-01	0.15210070669125855	0.14874996002939267	0.22009080001902992
Missouri_Pennsylvania	Missouri	Pennsylvania	Plains	Mideast	USA	USA	5	2020-01-01	2023-07-01	0.1515338904243673	0.1252737055225857	0.22478246695988083
Pennsylvania_Utah	Pennsylvania	Utah	Mideast	Rocky Mountain	USA	USA	5	2020-01-01	2024-01-01	0.15080348712237987	0.1291028636780713	0.26092744186591055
Florida_Ontario	Florida	Ontario	Southeast	Eastern Canada	USA	Canada	5	2020-01-01	2024-01-01	0.14775103951960214	0.1083874904789474	0.32500129157449603
Nevada_Pennsylvania	Nevada	Pennsylvania	Far West	Mideast	USA	USA	5	2020-01-01	2024-01-01	0.14648346793679198	0.11090845355603177	0.2550524965197742
Connecticut_Wisconsin	Connecticut	Wisconsin	New England	Great Lakes	USA	USA	5	2020-01-01	2024-01-01	0.1448852871249856	0.1053415816541972	0.21808167852581423
Minnesota_Ohio	Minnesota	Ohio	Plains	Great Lakes	USA	USA	5	2020-01-01	2024-07-01	0.14048532260875096	0.13826628209492448	0.22880544190785937
Colorado_Hawaii	Colorado	Hawaii	Rocky Mountain	Far West	USA	USA	5	2020-01-01	2024-07-01	0.1386790235581235	0.1529073673355852	0.1804868791441453
Connecticut_Utah	Connecticut	Utah	New England	Rocky Mountain	USA	USA	5	2020-01-01	2024-07-01	0.13566555530721983	0.110288149872792	0.2444792143499321
Connecticut_Texas	Connecticut	Texas	New England	Southwest	USA	USA	5	2020-01-01	2024-01-01	0.13407366499318002	0.13212553873285518	0.16067411335654455
Maryland_Wisconsin	Maryland	Wisconsin	Mideast	Great Lakes	USA	USA	5	2020-01-01	2024-01-01	0.13353184224750295	0.1300681468723262	0.2059589012203976
District of Columbia_Texas	District of Columbia	Texas	Mideast	Southwest	USA	USA	5	2022-04-01	2024-10-01	0.13152568991990493	0.12331223347980325	0.1977913866216628
Indiana_Tennessee	Indiana	Tennessee	Great Lakes	Southeast	USA	USA	5	2021-04-01	2023-07-01	0.12971066941096862	0.12270691398527472	0.15704898950460472
Michigan_North Carolina	Michigan	North Carolina	Great Lakes	Southeast	USA	USA	5	2020-01-01	2024-04-01	0.1289294150208841	0.11513505221083038	0.2178540506344171
Rhode Island_Virginia	Rhode Island	Virginia	New England	Southeast	USA	USA	5	2020-01-01	2024-01-01	0.1288999408135514	0.10245490280736771	0.21662159687253105
California_Michigan	California	Michigan	Far West	Great Lakes	USA	USA	5	2020-01-01	2024-07-01	0.12700195029110542	0.12009181923361724	0.1603909297300488
Arizona_Wisconsin	Arizona	Wisconsin	Southwest	Great Lakes	USA	USA	5	2020-01-01	2024-04-01	0.12601379691635498	0.10374456660880751	0.22092039561565188
District of Columbia_Georgia	District of Columbia	Georgia	Mideast	Southeast	USA	USA	5	2021-04-01	2024-04-01	0.12408283656754951	0.13401027666629317	0.15286677968136997
Minnesota_Virginia	Minnesota	Virginia	Plains	Southeast	USA	USA	5	2020-01-01	2024-07-01	0.12287143627986423	0.11748425327509612	0.18105771492694256
Indiana_New Jersey	Indiana	New Jersey	Great Lakes	Mideast	USA	USA	5	2022-07-01	2024-07-01	0.11941048925573192	0.0982861813408996	0.16641109526796422
Georgia_Nevada	Georgia	Nevada	Southeast	Far West	USA	USA	5	2022-01-01	2023-07-01	0.11228666354064012	0.11587248481431604	0.15555335722880337
California_Missouri	California	Missouri	Far West	Plains	USA	USA	5	2020-01-01	2023-04-01	0.1116646209102555	0.1012518448558758	0.17128192437108208
Maryland_Washington	Maryland	Washington	Mideast	Far West	USA	USA	5	2020-07-01	2024-07-01	0.11056232054547292	0.1092905416027206	0.12647016451189932
Hawaii_Maryland	Hawaii	Maryland	Far West	Mideast	USA	USA	5	2020-01-01	2024-10-01	0.11048952337465574	0.09738940942484232	0.14702000135753335
Arizona_Washington	Arizona	Washington	Southwest	Far West	USA	USA	5	2020-07-01	2024-01-01	0.10964496467437629	0.10815144648821866	0.12262143317350302
New York_Rhode Island	New York	Rhode Island	Mideast	New England	USA	USA	5	2020-04-01	2024-01-01	0.10956537161891033	0.09854931405857022	0.13762674204509115
North Carolina_Wisconsin	North Carolina	Wisconsin	Southeast	Great Lakes	USA	USA	5	2020-01-01	2024-10-01	0.10832698275314546	0.10116119869244795	0.139900481703099
New Jersey_Wisconsin	New Jersey	Wisconsin	Mideast	Great Lakes	USA	USA	5	2022-04-01	2024-07-01	0.10825903780890121	0.095593927555376	0.1409095971277359
Georgia_Washington	Georgia	Washington	Southeast	Far West	USA	USA	5	2020-07-01	2024-07-01	0.10823318582616816	0.10183901550623506	0.15311554302238406
Illinois_Washington	Illinois	Washington	Great Lakes	Far West	USA	USA	5	2020-07-01	2024-10-01	0.10666007681831717	0.08935789530643916	0.16529866908556545
Nevada_North Carolina	Nevada	North Carolina	Far West	Southeast	USA	USA	5	2022-04-01	2023-07-01	0.10561872670256457	0.09549871938698616	0.1524227630222581
Georgia_Massachusetts	Georgia	Massachusetts	Southeast	New England	USA	USA	5	2022-04-01	2024-10-01	0.10487288507277347	0.09480338388236724	0.1300999065297601
Colorado_Michigan	Colorado	Michigan	Rocky Mountain	Great Lakes	USA	USA	5	2020-01-01	2024-07-01	0.10469536723151407	0.11039529088131736	0.12839077167922072
British Columbia_Ontario	British Columbia	Ontario	Western Canada	Eastern Canada	Canada	Canada	5	2020-07-01	2023-10-01	0.09535908508624828	0.09392717626310704	0.11703030594664142
